response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Bulmer effect,1 - 3,CV,2X,WT,200,8,DV,1.00930203276024,0.0686706200495171,Inf,14.6977270924953,0
Bulmer effect,1 - 4,CV,2X,WT,200,8,DV,1.4049254860966,0.0686706200495045,Inf,20.45890200327,0
Bulmer effect,1 - 5,CV,2X,WT,200,8,DV,0.735674725416782,0.0686706200495161,Inf,10.7130928028072,4.39648317751562e-14
Bulmer effect,2 - 4,CV,2X,WT,200,8,DV,0.531789190040707,0.0686706200495098,Inf,7.74405691483927,1.25455201782643e-13
Bulmer effect,3 - 4,CV,2X,WT,200,8,DV,0.39562345333636,0.068670620049505,Inf,5.76117491077192,8.33686344403617e-08
Bulmer effect,3 - 5,CV,2X,WT,200,8,DV,-0.273627307343459,0.0686706200495261,Inf,-3.98463428968773,0.000645720533423377
Bulmer effect,4 - 5,CV,2X,WT,200,8,DV,-0.669250760679819,0.0686706200495025,Inf,-9.74580920046123,5.59552404411079e-14
Bulmer effect,1 - 2,GW,2X,WT,200,8,DV,1.13598009048327,0.0686706200495184,Inf,16.5424469687928,0
Bulmer effect,1 - 3,GW,2X,WT,200,8,DV,1.35198384964149,0.0686706200495159,Inf,19.6879516839461,0
Bulmer effect,1 - 4,GW,2X,WT,200,8,DV,1.80982410491582,0.0686706200495048,Inf,26.3551443632096,0
Bulmer effect,1 - 5,GW,2X,WT,200,8,DV,0.960351382390303,0.0686706200495148,Inf,13.9848945837076,0
Bulmer effect,2 - 3,GW,2X,WT,200,8,DV,0.216003759158213,0.0686706200495273,Inf,3.1455047151522,0.0143287333064979
Bulmer effect,2 - 4,GW,2X,WT,200,8,DV,0.673844014432541,0.0686706200495003,Inf,9.81269739441423,5.08482145278322e-14
Bulmer effect,3 - 4,GW,2X,WT,200,8,DV,0.457840255274328,0.0686706200495152,Inf,6.66719267925935,2.60710231181349e-10
Bulmer effect,3 - 5,GW,2X,WT,200,8,DV,-0.391632467251185,0.0686706200495263,Inf,-5.70305710023782,1.17420808409818e-07
Bulmer effect,4 - 5,GW,2X,WT,200,8,DV,-0.849472722525512,0.0686706200495057,Inf,-12.3702497794998,0
Bulmer effect,3 - 5,CV,2X,Peri,2,2,R,0.247385045179282,0.0878869619789271,Inf,2.81480938251795,0.0391921019484179
Bulmer effect,1 - 2,CV,20X,Chr,200,2,R,1.44808463803608,0.06867062004951,Inf,21.0873971575041,0
Bulmer effect,1 - 3,CV,20X,Chr,200,2,R,1.60368849165955,0.0686706200495103,Inf,23.353342237238,0
Bulmer effect,1 - 4,CV,20X,Chr,200,2,R,2.12706646022255,0.0686706200495107,Inf,30.9749126873904,0
Bulmer effect,1 - 5,CV,20X,Chr,200,2,R,1.29909856867803,0.0686706200495011,Inf,18.9178220284247,0
Bulmer effect,2 - 4,CV,20X,Chr,200,2,R,0.678981822186473,0.0686706200495129,Inf,9.88751552988619,4.67403893367191e-14
Bulmer effect,3 - 4,CV,20X,Chr,200,2,R,0.523377968563001,0.0686706200495127,Inf,7.62157045015229,2.81774603649865e-13
Bulmer effect,3 - 5,CV,20X,Chr,200,2,R,-0.304589922981521,0.0686706200495085,Inf,-4.43552020881602,8.98113058505068e-05
Bulmer effect,4 - 5,CV,20X,Chr,200,2,R,-0.827967891544523,0.0686706200495085,Inf,-12.0570906589688,0
Bulmer effect,1 - 2,GW,20X,Chr,200,2,R,1.86019807636914,0.0686706200495056,Inf,27.088703655626,0
Bulmer effect,1 - 3,GW,20X,Chr,200,2,R,2.106822891671,0.0686706200495066,Inf,30.6801204088754,0
Bulmer effect,1 - 4,GW,20X,Chr,200,2,R,2.69652112000786,0.0686706200495061,Inf,39.2674642818701,0
Bulmer effect,1 - 5,GW,20X,Chr,200,2,R,1.5768224571996,0.0686706200494896,Inf,22.9621118327345,0
Bulmer effect,2 - 3,GW,20X,Chr,200,2,R,0.246624815301854,0.0686706200495127,Inf,3.59141675324954,0.00303428772210002
Bulmer effect,2 - 4,GW,20X,Chr,200,2,R,0.836323043638715,0.0686706200495142,Inf,12.178760626243,0
Bulmer effect,2 - 5,GW,20X,Chr,200,2,R,-0.283375619169539,0.0686706200495086,Inf,-4.12659182289656,0.000354906158793522
Bulmer effect,3 - 4,GW,20X,Chr,200,2,R,0.589698228336861,0.0686706200495127,Inf,8.5873438729937,4.39648317751562e-14
Bulmer effect,3 - 5,GW,20X,Chr,200,2,R,-0.530000434471392,0.0686706200495091,Inf,-7.71800857614625,1.47881706880071e-13
Bulmer effect,4 - 5,GW,20X,Chr,200,2,R,-1.11969866280825,0.068670620049508,Inf,-16.3053524491407,0
Bulmer effect,1 - 2,CV,2X,Chr,200,2,R,1.97940848262053,0.0686706200495133,Inf,28.8246775869116,0
Bulmer effect,1 - 3,CV,2X,Chr,200,2,R,2.26053005270239,0.0686706200495143,Inf,32.9184453420175,0
Bulmer effect,1 - 4,CV,2X,Chr,200,2,R,2.70347788577565,0.0686706200495113,Inf,39.3687705721377,0
Bulmer effect,1 - 5,CV,2X,Chr,200,2,R,1.74739799135627,0.0686706200495174,Inf,25.446078542705,0
Bulmer effect,2 - 3,CV,2X,Chr,200,2,R,0.281121570081863,0.0686706200495136,Inf,4.09376775510641,0.000408340339240754
Bulmer effect,2 - 4,CV,2X,Chr,200,2,R,0.724069403155126,0.0686706200495107,Inf,10.5440929852254,4.59632332194815e-14
Bulmer effect,2 - 5,CV,2X,Chr,200,2,R,-0.232010491264256,0.0686706200495141,Inf,-3.37859904420504,0.00654185873899404
Bulmer effect,3 - 4,CV,2X,Chr,200,2,R,0.442947833073263,0.0686706200495117,Inf,6.45032523011874,1.11565079397025e-09
Bulmer effect,3 - 5,CV,2X,Chr,200,2,R,-0.513132061346118,0.0686706200495146,Inf,-7.47236679931137,8.20454815197991e-13
Bulmer effect,4 - 5,CV,2X,Chr,200,2,R,-0.956079894419382,0.0686706200495115,Inf,-13.9226920294305,0
Bulmer effect,1 - 2,GW,2X,Chr,200,2,R,2.29568237350863,0.0686706200495114,Inf,33.4303428723004,0
Bulmer effect,1 - 3,GW,2X,Chr,200,2,R,2.5935416426063,0.0686706200495127,Inf,37.7678494927862,0
Bulmer effect,1 - 4,GW,2X,Chr,200,2,R,3.10728985443143,0.0686706200495114,Inf,45.2491888407456,0
Bulmer effect,1 - 5,GW,2X,Chr,200,2,R,1.90073610366947,0.0686706200495171,Inf,27.6790292893655,0
Bulmer effect,2 - 3,GW,2X,Chr,200,2,R,0.297859269097668,0.0686706200495114,Inf,4.33750662048649,0.000140364348044542
Bulmer effect,2 - 4,GW,2X,Chr,200,2,R,0.811607480922799,0.0686706200495097,Inf,11.8188459684455,0
Bulmer effect,2 - 5,GW,2X,Chr,200,2,R,-0.394946269839161,0.0686706200495128,Inf,-5.75131358293252,8.83776616333876e-08
Bulmer effect,3 - 4,GW,2X,Chr,200,2,R,0.513748211825131,0.0686706200495092,Inf,7.48133934795893,7.67719221528296e-13
Bulmer effect,3 - 5,GW,2X,Chr,200,2,R,-0.692805538936829,0.0686706200495145,Inf,-10.0888202034187,5.38458166943201e-14
Bulmer effect,4 - 5,GW,2X,Chr,200,2,R,-1.20655375076196,0.068670620049512,Inf,-17.5701595513777,0
Bulmer effect,1 - 2,CV,20X,Peri,200,2,R,1.69372219019601,0.0686706200495104,Inf,24.6644371199046,0
Bulmer effect,1 - 3,CV,20X,Peri,200,2,R,1.97848277059511,0.0686706200495126,Inf,28.8111971199414,0
Bulmer effect,1 - 4,CV,20X,Peri,200,2,R,2.46209226405679,0.0686706200495087,Inf,35.8536483620174,0
Bulmer effect,1 - 5,CV,20X,Peri,200,2,R,1.54571698586649,0.0686706200495067,Inf,22.5091456106285,0
Bulmer effect,2 - 3,CV,20X,Peri,200,2,R,0.2847605803991,0.0686706200495112,Inf,4.1467600000377,0.000325423982629469
Bulmer effect,2 - 4,CV,20X,Peri,200,2,R,0.768370073860782,0.0686706200495094,Inf,11.1892112421121,1.22124532708767e-14
Bulmer effect,3 - 4,CV,20X,Peri,200,2,R,0.483609493461682,0.068670620049508,Inf,7.04245124207448,1.89237514547358e-11
Bulmer effect,3 - 5,CV,20X,Peri,200,2,R,-0.432765784728621,0.0686706200495091,Inf,-6.30205150931522,2.93555946218049e-09
Bulmer effect,4 - 5,CV,20X,Peri,200,2,R,-0.916375278190303,0.0686706200495018,Inf,-13.344502751391,0
Bulmer effect,1 - 2,GW,20X,Peri,200,2,R,2.06727196892584,0.0686706200495078,Inf,30.1041692565969,0
Bulmer effect,1 - 3,GW,20X,Peri,200,2,R,2.44573072962844,0.0686706200495115,Inf,35.6153873063192,0
Bulmer effect,1 - 4,GW,20X,Peri,200,2,R,2.96559187932771,0.0686706200495072,Inf,43.1857448962847,0
Bulmer effect,1 - 5,GW,20X,Peri,200,2,R,1.7336613044226,0.0686706200495036,Inf,25.2460412207263,0
Bulmer effect,2 - 3,GW,20X,Peri,200,2,R,0.378458760702601,0.0686706200495107,Inf,5.51121804972399,3.55216411063175e-07
Bulmer effect,2 - 4,GW,20X,Peri,200,2,R,0.898319910401874,0.068670620049509,Inf,13.0815756396872,0
Bulmer effect,2 - 5,GW,20X,Peri,200,2,R,-0.333610664503234,0.0686706200495066,Inf,-4.85812803587218,1.1721360503314e-05
Bulmer effect,3 - 4,GW,20X,Peri,200,2,R,0.519861149699272,0.0686706200495065,Inf,7.57035758996337,4.03899136358632e-13
Bulmer effect,3 - 5,GW,20X,Peri,200,2,R,-0.712069425205835,0.0686706200495108,Inf,-10.3693460855959,4.45199432874688e-14
Bulmer effect,4 - 5,GW,20X,Peri,200,2,R,-1.23193057490511,0.0686706200495022,Inf,-17.939703675561,0
Bulmer effect,1 - 2,CV,2X,Peri,200,2,R,1.77776666127705,0.0686706200495115,Inf,25.8883152648874,0
Bulmer effect,1 - 3,CV,2X,Peri,200,2,R,2.08111307609339,0.0686706200495151,Inf,30.3057271740491,0
Bulmer effect,1 - 4,CV,2X,Peri,200,2,R,2.56891679877619,0.0686706200495063,Inf,37.409255907755,0
Bulmer effect,1 - 5,CV,2X,Peri,200,2,R,1.51753346202117,0.0686706200495088,Inf,22.0987295720802,0
Bulmer effect,2 - 3,CV,2X,Peri,200,2,R,0.303346414816338,0.0686706200495189,Inf,4.41741190916279,9.76064543851685e-05
Bulmer effect,2 - 4,CV,2X,Peri,200,2,R,0.79115013749914,0.0686706200495085,Inf,11.5209406428653,0
Bulmer effect,2 - 5,CV,2X,Peri,200,2,R,-0.260233199255885,0.0686706200495122,Inf,-3.78958569280799,0.0014199721594258
Bulmer effect,3 - 4,CV,2X,Peri,200,2,R,0.487803722682802,0.0686706200495082,Inf,7.10352873370183,1.21956889032049e-11
Bulmer effect,3 - 5,CV,2X,Peri,200,2,R,-0.563579614072224,0.068670620049514,Inf,-8.206997601971,6.03961325396085e-14
Bulmer effect,4 - 5,CV,2X,Peri,200,2,R,-1.05138333675503,0.0686706200495029,Inf,-15.3105263356747,0
Bulmer effect,1 - 2,GW,2X,Peri,200,2,R,2.20654245456658,0.0686706200495094,Inf,32.1322634479743,0
Bulmer effect,1 - 3,GW,2X,Peri,200,2,R,2.52450416333425,0.0686706200495102,Inf,36.7625071903259,0
Bulmer effect,1 - 4,GW,2X,Peri,200,2,R,2.93468714457894,0.0686706200495049,Inf,42.7357018542037,0
Bulmer effect,1 - 5,GW,2X,Peri,200,2,R,1.75925453760637,0.0686706200495115,Inf,25.6187367514368,0
Bulmer effect,2 - 3,GW,2X,Peri,200,2,R,0.31796170876767,0.0686706200495156,Inf,4.63024374235155,3.59359842931895e-05
Bulmer effect,2 - 4,GW,2X,Peri,200,2,R,0.728144690012361,0.0686706200495021,Inf,10.6034384062277,4.81836792687318e-14
Bulmer effect,2 - 5,GW,2X,Peri,200,2,R,-0.447287916960209,0.0686706200495103,Inf,-6.51352669653664,7.3382278031886e-10
Bulmer effect,3 - 4,GW,2X,Peri,200,2,R,0.410182981244691,0.0686706200495019,Inf,5.97319466387527,2.3236292667761e-08
Bulmer effect,3 - 5,GW,2X,Peri,200,2,R,-0.76524962572788,0.0686706200495169,Inf,-11.1437704388875,1.66533453693773e-14
Bulmer effect,4 - 5,GW,2X,Peri,200,2,R,-1.17543260697257,0.0686706200495022,Inf,-17.1169651027651,0
Bulmer effect,1 - 2,CV,20X,WT,200,2,R,2.05573218270906,0.0686706200495129,Inf,29.936123792487,0
Bulmer effect,1 - 3,CV,20X,WT,200,2,R,2.28209943331328,0.068670620049513,Inf,33.232544451584,0
Bulmer effect,1 - 4,CV,20X,WT,200,2,R,2.7817945908782,0.0686706200495102,Inf,40.50923945164,0
Bulmer effect,1 - 5,CV,20X,WT,200,2,R,1.67256757490841,0.0686706200495117,Inf,24.3563779342968,0
Bulmer effect,2 - 3,CV,20X,WT,200,2,R,0.226367250604216,0.0686706200495149,Inf,3.29642065909692,0.00868470405880928
Bulmer effect,2 - 4,CV,20X,WT,200,2,R,0.726062408169142,0.068670620049513,Inf,10.5731156591514,4.77395900588817e-14
Bulmer effect,2 - 5,CV,20X,WT,200,2,R,-0.383164607800653,0.0686706200495143,Inf,-5.57974585819054,2.40196299294837e-07
Bulmer effect,3 - 4,CV,20X,WT,200,2,R,0.499695157564925,0.0686706200495117,Inf,7.27669500005452,3.45501405263349e-12
Bulmer effect,3 - 5,CV,20X,WT,200,2,R,-0.60953185840487,0.0686706200495129,Inf,-8.87616651728766,3.59712259978551e-14
Bulmer effect,4 - 5,CV,20X,WT,200,2,R,-1.10922701596979,0.0686706200495105,Inf,-16.1528615173426,0
Bulmer effect,1 - 2,GW,20X,WT,200,2,R,2.36061408861719,0.0686706200495148,Inf,34.3758959350458,0
Bulmer effect,1 - 3,GW,20X,WT,200,2,R,2.66598577299605,0.0686706200495129,Inf,38.8228003631512,0
Bulmer effect,1 - 4,GW,20X,WT,200,2,R,3.21363189734557,0.0686706200495123,Inf,46.7977702113147,0
Bulmer effect,1 - 5,GW,20X,WT,200,2,R,1.91233538602383,0.0686706200495143,Inf,27.8479411521981,0
Bulmer effect,2 - 3,GW,20X,WT,200,2,R,0.305371684378861,0.0686706200495147,Inf,4.44690442810439,8.52181455976986e-05
Bulmer effect,2 - 4,GW,20X,WT,200,2,R,0.853017808728386,0.0686706200495159,Inf,12.421874276267,0
Bulmer effect,2 - 5,GW,20X,WT,200,2,R,-0.448278702593362,0.0686706200495147,Inf,-6.52795478284793,6.66530053372583e-10
Bulmer effect,3 - 4,GW,20X,WT,200,2,R,0.547646124349526,0.0686706200495111,Inf,7.97496984816325,8.30446822419617e-14
Bulmer effect,3 - 5,GW,20X,WT,200,2,R,-0.753650386972223,0.0686706200495138,Inf,-10.9748592109525,4.2188474935756e-14
Bulmer effect,4 - 5,GW,20X,WT,200,2,R,-1.30129651132175,0.0686706200495109,Inf,-18.9498290591162,0
Bulmer effect,1 - 2,CV,2X,WT,200,2,R,1.86172493076135,0.0686706200495103,Inf,27.1109381190832,0
Bulmer effect,1 - 3,CV,2X,WT,200,2,R,2.15295600808295,0.0686706200495133,Inf,31.351923231953,0
Bulmer effect,1 - 4,CV,2X,WT,200,2,R,2.66101934632625,0.0686706200495091,Inf,38.7504779250245,0
Bulmer effect,1 - 5,CV,2X,WT,200,2,R,1.52533096943157,0.0686706200495121,Inf,22.2122789678001,0
Bulmer effect,2 - 3,CV,2X,WT,200,2,R,0.291231077321607,0.0686706200495154,Inf,4.24098511287087,0.000215811886235429
Bulmer effect,2 - 4,CV,2X,WT,200,2,R,0.799294415564901,0.0686706200495084,Inf,11.639539805941,0
Bulmer effect,2 - 5,CV,2X,WT,200,2,R,-0.336393961329776,0.0686706200495151,Inf,-4.89865915128214,9.55172183114694e-06
Bulmer effect,3 - 4,CV,2X,WT,200,2,R,0.508063338243294,0.0686706200495108,Inf,7.39855469306941,1.4104273304838e-12
Bulmer effect,3 - 5,CV,2X,WT,200,2,R,-0.627625038651383,0.0686706200495118,Inf,-9.13964426415347,6.0285110237146e-14
Bulmer effect,4 - 5,CV,2X,WT,200,2,R,-1.13568837689468,0.0686706200495083,Inf,-16.5381989572236,0
Bulmer effect,1 - 2,GW,2X,WT,200,2,R,2.34623149910835,0.0686706200495104,Inf,34.1664528064076,0
Bulmer effect,1 - 3,GW,2X,WT,200,2,R,2.64997678826688,0.0686706200495113,Inf,38.5896732307972,0
Bulmer effect,1 - 4,GW,2X,WT,200,2,R,3.19704485446099,0.068670620049508,Inf,46.5562252409559,0
Bulmer effect,1 - 5,GW,2X,WT,200,2,R,1.92931402767156,0.0686706200495131,Inf,28.0951886888524,0
Bulmer effect,2 - 3,GW,2X,WT,200,2,R,0.30374528915853,0.0686706200495171,Inf,4.42322042438971,9.50384616724698e-05
Bulmer effect,2 - 4,GW,2X,WT,200,2,R,0.850813355352648,0.0686706200495082,Inf,12.389772434547,0
Bulmer effect,2 - 5,GW,2X,WT,200,2,R,-0.416917471436788,0.0686706200495105,Inf,-6.07126411755416,1.26779573506042e-08
Bulmer effect,3 - 4,GW,2X,WT,200,2,R,0.547068066194118,0.0686706200495113,Inf,7.96655201015636,8.47100167788994e-14
Bulmer effect,3 - 5,GW,2X,WT,200,2,R,-0.720662760595318,0.068670620049512,Inf,-10.4944845419441,4.41868763800812e-14
Bulmer effect,4 - 5,GW,2X,WT,200,2,R,-1.26773082678944,0.0686706200495091,Inf,-18.4610365521011,0
Bulmer effect,1 - 2,CV,20X,Chr,200,8,R,0.77719352351061,0.0686706200495113,Inf,11.3177006840809,0
Bulmer effect,1 - 3,CV,20X,Chr,200,8,R,0.883380944482162,0.0686706200495124,Inf,12.8640304084226,0
Bulmer effect,1 - 4,CV,20X,Chr,200,8,R,1.29669020006628,0.0686706200495055,Inf,18.8827507183055,0
Bulmer effect,1 - 5,CV,20X,Chr,200,8,R,0.645284752580499,0.0686706200495122,Inf,9.39680975816503,4.71844785465692e-14
Bulmer effect,2 - 4,CV,20X,Chr,200,8,R,0.519496676555671,0.0686706200495068,Inf,7.5650500342235,4.18665102586147e-13
Bulmer effect,3 - 4,CV,20X,Chr,200,8,R,0.413309255584119,0.0686706200495072,Inf,6.01872030988142,1.75603166452376e-08
Bulmer effect,3 - 5,CV,20X,Chr,200,8,R,-0.238096191901662,0.0686706200495132,Inf,-3.46722065025755,0.00477940276638256
Bulmer effect,4 - 5,CV,20X,Chr,200,8,R,-0.651405447485781,0.0686706200495043,Inf,-9.48594096013968,4.29656310529936e-14
Bulmer effect,1 - 2,GW,20X,Chr,200,8,R,0.857227083832261,0.0686706200495103,Inf,12.4831708700783,0
Bulmer effect,1 - 3,GW,20X,Chr,200,8,R,0.934881985106358,0.0686706200495105,Inf,13.6140023846053,0
Bulmer effect,1 - 4,GW,20X,Chr,200,8,R,1.43867672928385,0.0686706200495125,Inf,20.9503966652193,0
Bulmer effect,1 - 5,GW,20X,Chr,200,8,R,0.685434402108919,0.0686706200495094,Inf,9.98147973055643,4.08562073062058e-14
Bulmer effect,2 - 4,GW,20X,Chr,200,8,R,0.581449645451584,0.0686706200495155,Inf,8.46722579514099,4.80726569662693e-14
Bulmer effect,3 - 4,GW,20X,Chr,200,8,R,0.503794744177486,0.0686706200495151,Inf,7.3363942806141,2.22766249891038e-12
Bulmer effect,3 - 5,GW,20X,Chr,200,8,R,-0.249447582997439,0.0686706200495136,Inf,-3.63252265404885,0.00260107585556346
Bulmer effect,4 - 5,GW,20X,Chr,200,8,R,-0.753242327174926,0.0686706200495164,Inf,-10.9689169346627,4.32986979603811e-14
Bulmer effect,1 - 2,CV,2X,Chr,200,8,R,0.825826280986542,0.0686706200495041,Inf,12.025903951227,0
Bulmer effect,1 - 3,CV,2X,Chr,200,8,R,0.930559474042817,0.0686706200495136,Inf,13.5510568183578,0
Bulmer effect,1 - 4,CV,2X,Chr,200,8,R,1.35456535015217,0.0686706200495079,Inf,19.7255441872463,0
Bulmer effect,1 - 5,CV,2X,Chr,200,8,R,0.692926856729437,0.0686706200495129,Inf,10.0905868656759,5.340172748447e-14
Bulmer effect,2 - 4,CV,2X,Chr,200,8,R,0.528739069165628,0.0686706200495056,Inf,7.69964023602019,1.66089364483923e-13
Bulmer effect,3 - 4,CV,2X,Chr,200,8,R,0.424005876109352,0.0686706200495077,Inf,6.17448736888742,6.63252808230652e-09
Bulmer effect,3 - 5,CV,2X,Chr,200,8,R,-0.23763261731338,0.068670620049515,Inf,-3.46046995268188,0.00489654663648087
Bulmer effect,4 - 5,CV,2X,Chr,200,8,R,-0.661638493422733,0.0686706200495036,Inf,-9.63495732157024,3.64153152077051e-14
Bulmer effect,1 - 2,GW,2X,Chr,200,8,R,0.910218117386493,0.0686706200495022,Inf,13.2548405232158,0
Bulmer effect,1 - 3,GW,2X,Chr,200,8,R,1.01703308243112,0.0686706200495121,Inf,14.8103087127774,0
Bulmer effect,1 - 4,GW,2X,Chr,200,8,R,1.55731981178582,0.0686706200495091,Inf,22.6781090758034,0
Bulmer effect,1 - 5,GW,2X,Chr,200,8,R,0.759465731216393,0.068670620049514,Inf,11.0595438146443,2.66453525910038e-14
Bulmer effect,2 - 4,GW,2X,Chr,200,8,R,0.647101694399326,0.0686706200495,Inf,9.42326855259024,4.49640324973188e-14
Bulmer effect,3 - 4,GW,2X,Chr,200,8,R,0.540286729354701,0.0686706200495043,Inf,7.86780036302587,1.08690834110803e-13
Bulmer effect,3 - 5,GW,2X,Chr,200,8,R,-0.257567351214725,0.0686706200495169,Inf,-3.75076489813255,0.00165316289287698
Bulmer effect,4 - 5,GW,2X,Chr,200,8,R,-0.797854080569426,0.068670620049498,Inf,-11.6185652611602,0
Bulmer effect,1 - 2,CV,20X,Peri,200,8,R,0.803799590955475,0.0686706200495132,Inf,11.7051453791435,0
Bulmer effect,1 - 3,CV,20X,Peri,200,8,R,0.874809189126134,0.0686706200495122,Inf,12.7392062063134,0
Bulmer effect,1 - 4,CV,20X,Peri,200,8,R,1.32167042494421,0.0686706200495032,Inf,19.2465194575416,0
Bulmer effect,1 - 5,CV,20X,Peri,200,8,R,0.643325274954661,0.0686706200495101,Inf,9.36827531906421,4.81836792687318e-14
Bulmer effect,2 - 4,CV,20X,Peri,200,8,R,0.517870833988734,0.0686706200495113,Inf,7.54137407839554,4.96824803519758e-13
Bulmer effect,3 - 4,CV,20X,Peri,200,8,R,0.446861235818075,0.0686706200495059,Inf,6.50731325122628,7.64809326980753e-10
Bulmer effect,3 - 5,CV,20X,Peri,200,8,R,-0.231483914171473,0.0686706200495078,Inf,-3.37093088724969,0.00671924988928674
Bulmer effect,4 - 5,CV,20X,Peri,200,8,R,-0.678345149989548,0.0686706200494977,Inf,-9.87824413847723,4.66293670342566e-14
Bulmer effect,1 - 2,GW,20X,Peri,200,8,R,0.876453180332582,0.0686706200495126,Inf,12.7631464475003,0
Bulmer effect,1 - 3,GW,20X,Peri,200,8,R,1.01438709677337,0.0686706200495111,Inf,14.7717771594607,0
Bulmer effect,1 - 4,GW,20X,Peri,200,8,R,1.52008970102198,0.0686706200495127,Inf,22.1359542104902,0
Bulmer effect,1 - 5,GW,20X,Peri,200,8,R,0.71315172483635,0.0686706200495096,Inf,10.3851068232992,4.35207425653061e-14
Bulmer effect,2 - 4,GW,20X,Peri,200,8,R,0.6436365206894,0.0686706200495251,Inf,9.37280776298817,4.82947015711943e-14
Bulmer effect,3 - 4,GW,20X,Peri,200,8,R,0.505702604248612,0.068670620049509,Inf,7.36417705103026,1.81654691289168e-12
Bulmer effect,3 - 5,GW,20X,Peri,200,8,R,-0.30123537193702,0.0686706200495078,Inf,-4.38667033616189,0.000112334579542517
Bulmer effect,4 - 5,GW,20X,Peri,200,8,R,-0.806937976185632,0.0686706200495073,Inf,-11.7508473871924,0
Bulmer effect,1 - 2,CV,2X,Peri,200,8,R,0.747485012789022,0.0686706200495022,Inf,10.885077377344,4.48530101948563e-14
Bulmer effect,1 - 3,CV,2X,Peri,200,8,R,0.861146404105204,0.0686706200495175,Inf,12.5402450638168,0
Bulmer effect,1 - 4,CV,2X,Peri,200,8,R,1.3038998763484,0.0686706200495075,Inf,18.9877399593649,0
Bulmer effect,1 - 5,CV,2X,Peri,200,8,R,0.629759273539405,0.068670620049507,Inf,9.17072356541109,5.86197757002083e-14
Bulmer effect,2 - 4,CV,2X,Peri,200,8,R,0.556414863559373,0.0686706200495087,Inf,8.10266258202156,6.7612582199672e-14
Bulmer effect,3 - 4,CV,2X,Peri,200,8,R,0.442753472243192,0.0686706200495048,Inf,6.44749489554644,1.13667464329836e-09
Bulmer effect,3 - 5,CV,2X,Peri,200,8,R,-0.231387130565798,0.0686706200495049,Inf,-3.36952149840777,0.00675232575814433
Bulmer effect,4 - 5,CV,2X,Peri,200,8,R,-0.67414060280899,0.0686706200494959,Inf,-9.8170163939555,5.09592368302947e-14
Bulmer effect,1 - 2,GW,2X,Peri,200,8,R,0.976195842626028,0.0686706200495125,Inf,14.2156258662318,0
Bulmer effect,1 - 3,GW,2X,Peri,200,8,R,1.12404461455627,0.0686706200494967,Inf,16.368639364929,0
Bulmer effect,1 - 4,GW,2X,Peri,200,8,R,1.65385720957517,0.068670620049512,Inf,24.0839125725489,0
Bulmer effect,1 - 5,GW,2X,Peri,200,8,R,0.821853208551104,0.068670620049504,Inf,11.9680470040701,0
Bulmer effect,2 - 4,GW,2X,Peri,200,8,R,0.677661366949142,0.0686706200495179,Inf,9.86828670631611,4.77395900588817e-14
Bulmer effect,3 - 4,GW,2X,Peri,200,8,R,0.529812595018895,0.0686706200494861,Inf,7.71527320762644,1.50546242139171e-13
Bulmer effect,3 - 5,GW,2X,Peri,200,8,R,-0.302191406005171,0.0686706200494959,Inf,-4.40059236085766,0.000105420249067789
Bulmer effect,4 - 5,GW,2X,Peri,200,8,R,-0.832004001024066,0.0686706200494987,Inf,-12.1158655684825,0
Bulmer effect,1 - 2,CV,20X,WT,200,8,R,0.778072566747067,0.0686706200495129,Inf,11.3305015476205,0
Bulmer effect,1 - 3,CV,20X,WT,200,8,R,0.888790017131121,0.0686706200495119,Inf,12.9427987761039,0
Bulmer effect,1 - 4,CV,20X,WT,200,8,R,1.27416842433116,0.0686706200495065,Inf,18.5547825753224,0
Bulmer effect,1 - 5,CV,20X,WT,200,8,R,0.636092129474486,0.0686706200495138,Inf,9.26294431324259,5.40678612992451e-14
Bulmer effect,2 - 4,CV,20X,WT,200,8,R,0.496095857584098,0.0686706200495144,Inf,7.22428102769993,5.0727200218148e-12
Bulmer effect,3 - 4,CV,20X,WT,200,8,R,0.385378407200043,0.0686706200495035,Inf,5.61198379921764,1.99495504893399e-07
Bulmer effect,3 - 5,CV,20X,WT,200,8,R,-0.252697887656635,0.0686706200495153,Inf,-3.67985446286092,0.0021733979109041
Bulmer effect,4 - 5,CV,20X,WT,200,8,R,-0.638076294856679,0.068670620049507,Inf,-9.29183826207872,5.26245713672324e-14
Bulmer effect,1 - 2,GW,20X,WT,200,8,R,0.927736622071467,0.0686706200495155,Inf,13.5099496903117,0
Bulmer effect,1 - 3,GW,20X,WT,200,8,R,1.04516469940311,0.0686706200495135,Inf,15.2199688695037,0
Bulmer effect,1 - 4,GW,20X,WT,200,8,R,1.53486082035366,0.0686706200495156,Inf,22.3510552146891,0
Bulmer effect,1 - 5,GW,20X,WT,200,8,R,0.774263154312656,0.0686706200495148,Inf,11.2750278613237,7.7715611723761e-15
Bulmer effect,2 - 4,GW,20X,WT,200,8,R,0.607124198282193,0.0686706200495233,Inf,8.84110552437639,3.75255382323303e-14
Bulmer effect,3 - 4,GW,20X,WT,200,8,R,0.489696120950549,0.068670620049516,Inf,7.13108634518585,9.99356153386088e-12
Bulmer effect,3 - 5,GW,20X,WT,200,8,R,-0.270901545090455,0.0686706200495133,Inf,-3.94494100817974,0.000760494561427239
