response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
Prediction accuracy,2 - 200,Chr,2X,2,3,GW,DV,-0.138349901538192,0.0213245756916981,Inf,-6.48781497641021,8.70901367484066e-11
Prediction accuracy,2 - 200,Peri,2X,2,3,GW,DV,-0.164111638681516,0.0208145885626077,Inf,-7.88445268509097,3.15917079042304e-15
Prediction accuracy,2 - 200,WT,2X,2,3,GW,DV,-0.17205795249701,0.0216123697563726,Inf,-7.96108684223659,1.70534639663928e-15
Prediction accuracy,2 - 200,Chr,20X,8,3,GW,DV,-0.431934027885248,0.0244804225981921,Inf,-17.6440592948402,1.13040945215918e-69
Prediction accuracy,2 - 200,Peri,20X,8,3,GW,DV,-0.442197064268782,0.0241877590888505,Inf,-18.281853339304,1.15435978596193e-74
Prediction accuracy,2 - 200,WT,20X,8,3,GW,DV,-0.468038295858531,0.0267195265188866,Inf,-17.516713686064,1.0682025296811e-68
Prediction accuracy,2 - 200,Chr,2X,8,3,GW,DV,-0.436326719918224,0.0251250088970443,Inf,-17.3662314591082,1.48675512354435e-67
Prediction accuracy,2 - 200,Peri,2X,8,3,GW,DV,-0.478031162677349,0.0260654986590228,Inf,-18.3396131772017,3.99630472285303e-75
Prediction accuracy,2 - 200,WT,2X,8,3,GW,DV,-0.496889455269844,0.0269553609815414,Inf,-18.4337896869608,7.03760351467657e-76
Prediction accuracy,2 - 200,Chr,20X,2,4,GW,DV,-0.127971460736791,0.0209965059224909,Inf,-6.09489317933186,1.09510553313892e-09
Prediction accuracy,2 - 200,Peri,20X,2,4,GW,DV,-0.116320014927905,0.0207562221514795,Inf,-5.60410339025081,2.09335731250563e-08
Prediction accuracy,2 - 200,WT,20X,2,4,GW,DV,-0.217855032499592,0.0214654450771545,Inf,-10.1491039070722,3.34419877949803e-24
Prediction accuracy,2 - 200,Chr,2X,2,4,GW,DV,-0.17121083015945,0.0213245756916977,Inf,-8.02880360363314,9.8427775829133e-16
Prediction accuracy,2 - 200,Peri,2X,2,4,GW,DV,-0.162235336339797,0.0209346968218804,Inf,-7.74959091694286,9.21890550710265e-15
Prediction accuracy,2 - 200,WT,2X,2,4,GW,DV,-0.125810385229829,0.0213942777004458,Inf,-5.88056240978902,4.08874801978811e-09
Prediction accuracy,2 - 200,Chr,20X,8,4,GW,DV,-0.513871564036566,0.0296186957739604,Inf,-17.3495675825248,1.9873450827415e-67
Prediction accuracy,2 - 200,Peri,20X,8,4,GW,DV,-0.563067969969243,0.0264929705683368,Inf,-21.2534856563875,3.06077782513441e-100
Prediction accuracy,2 - 200,WT,20X,8,4,GW,DV,-0.600415386599542,0.0322178186200729,Inf,-18.6361278421706,1.63667935446308e-77
Prediction accuracy,2 - 200,Chr,2X,8,4,GW,DV,-0.476798601442083,0.0352928520236473,Inf,-13.5097781591188,1.36933448226377e-41
Prediction accuracy,2 - 200,Peri,2X,8,4,GW,DV,-0.575516666145343,0.0277249359533411,Inf,-20.758088210335,1.03607136128296e-95
Prediction accuracy,2 - 200,WT,2X,8,4,GW,DV,-0.577851334618242,0.027724935953341,Inf,-20.8422964652009,1.79040755565375e-96
Prediction accuracy,2 - 200,Chr,20X,2,5,GW,DV,-0.0563202169190128,0.020587497013796,Inf,-2.73565149183856,0.00622569224324859
Prediction accuracy,2 - 200,WT,20X,2,5,GW,DV,-0.119903306607822,0.0206989382144869,Inf,-5.79272740298838,6.92524625330943e-09
Prediction accuracy,2 - 200,Chr,2X,2,5,GW,DV,-0.120855447856186,0.0207562221514794,Inf,-5.82261294826103,5.79346203858479e-09
Prediction accuracy,2 - 200,Peri,2X,2,5,GW,DV,-0.104976064031725,0.0208145885626078,Inf,-5.04338885757792,4.57358467173875e-07
Prediction accuracy,2 - 200,WT,2X,2,5,GW,DV,-0.126185964893245,0.0209965059224919,Inf,-6.00985541875667,1.85688850793589e-09
Prediction accuracy,2 - 200,Chr,20X,8,5,GW,DV,-0.3709365156084,0.0230644481025651,Inf,-16.0826096492266,3.37842419434103e-58
Prediction accuracy,2 - 200,Peri,20X,8,5,GW,DV,-0.420636420657038,0.0231757958971335,Inf,-18.1498155456687,1.28832753238468e-73
Prediction accuracy,2 - 200,WT,20X,8,5,GW,DV,-0.414794139560585,0.0247921685398816,Inf,-16.7308534908244,7.81109092803716e-63
Prediction accuracy,2 - 200,Chr,2X,8,5,GW,DV,-0.397366212902663,0.0237807570852249,Inf,-16.7095694842091,1.1163859522598e-62
Prediction accuracy,2 - 200,Peri,2X,8,5,GW,DV,-0.425757719587135,0.024480422598191,Inf,-17.3917634746467,9.52576921997968e-68
Prediction accuracy,2 - 200,WT,2X,8,5,GW,DV,-0.420694471840309,0.0240480250536896,Inf,-17.4939302042919,1.59377066956172e-68
Prediction accuracy,2 - 200,Chr,20X,2,1,GW,R,-0.0874515563734695,0.0247921685398881,Inf,-3.52738632898404,0.000419683921204668
Prediction accuracy,2 - 200,Peri,20X,2,1,GW,R,-0.096293782089379,0.0249558149933357,Inf,-3.8585709228528,0.000114051971933755
Prediction accuracy,2 - 200,WT,20X,2,1,GW,R,-0.19914654827654,0.0280045974184486,Inf,-7.11120910973523,1.1503069667286e-12
Prediction accuracy,2 - 200,Chr,2X,2,1,GW,R,-0.0899163204045049,0.025481258192784,Inf,-3.52872372801309,0.000417568814332
Prediction accuracy,2 - 200,Peri,2X,2,1,GW,R,-0.0777404677465211,0.0249558149933345,Inf,-3.1151243815233,0.00183867359605601
Prediction accuracy,2 - 200,WT,2X,2,1,GW,R,-0.17672073264493,0.0264929705683378,Inf,-6.67047631329541,2.54974526709639e-11
Prediction accuracy,2 - 200,Chr,20X,8,1,GW,R,-0.229928269196042,0.102895461190911,Inf,-2.23458125883159,0.0254448523497864
Prediction accuracy,2 - 200,Peri,20X,8,1,GW,R,-0.490773299734599,0.0734679300818133,Inf,-6.68010244998162,2.38775266785698e-11
Prediction accuracy,2 - 200,WT,20X,8,1,GW,R,-0.582262742165412,0.0734679300818149,Inf,-7.92540012379546,2.27412869944391e-15
Prediction accuracy,2 - 200,Chr,2X,8,1,GW,R,-0.594463415401447,0.0605603585093468,Inf,-9.81604848507788,9.60343955847428e-23
Prediction accuracy,2 - 200,Peri,2X,8,1,GW,R,-0.570205568866891,0.0529392780354734,Inf,-10.7709358726957,4.72176924927517e-27
Prediction accuracy,2 - 200,WT,2X,8,1,GW,R,-0.470673327983744,0.0660268802373021,Inf,-7.12851078669981,1.01460649103565e-12
Prediction accuracy,2 - 200,Chr,20X,2,2,GW,R,-0.0707222689995651,0.0209346968218811,Inf,-3.37823230024739,0.000729534243767689
Prediction accuracy,2 - 200,Peri,20X,2,2,GW,R,-0.136413348318274,0.0216123697563724,Inf,-6.31181817894135,2.75776115823669e-10
Prediction accuracy,2 - 200,WT,20X,2,2,GW,R,-0.105548744675346,0.0218450176841821,Inf,-4.83170790709745,1.35366757249462e-06
Prediction accuracy,2 - 200,Chr,2X,2,2,GW,R,-0.110882085979574,0.0213942777004459,Inf,-5.18279175077094,2.18589058697408e-07
Prediction accuracy,2 - 200,Peri,2X,2,2,GW,R,-0.0925047042602491,0.0213245756916982,Inf,-4.33793879876643,1.43825188964316e-05
Prediction accuracy,2 - 200,WT,2X,2,2,GW,R,-0.0935003559365736,0.0214654450771546,Inf,-4.35585451876258,1.32548794054448e-05
Prediction accuracy,2 - 200,Chr,20X,8,2,GW,R,-0.390472413338117,0.0262751328754575,Inf,-14.8609110823124,5.91157309038204e-50
Prediction accuracy,2 - 200,Peri,20X,8,2,GW,R,-0.466188643681289,0.026065498659024,Inf,-17.8852762335277,1.53590130623519e-71
Prediction accuracy,2 - 200,WT,20X,8,2,GW,R,-0.525929314640013,0.0269553609815408,Inf,-19.5111211829132,8.83235960085452e-85
Prediction accuracy,2 - 200,Chr,2X,8,2,GW,R,-0.50348631756396,0.0267195265188873,Inf,-18.8433847137246,3.32975453613238e-79
Prediction accuracy,2 - 200,Peri,2X,8,2,GW,R,-0.525405391389149,0.0258635940024004,Inf,-20.3144772277351,9.57640441261877e-92
Prediction accuracy,2 - 200,WT,2X,8,2,GW,R,-0.518274596134347,0.0299931568598218,Inf,-17.2797614654767,6.68238047655254e-67
Prediction accuracy,2 - 200,Chr,20X,2,3,GW,R,-0.107991316789065,0.0205874970137943,Inf,-5.24548062917542,1.55875437363231e-07
Prediction accuracy,2 - 200,Peri,20X,2,3,GW,R,-0.178946547967152,0.0208740691335498,Inf,-8.57267199903733,1.01111178542942e-17
Prediction accuracy,2 - 200,WT,20X,2,3,GW,R,-0.185849300053718,0.020814588562608,Inf,-8.92880008147669,4.30654325867101e-19
Prediction accuracy,2 - 200,Chr,2X,2,3,GW,R,-0.185350651820695,0.02087406913355,Inf,-8.87946909799146,6.71802247480048e-19
Prediction accuracy,2 - 200,Peri,2X,2,3,GW,R,-0.220571758694831,0.0209346968218803,Inf,-10.536181181487,5.88399080250772e-26
Prediction accuracy,2 - 200,WT,2X,2,3,GW,R,-0.187911031975391,0.0212562931734774,Inf,-8.84025405755402,9.55011909146624e-19
Prediction accuracy,2 - 200,Chr,20X,8,3,GW,R,-0.454099745892773,0.0234077219778307,Inf,-19.3995702069107,7.78192484253279e-84
Prediction accuracy,2 - 200,Peri,20X,8,3,GW,R,-0.533657608957394,0.0240480250536903,Inf,-22.1913278851771,4.16512013001939e-109
Prediction accuracy,2 - 200,WT,20X,8,3,GW,R,-0.525918485317661,0.0254812581927806,Inf,-20.6394237419039,1.21502456295888e-94
Prediction accuracy,2 - 200,Chr,2X,8,3,GW,R,-0.534255917239593,0.0247921685398819,Inf,-21.5493822728804,5.36580250761524e-103
Prediction accuracy,2 - 200,Peri,2X,8,3,GW,R,-0.52749703799359,0.025125008897045,Inf,-20.9948995502895,7.30171109778794e-98
Prediction accuracy,2 - 200,WT,2X,8,3,GW,R,-0.522939270574601,0.026275132875458,Inf,-19.902440571977,3.8758898435042e-88
Prediction accuracy,2 - 200,Chr,20X,2,4,GW,R,-0.122861562269397,0.0209346968218803,Inf,-5.86880064778324,4.38958841377207e-09
Prediction accuracy,2 - 200,Peri,20X,2,4,GW,R,-0.140272285886322,0.0209346968218806,Inf,-6.70046894300909,2.07751752106371e-11
Prediction accuracy,2 - 200,WT,20X,2,4,GW,R,-0.156253711915966,0.0210595321371429,Inf,-7.41961933904406,1.17457424625203e-13
Prediction accuracy,2 - 200,Chr,2X,2,4,GW,R,-0.17619161087789,0.020814588562608,Inf,-8.46481352960331,2.56562840667822e-17
Prediction accuracy,2 - 200,Peri,2X,2,4,GW,R,-0.178568307597312,0.0212562931734771,Inf,-8.40072660552706,4.43724380834966e-17
Prediction accuracy,2 - 200,WT,2X,2,4,GW,R,-0.198243179247399,0.0209965059224923,Inf,-9.441722350338,3.66701367468742e-21
Prediction accuracy,2 - 200,Chr,20X,8,4,GW,R,-0.544832850925505,0.0267195265188861,Inf,-20.3908123349567,2.01767961158434e-92
Prediction accuracy,2 - 200,Peri,20X,8,4,GW,R,-0.583430113028141,0.0274573661342515,Inf,-21.2485826271714,3.39768128873214e-100
Prediction accuracy,2 - 200,WT,20X,8,4,GW,R,-0.631859439298037,0.0299931568598201,Inf,-21.0667867424286,1.6045728076014e-98
Prediction accuracy,2 - 200,Chr,2X,8,4,GW,R,-0.56224986649839,0.0280045974184474,Inf,-20.0770558525516,1.17134511813655e-89
Prediction accuracy,2 - 200,Peri,2X,8,4,GW,R,-0.600465828831127,0.0282972343874162,Inf,-21.2199475259729,6.24937320175872e-100
Prediction accuracy,2 - 200,WT,2X,8,4,GW,R,-0.570065528974575,0.0269553609815394,Inf,-21.1485028660899,2.84838885501051e-99
Prediction accuracy,2 - 200,Chr,20X,2,5,GW,R,-0.0827492060780562,0.020587497013795,Inf,-4.01939128504105,5.83486978203578e-05
Prediction accuracy,2 - 200,Peri,20X,2,5,GW,R,-0.0996891777692545,0.0204800346606607,Inf,-4.86762739521841,1.12946022776499e-06
Prediction accuracy,2 - 200,WT,20X,2,5,GW,R,-0.0700348498235787,0.0206427062762719,Inf,-3.39271648233844,0.000692032249688329
Prediction accuracy,2 - 200,Chr,2X,2,5,GW,R,-0.0947514955477641,0.0205332822016786,Inf,-4.61453237807339,3.93981355267624e-06
Prediction accuracy,2 - 200,Peri,2X,2,5,GW,R,-0.11559285037729,0.0206989382144877,Inf,-5.58448212074878,2.34397628974441e-08
Prediction accuracy,2 - 200,WT,2X,2,5,GW,R,-0.163899603330948,0.0209346968218806,Inf,-7.82908893906896,4.91417928795158e-15
Prediction accuracy,2 - 200,Chr,20X,8,5,GW,R,-0.418618981804491,0.0226470330841418,Inf,-18.484495529687,2.75261202312411e-76
Prediction accuracy,2 - 200,Peri,20X,8,5,GW,R,-0.459374129020993,0.0224536304559365,Inf,-20.4587908366301,5.01670508335951e-93
Prediction accuracy,2 - 200,WT,20X,8,5,GW,R,-0.56210462310429,0.0232901771856454,Inf,-24.13483670063,1.07741376192395e-128
Prediction accuracy,2 - 200,Chr,2X,8,5,GW,R,-0.495289949563561,0.0241877590888503,Inf,-20.4768845160142,3.46099123800622e-93
Prediction accuracy,2 - 200,Peri,2X,8,5,GW,R,-0.530416958970325,0.0241877590888521,Inf,-21.9291484184986,1.36966722345912e-106
Prediction accuracy,2 - 200,WT,2X,8,5,GW,R,-0.511532091307401,0.0246337909859815,Inf,-20.7654636510678,8.88656207273173e-96
