response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic gain,2 - 200,Peri,20X,8,1,CV,R,-4.27825394405645,0.119201821214887,Inf,-35.8908437845423,4.24445773127117e-282
Genetic gain,2 - 200,WT,20X,8,1,CV,R,-4.28060642242679,0.119201821214887,Inf,-35.9105790398125,2.08872847701733e-282
Genetic gain,2 - 200,Chr,2X,8,1,CV,R,-4.25875797585993,0.119201821214889,Inf,-35.727289503258,1.49055011777031e-279
Genetic gain,2 - 200,Peri,2X,8,1,CV,R,-4.25582543406454,0.119201821214887,Inf,-35.7026880184363,3.59115818434449e-279
Genetic gain,2 - 200,WT,2X,8,1,CV,R,-4.26909232763031,0.119201821214887,Inf,-35.813985760623,6.69067749998183e-281
Genetic gain,2 - 200,Chr,20X,2,2,CV,R,1.56961756042153,0.119201821214886,Inf,13.1677313687345,1.34581104773639e-39
Genetic gain,2 - 200,Peri,20X,2,2,CV,R,1.67490318730689,0.119201821214887,Inf,14.050986555713,7.59683062051147e-45
Genetic gain,2 - 200,WT,20X,2,2,CV,R,1.78697655612178,0.119201821214886,Inf,14.9911850163798,8.38438210865536e-51
Genetic gain,2 - 200,Chr,2X,2,2,CV,R,1.80413066567186,0.119201821214886,Inf,15.1350931326757,9.50460587118069e-52
Genetic gain,2 - 200,Peri,2X,2,2,CV,R,1.57416948899737,0.119201821214887,Inf,13.2059181055598,8.11047704342874e-40
Genetic gain,2 - 200,WT,2X,2,2,CV,R,1.34209412131268,0.119201821214886,Inf,11.2590068476662,2.09101913259244e-29
Genetic gain,2 - 200,Chr,20X,2,3,CV,R,1.55645843678372,0.119201821214887,Inf,13.0573377228681,5.77109088772432e-39
Genetic gain,2 - 200,Peri,20X,2,3,CV,R,1.08910296200639,0.119201821214887,Inf,9.13663022012935,6.44286278943282e-20
Genetic gain,2 - 200,WT,20X,2,3,CV,R,1.10984116904121,0.119201821214887,Inf,9.3106058089539,1.27105281005059e-20
Genetic gain,2 - 200,Chr,2X,2,3,CV,R,1.04793214705508,0.119201821214888,Inf,8.79124275430282,1.47914575952127e-18
Genetic gain,2 - 200,Peri,2X,2,3,CV,R,1.11186307524081,0.119201821214886,Inf,9.32756785012912,1.08328095328748e-20
Genetic gain,2 - 200,WT,2X,2,3,CV,R,0.958435719747103,0.119201821214888,Inf,8.04044527154758,8.9512603196127e-16
Genetic gain,2 - 200,Chr,20X,8,3,CV,R,-0.36126721842098,0.119201821214888,Inf,-3.03071894992037,0.00243972226816538
Genetic gain,2 - 200,Peri,20X,8,3,CV,R,-0.412312379536673,0.119201821214887,Inf,-3.45894362463968,0.000542298399009997
Genetic gain,2 - 200,WT,20X,8,3,CV,R,-0.558659543633041,0.119201821214887,Inf,-4.68666953188525,2.7768680628916e-06
Genetic gain,2 - 200,Chr,2X,8,3,CV,R,-0.271796253219592,0.119201821214888,Inf,-2.28013507217829,0.0225996786918153
Genetic gain,2 - 200,Peri,2X,8,3,CV,R,-0.518468507094669,0.119201821214888,Inf,-4.34950155803419,1.36447314490314e-05
Genetic gain,2 - 200,WT,2X,8,3,CV,R,-0.695586279700328,0.119201821214887,Inf,-5.835366210105,5.36725498566683e-09
Genetic gain,2 - 200,Chr,20X,2,4,CV,R,-0.272624339698585,0.119201821214886,Inf,-2.2870820002584,0.0221910372965203
Genetic gain,2 - 200,Peri,20X,2,4,CV,R,-0.31730217410403,0.119201821214887,Inf,-2.66189032071938,0.00777031929905992
Genetic gain,2 - 200,WT,20X,2,4,CV,R,-0.384778576978839,0.119201821214886,Inf,-3.22795887728254,0.00124676895859461
Genetic gain,2 - 200,Peri,2X,2,4,CV,R,-0.445649124524109,0.119201821214887,Inf,-3.73861003113979,0.000185040502520586
Genetic gain,2 - 200,WT,2X,2,4,CV,R,-0.254845764965807,0.119201821214887,Inf,-2.13793516213475,0.0325220059426289
Genetic gain,2 - 200,Chr,20X,8,4,CV,R,-4.39517081946364,0.119201821214888,Inf,-36.8716750689604,1.31467859635248e-297
Genetic gain,2 - 200,Peri,20X,8,4,CV,R,-4.38320449348631,0.119201821214887,Inf,-36.7712879619903,5.31286611089747e-296
Genetic gain,2 - 200,WT,20X,8,4,CV,R,-3.93011631621238,0.119201821214887,Inf,-32.9702707236956,2.16747065408977e-238
Genetic gain,2 - 200,Chr,2X,8,4,CV,R,-4.1191715673645,0.119201821214887,Inf,-34.5562804777856,1.14709504286089e-261
Genetic gain,2 - 200,Peri,2X,8,4,CV,R,-4.08835835596708,0.119201821214889,Inf,-34.2977843316408,8.46744286341045e-258
Genetic gain,2 - 200,WT,2X,8,4,CV,R,-4.16413216669835,0.119201821214889,Inf,-34.9334609509994,2.30900931728116e-267
Genetic gain,2 - 200,Chr,20X,2,5,CV,R,1.314762534932,0.119201821214887,Inf,11.0297185188291,2.74723539086096e-28
Genetic gain,2 - 200,Peri,20X,2,5,CV,R,1.05285935425207,0.119201821214888,Inf,8.83257775360712,1.02290570881534e-18
Genetic gain,2 - 200,WT,20X,2,5,CV,R,0.863623550019733,0.119201821214887,Inf,7.24505331561058,4.32269128342597e-13
Genetic gain,2 - 200,Chr,2X,2,5,CV,R,0.892399553292406,0.119201821214888,Inf,7.48645905068563,7.07566072322997e-14
Genetic gain,2 - 200,Peri,2X,2,5,CV,R,0.875819117846364,0.119201821214887,Inf,7.34736356307435,2.02154469626871e-13
Genetic gain,2 - 200,WT,2X,2,5,CV,R,0.849277757178742,0.119201821214887,Inf,7.12470454329498,1.04304187068226e-12
Genetic gain,2 - 200,Chr,20X,8,5,CV,R,-0.284913543993437,0.119201821214887,Inf,-2.39017777656114,0.0168402190833465
Genetic gain,2 - 200,Peri,20X,8,5,CV,R,-0.380290594426323,0.119201821214887,Inf,-3.19030859218809,0.00142120949182302
Genetic gain,2 - 200,WT,20X,8,5,CV,R,-0.344512404708083,0.119201821214887,Inf,-2.89016057973666,0.00385045085579576
Genetic gain,2 - 200,Chr,2X,8,5,CV,R,-0.388824789256892,0.119201821214887,Inf,-3.26190309253707,0.00110666968608722
Genetic gain,2 - 200,Peri,2X,8,5,CV,R,-0.27560904515717,0.119201821214887,Inf,-2.31212109301858,0.0207710110729223
Genetic gain,2 - 200,WT,2X,8,5,CV,R,-0.373078401156095,0.119201821214889,Inf,-3.12980453950897,0.00174922651976265
Genetic gain,2 - 200,Chr,20X,2,1,GW,R,-0.801770442784764,0.11920182121489,Inf,-6.72615933727538,1.74199804630924e-11
Genetic gain,2 - 200,Peri,20X,2,1,GW,R,-1.03050634392383,0.119201821214887,Inf,-8.64505536426428,5.37792156409691e-18
Genetic gain,2 - 200,WT,20X,2,1,GW,R,-1.16492801900182,0.119201821214887,Inf,-9.77273675124296,1.4741517352405e-22
Genetic gain,2 - 200,Chr,2X,2,1,GW,R,-1.16261370049163,0.119201821214888,Inf,-9.75332162413655,1.78529225053463e-22
Genetic gain,2 - 200,Peri,2X,2,1,GW,R,-1.18286594569137,0.119201821214886,Inf,-9.92322041421672,3.29935504496195e-23
Genetic gain,2 - 200,WT,2X,2,1,GW,R,-1.21331380549396,0.119201821214887,Inf,-10.1786515770317,2.46959666066181e-24
Genetic gain,2 - 200,Chr,20X,8,1,GW,R,-3.26183538581124,0.119201821214889,Inf,-27.3639727360459,7.36462913639567e-165
Genetic gain,2 - 200,Peri,20X,8,1,GW,R,-3.70050547969483,0.119201821214886,Inf,-31.0440347469516,1.37324280951076e-211
Genetic gain,2 - 200,WT,20X,8,1,GW,R,-3.87710303619807,0.119201821214886,Inf,-32.5255352366536,4.64485655406617e-232
Genetic gain,2 - 200,Chr,2X,8,1,GW,R,-3.77817954236417,0.119201821214887,Inf,-31.6956528336358,1.78345474671427e-220
Genetic gain,2 - 200,Peri,2X,8,1,GW,R,-3.76427877672045,0.119201821214884,Inf,-31.5790374539213,7.16384577144083e-219
Genetic gain,2 - 200,WT,2X,8,1,GW,R,-3.83396851098906,0.119201821214886,Inf,-32.1636739431818,5.68745000685102e-227
Genetic gain,2 - 200,Chr,20X,2,2,GW,R,0.273492493858909,0.119201821214887,Inf,2.29436506146899,0.0217695382834525
Genetic gain,2 - 200,Peri,20X,2,2,GW,R,0.249986121879274,0.119201821214888,Inf,2.0971669671776,0.0359787975380785
Genetic gain,2 - 200,WT,20X,2,2,GW,R,0.356071091725632,0.119201821214886,Inf,2.98712794902471,0.00281611834433579
Genetic gain,2 - 200,Chr,2X,2,2,GW,R,0.469868995274679,0.119201821214887,Inf,3.94179376192282,8.08745039170038e-05
Genetic gain,2 - 200,Peri,2X,2,2,GW,R,0.287390308806877,0.119201821214886,Inf,2.41095568740344,0.0159107814361057
Genetic gain,2 - 200,WT,2X,2,2,GW,R,0.398171766090122,0.119201821214885,Inf,3.34031612967001,0.000836830733451782
Genetic gain,2 - 200,WT,20X,8,2,GW,R,-0.767748379326402,0.119201821214886,Inf,-6.44074370258469,1.18889489905265e-10
Genetic gain,2 - 200,Chr,2X,8,2,GW,R,-0.318905492588483,0.119201821214888,Inf,-2.67534077364125,0.00746533253451783
Genetic gain,2 - 200,WT,2X,8,2,GW,R,-0.524377569356074,0.119201821214889,Inf,-4.39907347062057,1.08714020147617e-05
Genetic gain,2 - 200,WT,20X,2,3,GW,R,-0.30171626903459,0.119201821214886,Inf,-2.53113808127715,0.0113693081159918
Genetic gain,2 - 200,Chr,2X,2,3,GW,R,-0.428108233582863,0.119201821214886,Inf,-3.59145715409086,0.000328834243039877
Genetic gain,2 - 200,WT,2X,2,3,GW,R,-0.270757085987247,0.119201821214884,Inf,-2.27141735946429,0.0231217245149483
Genetic gain,2 - 200,Chr,20X,8,3,GW,R,-0.92416330318275,0.119201821214886,Inf,-7.75292939121082,8.97965542156432e-15
Genetic gain,2 - 200,Peri,20X,8,3,GW,R,-0.876656886451677,0.119201821214888,Inf,-7.35439171580533,1.91798513961452e-13
Genetic gain,2 - 200,WT,20X,8,3,GW,R,-1.33304515409383,0.119201821214887,Inf,-11.1830938529935,4.9339354450994e-29
Genetic gain,2 - 200,Chr,2X,8,3,GW,R,-1.14615773541955,0.119201821214887,Inf,-9.61527033511808,6.89280493556563e-22
Genetic gain,2 - 200,Peri,2X,8,3,GW,R,-1.22522771496906,0.119201821214884,Inf,-10.2785989549635,8.79974453479417e-25
Genetic gain,2 - 200,WT,2X,8,3,GW,R,-1.09849301365937,0.119201821214895,Inf,-9.21540461767797,3.10106510736113e-20
Genetic gain,2 - 200,Chr,20X,2,4,GW,R,-0.768990659567443,0.119201821214887,Inf,-6.45116535745854,1.10993311277566e-10
Genetic gain,2 - 200,Peri,20X,2,4,GW,R,-0.844947953402898,0.119201821214886,Inf,-7.08838124108609,1.35689747490874e-12
Genetic gain,2 - 200,WT,20X,2,4,GW,R,-0.920090894602997,0.119201821214886,Inf,-7.71876541168226,1.17461859022143e-14
Genetic gain,2 - 200,Chr,2X,2,4,GW,R,-0.91445964493499,0.119201821214886,Inf,-7.67152410604942,1.69964527135492e-14
Genetic gain,2 - 200,Peri,2X,2,4,GW,R,-0.861758932861584,0.119201821214889,Inf,-7.22941079321319,4.85094025152792e-13
Genetic gain,2 - 200,WT,2X,2,4,GW,R,-0.914160748039859,0.119201821214888,Inf,-7.66901662007229,1.73319980641575e-14
Genetic gain,2 - 200,Chr,20X,8,4,GW,R,-3.37877129427194,0.119201821214888,Inf,-28.3449636912925,9.65616534071872e-177
Genetic gain,2 - 200,Peri,20X,8,4,GW,R,-3.63962263268507,0.119201821214886,Inf,-30.533280411244,9.42776773490592e-205
Genetic gain,2 - 200,WT,20X,8,4,GW,R,-3.68223479516474,0.119201821214887,Inf,-30.8907595340067,1.58959373371683e-209
Genetic gain,2 - 200,Chr,2X,8,4,GW,R,-3.60364913926506,0.119201821214888,Inf,-30.2314939699511,9.13600409327607e-201
Genetic gain,2 - 200,Peri,2X,8,4,GW,R,-3.77323490241623,0.119201821214885,Inf,-31.6541715886558,6.64439831422886e-220
