response,contrast,Matrix,Recombination,Map_type,QTL,H2,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,4 - 5,GW,2X,Chr,2,2,negative_QTL,DV,-0.178333333333516,0.00541011292048733,Inf,-32.9629595452976,0
QTL fixation,1 - 2,CV,20X,Peri,2,2,negative_QTL,DV,-0.213095238094498,0.00541011292048678,Inf,-39.3883161454095,0
QTL fixation,1 - 3,CV,20X,Peri,2,2,negative_QTL,DV,-0.278571428571,0.00541011292048652,Inf,-51.4908713857211,0
QTL fixation,1 - 4,CV,20X,Peri,2,2,negative_QTL,DV,-0.140714285714165,0.0054101129204864,Inf,-26.0094914435748,0
QTL fixation,1 - 5,CV,20X,Peri,2,2,negative_QTL,DV,-0.293333333333081,0.00541011292048631,Inf,-54.2194474762855,0
QTL fixation,2 - 3,CV,20X,Peri,2,2,negative_QTL,DV,-0.0654761904765018,0.0054101129204873,Inf,-12.102555240308,0
QTL fixation,2 - 4,CV,20X,Peri,2,2,negative_QTL,DV,0.0723809523803334,0.00541011292048731,Inf,13.3788247018352,0
QTL fixation,2 - 5,CV,20X,Peri,2,2,negative_QTL,DV,-0.0802380952385829,0.0054101129204872,Inf,-14.8311313308701,0
QTL fixation,3 - 4,CV,20X,Peri,2,2,negative_QTL,DV,0.137857142856835,0.00541011292048735,Inf,25.4813799421431,0
QTL fixation,3 - 5,CV,20X,Peri,2,2,negative_QTL,DV,-0.0147619047620811,0.00541011292048726,Inf,-2.72857609056181,0.0498900099381732
QTL fixation,4 - 5,CV,20X,Peri,2,2,negative_QTL,DV,-0.152619047618916,0.00541011292048717,Inf,-28.2099560327057,0
QTL fixation,1 - 2,GW,20X,Peri,2,2,negative_QTL,DV,-0.253333333334269,0.0054101129204872,Inf,-46.8258864569975,0
QTL fixation,1 - 3,GW,20X,Peri,2,2,negative_QTL,DV,-0.335476190476866,0.00541011292048717,Inf,-62.0090921219916,0
QTL fixation,1 - 4,GW,20X,Peri,2,2,negative_QTL,DV,-0.17357142857235,0.00541011292048715,Inf,-32.0827737097807,0
QTL fixation,1 - 5,GW,20X,Peri,2,2,negative_QTL,DV,-0.35761904761959,0.00541011292048712,Inf,-66.1019562577616,0
QTL fixation,2 - 3,GW,20X,Peri,2,2,negative_QTL,DV,-0.0821428571425975,0.00541011292048732,Inf,-15.1832056649935,0
QTL fixation,2 - 4,GW,20X,Peri,2,2,negative_QTL,DV,0.0797619047619188,0.00541011292048733,Inf,14.7431127472168,0
QTL fixation,2 - 5,GW,20X,Peri,2,2,negative_QTL,DV,-0.104285714285322,0.00541011292048732,Inf,-19.2760698007627,0
QTL fixation,3 - 4,GW,20X,Peri,2,2,negative_QTL,DV,0.161904761904516,0.00541011292048734,Inf,29.9263184122102,0
QTL fixation,3 - 5,GW,20X,Peri,2,2,negative_QTL,DV,-0.0221428571427244,0.00541011292048731,Inf,-4.09286413576925,0.000409913489141767
QTL fixation,4 - 5,GW,20X,Peri,2,2,negative_QTL,DV,-0.184047619047241,0.00541011292048729,Inf,-34.0191825479797,0
QTL fixation,1 - 2,CV,2X,Peri,2,2,negative_QTL,DV,-0.20952380952429,0.00541011292048718,Inf,-38.7281767688913,0
QTL fixation,1 - 3,CV,2X,Peri,2,2,negative_QTL,DV,-0.282857142857531,0.00541011292048712,Inf,-52.2830386379556,0
QTL fixation,1 - 4,CV,2X,Peri,2,2,negative_QTL,DV,-0.139047619048167,0.00541011292048718,Inf,-25.7014264012157,0
QTL fixation,1 - 5,CV,2X,Peri,2,2,negative_QTL,DV,-0.312142857143185,0.00541011292048709,Inf,-57.6961815272206,0
QTL fixation,2 - 3,CV,2X,Peri,2,2,negative_QTL,DV,-0.0733333333332406,0.00541011292048728,Inf,-13.5548618690635,0
QTL fixation,2 - 4,CV,2X,Peri,2,2,negative_QTL,DV,0.0704761904761228,0.00541011292048732,Inf,13.0267503676752,0
QTL fixation,2 - 5,CV,2X,Peri,2,2,negative_QTL,DV,-0.102619047618895,0.00541011292048727,Inf,-18.9680047583281,0
QTL fixation,3 - 4,CV,2X,Peri,2,2,negative_QTL,DV,0.143809523809363,0.00541011292048733,Inf,26.5816122367386,0
QTL fixation,3 - 5,CV,2X,Peri,2,2,negative_QTL,DV,-0.0292857142856542,0.0054101129204873,Inf,-5.41314288926457,6.16874231362807e-07
QTL fixation,4 - 5,CV,2X,Peri,2,2,negative_QTL,DV,-0.173095238095018,0.00541011292048732,Inf,-31.9947551260031,0
QTL fixation,1 - 2,GW,2X,Peri,2,2,negative_QTL,DV,-0.247380952381056,0.00541011292048726,Inf,-45.725654162275,0
QTL fixation,1 - 3,GW,2X,Peri,2,2,negative_QTL,DV,-0.327619047619225,0.00541011292048725,Inf,-60.5567854930686,0
QTL fixation,1 - 4,GW,2X,Peri,2,2,negative_QTL,DV,-0.183333333333383,0.00541011292048723,Inf,-33.8871546727111,0
QTL fixation,1 - 5,GW,2X,Peri,2,2,negative_QTL,DV,-0.346904761904953,0.00541011292048718,Inf,-64.121538127473,0
QTL fixation,2 - 3,GW,2X,Peri,2,2,negative_QTL,DV,-0.0802380952381693,0.00541011292048736,Inf,-14.8311313307932,0
QTL fixation,2 - 4,GW,2X,Peri,2,2,negative_QTL,DV,0.0640476190476726,0.00541011292048739,Inf,11.8384994895638,0
QTL fixation,2 - 5,GW,2X,Peri,2,2,negative_QTL,DV,-0.0995238095238968,0.00541011292048733,Inf,-18.3958839651968,0
QTL fixation,3 - 4,GW,2X,Peri,2,2,negative_QTL,DV,0.144285714285842,0.00541011292048735,Inf,26.6696308203572,0
QTL fixation,3 - 5,GW,2X,Peri,2,2,negative_QTL,DV,-0.0192857142857275,0.0054101129204873,Inf,-3.56475263440351,0.00334990045955086
QTL fixation,4 - 5,GW,2X,Peri,2,2,negative_QTL,DV,-0.163571428571569,0.0054101129204873,Inf,-30.2343834547609,0
QTL fixation,1 - 2,CV,20X,WT,2,2,negative_QTL,DV,-0.214999999999246,0.00541011292048804,Inf,-39.7403904796595,0
QTL fixation,1 - 3,CV,20X,WT,2,2,negative_QTL,DV,-0.289047619047002,0.0054101129204877,Inf,-53.4272802241151,0
QTL fixation,1 - 4,CV,20X,WT,2,2,negative_QTL,DV,-0.137857142857287,0.00541011292048783,Inf,-25.4813799422242,0
QTL fixation,1 - 5,CV,20X,WT,2,2,negative_QTL,DV,-0.304761904761383,0.00541011292048786,Inf,-56.3318934817909,0
QTL fixation,2 - 3,CV,20X,WT,2,2,negative_QTL,DV,-0.0740476190477563,0.00541011292048729,Inf,-13.6868897444541,0
QTL fixation,2 - 4,CV,20X,WT,2,2,negative_QTL,DV,0.0771428571419591,0.00541011292048733,Inf,14.2590105374381,0
QTL fixation,2 - 5,CV,20X,WT,2,2,negative_QTL,DV,-0.0897619047621369,0.00541011292048735,Inf,-16.5915030021316,0
QTL fixation,3 - 4,CV,20X,WT,2,2,negative_QTL,DV,0.151190476189715,0.00541011292048725,Inf,27.9459002818926,0
QTL fixation,3 - 5,CV,20X,WT,2,2,negative_QTL,DV,-0.0157142857143806,0.00541011292048729,Inf,-2.90461325767766,0.0301983899189566
QTL fixation,4 - 5,CV,20X,WT,2,2,negative_QTL,DV,-0.166904761904096,0.0054101129204873,Inf,-30.85051353957,0
QTL fixation,1 - 2,GW,20X,WT,2,2,negative_QTL,DV,-0.257619047619792,0.00541011292048742,Inf,-47.6180537090495,0
QTL fixation,1 - 3,GW,20X,WT,2,2,negative_QTL,DV,-0.324523809524357,0.00541011292048743,Inf,-59.9846646999596,0
QTL fixation,1 - 4,GW,20X,WT,2,2,negative_QTL,DV,-0.173809523810137,0.0054101129204873,Inf,-32.1267830015056,0
QTL fixation,1 - 5,GW,20X,WT,2,2,negative_QTL,DV,-0.370714285714745,0.00541011292048747,Inf,-68.5224673057918,0
QTL fixation,2 - 3,GW,20X,WT,2,2,negative_QTL,DV,-0.066904761904565,0.0054101129204873,Inf,-12.3666109909105,0
QTL fixation,2 - 4,GW,20X,WT,2,2,negative_QTL,DV,0.0838095238096549,0.00541011292048728,Inf,15.4912707075449,0
QTL fixation,2 - 5,GW,20X,WT,2,2,negative_QTL,DV,-0.113095238094952,0.00541011292048733,Inf,-20.9044135967434,0
QTL fixation,3 - 4,GW,20X,WT,2,2,negative_QTL,DV,0.15071428571422,0.00541011292048727,Inf,27.8578816984555,0
QTL fixation,3 - 5,GW,20X,WT,2,2,negative_QTL,DV,-0.0461904761903873,0.00541011292048732,Inf,-8.53780260583297,4.6296300126869e-14
QTL fixation,4 - 5,GW,20X,WT,2,2,negative_QTL,DV,-0.196904761904607,0.00541011292048729,Inf,-36.3956843042884,0
QTL fixation,1 - 2,CV,2X,WT,2,2,negative_QTL,DV,-0.215238095238731,0.00541011292048745,Inf,-39.7843997717034,0
QTL fixation,1 - 3,CV,2X,WT,2,2,negative_QTL,DV,-0.272380952381478,0.00541011292048742,Inf,-50.3466297995381,0
QTL fixation,1 - 4,CV,2X,WT,2,2,negative_QTL,DV,-0.147619047619718,0.0054101129204875,Inf,-27.2857609054149,0
QTL fixation,1 - 5,CV,2X,WT,2,2,negative_QTL,DV,-0.295476190476703,0.00541011292048743,Inf,-54.6155311024602,0
QTL fixation,2 - 3,CV,2X,WT,2,2,negative_QTL,DV,-0.0571428571427474,0.00541011292048728,Inf,-10.5622300278347,4.9515946898282e-14
QTL fixation,2 - 4,CV,2X,WT,2,2,negative_QTL,DV,0.0676190476190126,0.00541011292048729,Inf,12.4986388662886,0
QTL fixation,2 - 5,CV,2X,WT,2,2,negative_QTL,DV,-0.0802380952379727,0.00541011292048732,Inf,-14.831131330757,0
QTL fixation,3 - 4,CV,2X,WT,2,2,negative_QTL,DV,0.12476190476176,0.00541011292048734,Inf,23.0608688941231,0
QTL fixation,3 - 5,CV,2X,WT,2,2,negative_QTL,DV,-0.0230952380952253,0.00541011292048734,Inf,-4.26890130292233,0.000190751685336776
QTL fixation,4 - 5,CV,2X,WT,2,2,negative_QTL,DV,-0.147857142856985,0.00541011292048734,Inf,-27.3297701970454,0
QTL fixation,1 - 2,GW,2X,WT,2,2,negative_QTL,DV,-0.250476190476206,0.00541011292048726,Inf,-46.2977749554343,0
QTL fixation,1 - 3,GW,2X,WT,2,2,negative_QTL,DV,-0.327380952381029,0.00541011292048731,Inf,-60.5127762012665,0
QTL fixation,1 - 4,GW,2X,WT,2,2,negative_QTL,DV,-0.180952380952357,0.00541011292048724,Inf,-33.4470617548701,0
QTL fixation,1 - 5,GW,2X,WT,2,2,negative_QTL,DV,-0.371190476190574,0.00541011292048728,Inf,-68.610485889293,0
QTL fixation,2 - 3,GW,2X,WT,2,2,negative_QTL,DV,-0.0769047619048222,0.00541011292048724,Inf,-14.2150012458328,0
QTL fixation,2 - 4,GW,2X,WT,2,2,negative_QTL,DV,0.0695238095238495,0.00541011292048726,Inf,12.8507132005644,0
QTL fixation,2 - 5,GW,2X,WT,2,2,negative_QTL,DV,-0.120714285714367,0.0054101129204873,Inf,-22.3127109338587,0
QTL fixation,3 - 4,GW,2X,WT,2,2,negative_QTL,DV,0.146428571428672,0.00541011292048729,Inf,27.0657144463969,0
QTL fixation,3 - 5,GW,2X,WT,2,2,negative_QTL,DV,-0.0438095238095451,0.00541011292048731,Inf,-8.09770968802607,6.77236045021346e-14
QTL fixation,4 - 5,GW,2X,WT,2,2,negative_QTL,DV,-0.190238095238217,0.0054101129204873,Inf,-35.163424134423,0
QTL fixation,1 - 2,CV,20X,Chr,200,2,negative_QTL,DV,-0.269144433463919,0.00541011292048732,Inf,-49.7483947968457,0
QTL fixation,1 - 3,CV,20X,Chr,200,2,negative_QTL,DV,-0.376755232375012,0.00541011292048704,Inf,-69.6390699995028,0
QTL fixation,1 - 4,CV,20X,Chr,200,2,negative_QTL,DV,-0.381788214086138,0.00541011292048727,Inf,-70.5693614342808,0
QTL fixation,1 - 5,CV,20X,Chr,200,2,negative_QTL,DV,-0.410350267122577,0.00541011292048703,Inf,-75.8487434834608,0
QTL fixation,2 - 3,CV,20X,Chr,200,2,negative_QTL,DV,-0.107610798911092,0.0054101129204873,Inf,-19.8906752026535,0
QTL fixation,2 - 4,CV,20X,Chr,200,2,negative_QTL,DV,-0.112643780622219,0.00541011292048729,Inf,-20.8209666374345,0
QTL fixation,2 - 5,CV,20X,Chr,200,2,negative_QTL,DV,-0.141205833658658,0.00541011292048723,Inf,-26.1003486866114,0
QTL fixation,3 - 5,CV,20X,Chr,200,2,negative_QTL,DV,-0.0335950347475659,0.00541011292048727,Inf,-6.20967348395753,5.30554833400032e-09
QTL fixation,4 - 5,CV,20X,Chr,200,2,negative_QTL,DV,-0.028562053036439,0.00541011292048726,Inf,-5.27938204917664,1.28969083657005e-06
QTL fixation,1 - 2,GW,20X,Chr,200,2,negative_QTL,DV,-0.270095126334703,0.0054101129204873,Inf,-49.9241199406194,0
QTL fixation,1 - 3,GW,20X,Chr,200,2,negative_QTL,DV,-0.384694625399972,0.00541011292048738,Inf,-71.1065796691942,0
QTL fixation,1 - 4,GW,20X,Chr,200,2,negative_QTL,DV,-0.382154230570788,0.00541011292048734,Inf,-70.6370155646147,0
QTL fixation,1 - 5,GW,20X,Chr,200,2,negative_QTL,DV,-0.4228095019806,0.00541011292048736,Inf,-78.1516963129325,0
QTL fixation,2 - 3,GW,20X,Chr,200,2,negative_QTL,DV,-0.114599499065269,0.00541011292048735,Inf,-21.1824597285755,0
QTL fixation,2 - 4,GW,20X,Chr,200,2,negative_QTL,DV,-0.112059104236085,0.00541011292048732,Inf,-20.7128956239958,0
QTL fixation,2 - 5,GW,20X,Chr,200,2,negative_QTL,DV,-0.152714375645897,0.00541011292048736,Inf,-28.2275763723136,0
QTL fixation,3 - 5,GW,20X,Chr,200,2,negative_QTL,DV,-0.0381148765806279,0.00541011292048735,Inf,-7.04511664373809,1.85651494177819e-11
QTL fixation,4 - 5,GW,20X,Chr,200,2,negative_QTL,DV,-0.0406552714098125,0.00541011292048732,Inf,-7.51468074831799,6.02073946254222e-13
QTL fixation,1 - 2,CV,2X,Chr,200,2,negative_QTL,DV,-0.274238730399821,0.00541011292048768,Inf,-50.6900196780182,0
QTL fixation,1 - 3,CV,2X,Chr,200,2,negative_QTL,DV,-0.388796609631905,0.00541011292048762,Inf,-71.8647864371863,0
QTL fixation,1 - 4,CV,2X,Chr,200,2,negative_QTL,DV,-0.394049863765068,0.00541011292048771,Inf,-72.8357928117969,0
QTL fixation,1 - 5,CV,2X,Chr,200,2,negative_QTL,DV,-0.422421372126649,0.00541011292048776,Inf,-78.0799547689597,0
QTL fixation,2 - 3,CV,2X,Chr,200,2,negative_QTL,DV,-0.114557879232084,0.00541011292048728,Inf,-21.1747667591688,0
QTL fixation,2 - 4,CV,2X,Chr,200,2,negative_QTL,DV,-0.119811133365247,0.00541011292048731,Inf,-22.1457731337806,0
QTL fixation,2 - 5,CV,2X,Chr,200,2,negative_QTL,DV,-0.148182641726828,0.00541011292048734,Inf,-27.3899350909444,0
QTL fixation,3 - 5,CV,2X,Chr,200,2,negative_QTL,DV,-0.0336247624947439,0.00541011292048736,Inf,-6.21516833177576,5.12321662871074e-09
QTL fixation,4 - 5,CV,2X,Chr,200,2,negative_QTL,DV,-0.0283715083615808,0.00541011292048738,Inf,-5.24416195716389,1.56151124441895e-06
QTL fixation,1 - 2,GW,2X,Chr,200,2,negative_QTL,DV,-0.272256943584489,0.00541011292048726,Inf,-50.3237081343522,0
QTL fixation,1 - 3,GW,2X,Chr,200,2,negative_QTL,DV,-0.387105481691047,0.00541011292048731,Inf,-71.5521999966276,0
QTL fixation,1 - 4,GW,2X,Chr,200,2,negative_QTL,DV,-0.387431433975123,0.00541011292048732,Inf,-71.6124486991715,0
QTL fixation,1 - 5,GW,2X,Chr,200,2,negative_QTL,DV,-0.420230747683201,0.00541011292048731,Inf,-77.6750418816304,0
QTL fixation,2 - 3,GW,2X,Chr,200,2,negative_QTL,DV,-0.114848538106558,0.00541011292048726,Inf,-21.228491862276,0
QTL fixation,2 - 4,GW,2X,Chr,200,2,negative_QTL,DV,-0.115174490390635,0.00541011292048725,Inf,-21.2887405648201,0
QTL fixation,2 - 5,GW,2X,Chr,200,2,negative_QTL,DV,-0.147973804098712,0.0054101129204873,Inf,-27.3513337472786,0
QTL fixation,3 - 5,GW,2X,Chr,200,2,negative_QTL,DV,-0.0331252659921543,0.00541011292048731,Inf,-6.12284188500275,9.18382792036709e-09
QTL fixation,4 - 5,GW,2X,Chr,200,2,negative_QTL,DV,-0.0327993137080775,0.00541011292048732,Inf,-6.06259318245858,1.33806828950256e-08
QTL fixation,1 - 2,CV,20X,Peri,200,2,negative_QTL,DV,-0.270325116973008,0.00541011292048738,Inf,-49.9666311860743,0
QTL fixation,1 - 3,CV,20X,Peri,200,2,negative_QTL,DV,-0.377152686345323,0.00541011292048726,Inf,-69.7125350040486,0
QTL fixation,1 - 4,CV,20X,Peri,200,2,negative_QTL,DV,-0.383834642450126,0.00541011292048727,Inf,-70.9476212588102,0
QTL fixation,1 - 5,CV,20X,Peri,200,2,negative_QTL,DV,-0.412048468968145,0.0054101129204873,Inf,-76.1626374576728,0
QTL fixation,2 - 3,CV,20X,Peri,200,2,negative_QTL,DV,-0.106827569372315,0.00541011292048732,Inf,-19.745903817973,0
QTL fixation,2 - 4,CV,20X,Peri,200,2,negative_QTL,DV,-0.113509525477118,0.00541011292048734,Inf,-20.9809900727346,0
QTL fixation,2 - 5,CV,20X,Peri,200,2,negative_QTL,DV,-0.141723351995137,0.00541011292048731,Inf,-26.1960062715977,0
QTL fixation,3 - 5,CV,20X,Peri,200,2,negative_QTL,DV,-0.0348957826228219,0.00541011292048732,Inf,-6.45010245362468,1.11729137053374e-09
QTL fixation,4 - 5,CV,20X,Peri,200,2,negative_QTL,DV,-0.028213826518019,0.00541011292048731,Inf,-5.21501619886293,1.82758384259518e-06
QTL fixation,1 - 2,GW,20X,Peri,200,2,negative_QTL,DV,-0.270920909364058,0.00541011292048733,Inf,-50.0767568710293,0
QTL fixation,1 - 3,GW,20X,Peri,200,2,negative_QTL,DV,-0.379140310839539,0.00541011292048731,Inf,-70.0799255785938,0
QTL fixation,1 - 4,GW,20X,Peri,200,2,negative_QTL,DV,-0.374218315804699,0.00541011292048729,Inf,-69.1701488128999,0
QTL fixation,1 - 5,GW,20X,Peri,200,2,negative_QTL,DV,-0.413365583112142,0.00541011292048727,Inf,-76.4060915525053,0
QTL fixation,2 - 3,GW,20X,Peri,200,2,negative_QTL,DV,-0.108219401475481,0.00541011292048733,Inf,-20.0031687075642,0
QTL fixation,2 - 4,GW,20X,Peri,200,2,negative_QTL,DV,-0.10329740644064,0.00541011292048736,Inf,-19.09339194187,0
QTL fixation,2 - 5,GW,20X,Peri,200,2,negative_QTL,DV,-0.142444673748084,0.00541011292048734,Inf,-26.3293346814751,0
QTL fixation,3 - 5,GW,20X,Peri,200,2,negative_QTL,DV,-0.0342252722726029,0.0054101129204873,Inf,-6.32616597391097,2.51185738875392e-09
QTL fixation,4 - 5,GW,20X,Peri,200,2,negative_QTL,DV,-0.0391472673074435,0.0054101129204873,Inf,-7.23594273960505,4.65749661060499e-12
QTL fixation,1 - 2,CV,2X,Peri,200,2,negative_QTL,DV,-0.273433812308693,0.00541011292048736,Inf,-50.5412394024599,0
QTL fixation,1 - 3,CV,2X,Peri,200,2,negative_QTL,DV,-0.387043563460325,0.00541011292048732,Inf,-71.5407550912009,0
QTL fixation,1 - 4,CV,2X,Peri,200,2,negative_QTL,DV,-0.394227137964528,0.00541011292048738,Inf,-72.8685600020737,0
QTL fixation,1 - 5,CV,2X,Peri,200,2,negative_QTL,DV,-0.420371552089225,0.00541011292048735,Inf,-77.7010680308235,0
QTL fixation,2 - 3,CV,2X,Peri,200,2,negative_QTL,DV,-0.113609751151632,0.0054101129204873,Inf,-20.9995156887407,0
QTL fixation,2 - 4,CV,2X,Peri,200,2,negative_QTL,DV,-0.120793325655835,0.00541011292048734,Inf,-22.327320599614,0
QTL fixation,2 - 5,CV,2X,Peri,200,2,negative_QTL,DV,-0.146937739780531,0.0054101129204873,Inf,-27.1598286283637,0
QTL fixation,3 - 5,CV,2X,Peri,200,2,negative_QTL,DV,-0.0333279886288996,0.00541011292048729,Inf,-6.16031293962304,7.25412685476101e-09
QTL fixation,4 - 5,CV,2X,Peri,200,2,negative_QTL,DV,-0.0261444141246964,0.00541011292048732,Inf,-4.8325080287495,1.33291777206779e-05
QTL fixation,1 - 2,GW,2X,Peri,200,2,negative_QTL,DV,-0.273358294068501,0.00541011292048731,Inf,-50.5272806845368,0
QTL fixation,1 - 3,GW,2X,Peri,200,2,negative_QTL,DV,-0.387214731604221,0.00541011292048727,Inf,-71.5723936441137,0
QTL fixation,1 - 4,GW,2X,Peri,200,2,negative_QTL,DV,-0.384685499599913,0.0054101129204873,Inf,-71.1048928652055,0
QTL fixation,1 - 5,GW,2X,Peri,200,2,negative_QTL,DV,-0.419430373760871,0.0054101129204873,Inf,-77.5271015458014,0
QTL fixation,2 - 3,GW,2X,Peri,200,2,negative_QTL,DV,-0.113856437535719,0.00541011292048728,Inf,-21.0451129595766,0
QTL fixation,2 - 4,GW,2X,Peri,200,2,negative_QTL,DV,-0.111327205531412,0.00541011292048734,Inf,-20.5776121806684,0
QTL fixation,2 - 5,GW,2X,Peri,200,2,negative_QTL,DV,-0.146072079692369,0.00541011292048729,Inf,-26.9998208612645,0
QTL fixation,3 - 5,GW,2X,Peri,200,2,negative_QTL,DV,-0.0322156421566498,0.00541011292048728,Inf,-5.95470790168798,2.60200013757483e-08
QTL fixation,4 - 5,GW,2X,Peri,200,2,negative_QTL,DV,-0.0347448741609574,0.00541011292048731,Inf,-6.42220868059585,1.3425205391826e-09
QTL fixation,1 - 2,CV,20X,WT,200,2,negative_QTL,DV,-0.276891846627837,0.00541011292048743,Inf,-51.1804190961119,0
QTL fixation,1 - 3,CV,20X,WT,200,2,negative_QTL,DV,-0.391267778867934,0.00541011292048739,Inf,-72.3215549505915,0
QTL fixation,1 - 4,CV,20X,WT,200,2,negative_QTL,DV,-0.397256163351277,0.00541011292048748,Inf,-73.4284421027356,0
QTL fixation,1 - 5,CV,20X,WT,200,2,negative_QTL,DV,-0.426657547284094,0.00541011292048747,Inf,-78.8629652568603,0
