response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Bulmer effect,3 - 4,GW,20X,Chr,200,2,DV,0.537398843298308,0.0693182380709403,Inf,7.75263275948149,1.18793863634892e-13
Bulmer effect,3 - 5,GW,20X,Chr,200,2,DV,-1.06680062239493,0.0693182380709423,Inf,-15.3898981290195,0
Bulmer effect,4 - 5,GW,20X,Chr,200,2,DV,-1.60419946569324,0.0693182380709423,Inf,-23.1425308885008,0
Bulmer effect,1 - 2,CV,2X,Chr,200,2,DV,1.62637783398867,0.0693182380709451,Inf,23.4624808600029,0
Bulmer effect,1 - 3,CV,2X,Chr,200,2,DV,1.9099085502495,0.0693182380709458,Inf,27.5527567260834,0
Bulmer effect,1 - 4,CV,2X,Chr,200,2,DV,2.36320442960337,0.0693182380709468,Inf,34.0921018099831,0
Bulmer effect,1 - 5,CV,2X,Chr,200,2,DV,1.48563788536165,0.0693182380709473,Inf,21.4321357077931,0
Bulmer effect,2 - 3,CV,2X,Chr,200,2,DV,0.283530716260831,0.0693182380709417,Inf,4.09027586608102,0.000414451203687216
Bulmer effect,2 - 4,CV,2X,Chr,200,2,DV,0.7368265956147,0.0693182380709416,Inf,10.6296209499817,5.00710584105946e-14
Bulmer effect,3 - 4,CV,2X,Chr,200,2,DV,0.453295879353869,0.0693182380709419,Inf,6.53934508390065,6.17703554972593e-10
Bulmer effect,3 - 5,CV,2X,Chr,200,2,DV,-0.424270664887847,0.0693182380709415,Inf,-6.12062101829017,9.3127171529872e-09
Bulmer effect,4 - 5,CV,2X,Chr,200,2,DV,-0.877566544241715,0.0693182380709423,Inf,-12.6599661021907,0
Bulmer effect,1 - 2,GW,2X,Chr,200,2,DV,2.53840039324048,0.0693182380709449,Inf,36.6195169392868,0
Bulmer effect,1 - 3,GW,2X,Chr,200,2,DV,2.84654921042142,0.0693182380709434,Inf,41.0649388910914,0
Bulmer effect,1 - 4,GW,2X,Chr,200,2,DV,3.31186010199568,0.069318238070947,Inf,47.7776151581638,0
Bulmer effect,1 - 5,GW,2X,Chr,200,2,DV,2.06029363285631,0.069318238070947,Inf,29.7222446818052,0
Bulmer effect,2 - 3,GW,2X,Chr,200,2,DV,0.308148817180937,0.0693182380709414,Inf,4.44542195180398,8.58033477962872e-05
Bulmer effect,2 - 4,GW,2X,Chr,200,2,DV,0.773459708755202,0.069318238070942,Inf,11.1580982188789,1.55431223447522e-14
Bulmer effect,2 - 5,GW,2X,Chr,200,2,DV,-0.47810676038417,0.0693182380709416,Inf,-6.89727225748101,5.30389066000225e-11
Bulmer effect,3 - 4,GW,2X,Chr,200,2,DV,0.465310891574265,0.0693182380709422,Inf,6.71267626707496,1.91078042277582e-10
Bulmer effect,3 - 5,GW,2X,Chr,200,2,DV,-0.786255577565107,0.0693182380709416,Inf,-11.342694209285,0
Bulmer effect,4 - 5,GW,2X,Chr,200,2,DV,-1.25156646913937,0.0693182380709432,Inf,-18.0553704763596,0
Bulmer effect,1 - 2,CV,20X,Peri,200,2,DV,1.77295557961758,0.0693182380709409,Inf,25.5770433432414,0
Bulmer effect,1 - 3,CV,20X,Peri,200,2,DV,1.89918463676829,0.0693182380709415,Inf,27.398051214525,0
Bulmer effect,1 - 4,CV,20X,Peri,200,2,DV,2.44580135764942,0.0693182380709412,Inf,35.2836630836802,0
Bulmer effect,1 - 5,CV,20X,Peri,200,2,DV,1.5048381110436,0.0693182380709407,Inf,21.7091223453132,0
Bulmer effect,2 - 4,CV,20X,Peri,200,2,DV,0.672845778031844,0.0693182380709413,Inf,9.70661974043893,5.97299987248334e-14
Bulmer effect,2 - 5,CV,20X,Peri,200,2,DV,-0.268117468573982,0.0693182380709412,Inf,-3.86792099792824,0.00103972634136085
Bulmer effect,3 - 4,CV,20X,Peri,200,2,DV,0.546616720881134,0.0693182380709417,Inf,7.88561186915506,1.03361763592602e-13
Bulmer effect,3 - 5,CV,20X,Peri,200,2,DV,-0.394346525724692,0.0693182380709415,Inf,-5.68892886921204,1.27551664119707e-07
Bulmer effect,4 - 5,CV,20X,Peri,200,2,DV,-0.940963246605826,0.0693182380709409,Inf,-13.5745407383672,0
Bulmer effect,1 - 2,GW,20X,Peri,200,2,DV,2.77411647902353,0.0693182380709361,Inf,40.0200085320211,0
Bulmer effect,1 - 3,GW,20X,Peri,200,2,DV,3.12839067367633,0.0693182380709365,Inf,45.1308452253923,0
Bulmer effect,1 - 4,GW,20X,Peri,200,2,DV,3.76108078431025,0.0693182380709378,Inf,54.2581705619999,0
Bulmer effect,1 - 5,GW,20X,Peri,200,2,DV,2.15017584166522,0.0693182380709363,Inf,31.0189050025313,0
Bulmer effect,2 - 3,GW,20X,Peri,200,2,DV,0.354274194652804,0.0693182380709399,Inf,5.11083669337125,3.1852606862115e-06
Bulmer effect,2 - 4,GW,20X,Peri,200,2,DV,0.986964305286727,0.0693182380709411,Inf,14.2381620299791,0
Bulmer effect,2 - 5,GW,20X,Peri,200,2,DV,-0.623940637358303,0.0693182380709404,Inf,-9.00110352948904,3.30846461338297e-14
Bulmer effect,3 - 4,GW,20X,Peri,200,2,DV,0.632690110633923,0.0693182380709416,Inf,9.1273253366079,6.17284001691587e-14
Bulmer effect,3 - 5,GW,20X,Peri,200,2,DV,-0.978214832011107,0.0693182380709406,Inf,-14.1119402228602,0
Bulmer effect,4 - 5,GW,20X,Peri,200,2,DV,-1.61090494264503,0.069318238070941,Inf,-23.2392655594681,0
Bulmer effect,1 - 2,CV,2X,Peri,200,2,DV,1.7255754727839,0.0693182380709424,Inf,24.8935276026188,0
Bulmer effect,1 - 3,CV,2X,Peri,200,2,DV,2.01882209829502,0.0693182380709413,Inf,29.1239672916806,0
Bulmer effect,1 - 4,CV,2X,Peri,200,2,DV,2.42757836228032,0.0693182380709411,Inf,35.0207741834971,0
Bulmer effect,1 - 5,CV,2X,Peri,200,2,DV,1.51331878260288,0.0693182380709409,Inf,21.8314663603269,0
Bulmer effect,2 - 3,CV,2X,Peri,200,2,DV,0.293246625511118,0.069318238070941,Inf,4.23043968906143,0.000226066040581729
Bulmer effect,2 - 4,CV,2X,Peri,200,2,DV,0.702002889496412,0.0693182380709406,Inf,10.1272465808779,5.04041253179821e-14
Bulmer effect,2 - 5,CV,2X,Peri,200,2,DV,-0.212256690181025,0.0693182380709412,Inf,-3.06206124229238,0.018691309762193
Bulmer effect,3 - 4,CV,2X,Peri,200,2,DV,0.408756263985294,0.0693182380709402,Inf,5.89680689181645,3.70061806753697e-08
Bulmer effect,3 - 5,CV,2X,Peri,200,2,DV,-0.505503315692143,0.0693182380709406,Inf,-7.29250093135386,3.07709413505108e-12
Bulmer effect,4 - 5,CV,2X,Peri,200,2,DV,-0.914259579677437,0.0693182380709402,Inf,-13.1893078231703,0
Bulmer effect,1 - 2,GW,2X,Peri,200,2,DV,3.01263943580056,0.0693182380709415,Inf,43.460992657046,0
Bulmer effect,1 - 3,GW,2X,Peri,200,2,DV,3.39305757816475,0.0693182380709399,Inf,48.9489876342835,0
Bulmer effect,1 - 4,GW,2X,Peri,200,2,DV,3.92231815753138,0.0693182380709405,Inf,56.5842160257632,0
Bulmer effect,1 - 5,GW,2X,Peri,200,2,DV,2.44614917930617,0.0693182380709401,Inf,35.2886808346569,0
Bulmer effect,2 - 3,GW,2X,Peri,200,2,DV,0.380418142364195,0.06931823807094,Inf,5.48799497723638,4.05157228322572e-07
Bulmer effect,2 - 4,GW,2X,Peri,200,2,DV,0.909678721730821,0.0693182380709406,Inf,13.1232233687165,0
Bulmer effect,2 - 5,GW,2X,Peri,200,2,DV,-0.566490256494392,0.0693182380709409,Inf,-8.17231182238996,6.28386231937839e-14
Bulmer effect,3 - 4,GW,2X,Peri,200,2,DV,0.529260579366627,0.0693182380709401,Inf,7.63522839148022,2.55906407176099e-13
Bulmer effect,3 - 5,GW,2X,Peri,200,2,DV,-0.946908398858586,0.0693182380709399,Inf,-13.6603067996265,0
Bulmer effect,4 - 5,GW,2X,Peri,200,2,DV,-1.47616897822521,0.0693182380709401,Inf,-21.2955351911067,0
Bulmer effect,1 - 2,CV,20X,WT,200,2,DV,1.82965995208601,0.0693182380709431,Inf,26.395072970745,0
Bulmer effect,1 - 3,CV,20X,WT,200,2,DV,2.21723292209398,0.0693182380709432,Inf,31.9862850498994,0
Bulmer effect,1 - 4,CV,20X,WT,200,2,DV,2.54709278843936,0.0693182380709433,Inf,36.7449153256399,0
Bulmer effect,1 - 5,CV,20X,WT,200,2,DV,1.7731890159964,0.0693182380709421,Inf,25.5804109472845,0
Bulmer effect,2 - 3,CV,20X,WT,200,2,DV,0.387572970007962,0.0693182380709412,Inf,5.59121207915463,2.24873335286091e-07
Bulmer effect,2 - 4,CV,20X,WT,200,2,DV,0.717432836353347,0.0693182380709409,Inf,10.3498423548954,4.69624339416441e-14
Bulmer effect,3 - 4,CV,20X,WT,200,2,DV,0.329859866345385,0.0693182380709417,Inf,4.7586302757407,1.92392575335543e-05
Bulmer effect,3 - 5,CV,20X,WT,200,2,DV,-0.44404390609758,0.069318238070941,Inf,-6.40587410261555,1.49441570229669e-09
Bulmer effect,4 - 5,CV,20X,WT,200,2,DV,-0.773903772442965,0.0693182380709408,Inf,-11.1645043783563,1.4432899320127e-14
Bulmer effect,1 - 2,GW,20X,WT,200,2,DV,2.18225096294185,0.0693182380709431,Inf,31.4816276880617,0
Bulmer effect,1 - 3,GW,20X,WT,200,2,DV,2.57042839557989,0.0693182380709433,Inf,37.0815598767702,0
Bulmer effect,1 - 4,GW,20X,WT,200,2,DV,3.00250987997563,0.0693182380709433,Inf,43.314861478486,0
Bulmer effect,1 - 5,GW,20X,WT,200,2,DV,1.60554515791263,0.0693182380709419,Inf,23.1619441375511,0
Bulmer effect,2 - 3,GW,20X,WT,200,2,DV,0.388177432638044,0.0693182380709416,Inf,5.59993218870877,2.13859429498697e-07
Bulmer effect,2 - 4,GW,20X,WT,200,2,DV,0.820258917033778,0.0693182380709412,Inf,11.8332337904249,0
Bulmer effect,2 - 5,GW,20X,WT,200,2,DV,-0.576705805029223,0.0693182380709412,Inf,-8.31968355051112,5.44009282066327e-14
Bulmer effect,3 - 4,GW,20X,WT,200,2,DV,0.432081484395734,0.0693182380709423,Inf,6.23330160171598,4.56385196301312e-09
Bulmer effect,3 - 5,GW,20X,WT,200,2,DV,-0.964883237667266,0.0693182380709412,Inf,-13.9196157392199,0
Bulmer effect,4 - 5,GW,20X,WT,200,2,DV,-1.396964722063,0.0693182380709408,Inf,-20.1529173409361,0
Bulmer effect,1 - 2,CV,2X,WT,200,2,DV,1.77025145350218,0.069318238070942,Inf,25.5380330309386,0
Bulmer effect,1 - 3,CV,2X,WT,200,2,DV,2.01315726378443,0.0693182380709419,Inf,29.0422451552234,0
Bulmer effect,1 - 4,CV,2X,WT,200,2,DV,2.49559986840868,0.0693182380709432,Inf,36.0020672460627,0
Bulmer effect,1 - 5,CV,2X,WT,200,2,DV,1.65955328302453,0.069318238070942,Inf,23.9410771134446,0
Bulmer effect,2 - 3,CV,2X,WT,200,2,DV,0.24290581028225,0.0693182380709397,Inf,3.50421212428485,0.00418181283236363
Bulmer effect,2 - 4,CV,2X,WT,200,2,DV,0.725348414906494,0.0693182380709408,Inf,10.4640342151249,4.69624339416441e-14
Bulmer effect,3 - 4,CV,2X,WT,200,2,DV,0.482442604624244,0.0693182380709409,Inf,6.95982209084004,3.41027206474109e-11
Bulmer effect,3 - 5,CV,2X,WT,200,2,DV,-0.353603980759899,0.0693182380709416,Inf,-5.10116804177876,3.35196896894541e-06
Bulmer effect,4 - 5,CV,2X,WT,200,2,DV,-0.836046585384143,0.069318238070941,Inf,-12.0609901326188,0
Bulmer effect,1 - 2,GW,2X,WT,200,2,DV,3.03144573323288,0.0693182380709417,Inf,43.7322963998368,0
Bulmer effect,1 - 3,GW,2X,WT,200,2,DV,3.39030679577275,0.0693182380709423,Inf,48.9093042483713,0
Bulmer effect,1 - 4,GW,2X,WT,200,2,DV,3.81282030389649,0.0693182380709437,Inf,55.0045761404706,0
Bulmer effect,1 - 5,GW,2X,WT,200,2,DV,2.61690972999951,0.0693182380709424,Inf,37.7521097307938,0
Bulmer effect,2 - 3,GW,2X,WT,200,2,DV,0.358861062539872,0.0693182380709394,Inf,5.17700784853502,2.24099179224613e-06
Bulmer effect,2 - 4,GW,2X,WT,200,2,DV,0.781374570663615,0.0693182380709403,Inf,11.2722797406356,7.7715611723761e-15
Bulmer effect,2 - 5,GW,2X,WT,200,2,DV,-0.414536003233368,0.0693182380709395,Inf,-5.98018666904281,2.22609208844204e-08
Bulmer effect,3 - 4,GW,2X,WT,200,2,DV,0.422513508123744,0.0693182380709413,Inf,6.09527189210057,1.09147275662025e-08
Bulmer effect,3 - 5,GW,2X,WT,200,2,DV,-0.77339706577324,0.0693182380709416,Inf,-11.1571945175775,1.55431223447522e-14
Bulmer effect,4 - 5,GW,2X,WT,200,2,DV,-1.19591057389698,0.0693182380709412,Inf,-17.2524664096781,0
Bulmer effect,1 - 2,CV,20X,Chr,200,8,DV,0.77450656409696,0.0693182380709375,Inf,11.1732003820461,1.33226762955019e-14
Bulmer effect,1 - 3,CV,20X,Chr,200,8,DV,0.834933292338133,0.0693182380709399,Inf,12.0449295246608,0
Bulmer effect,1 - 4,CV,20X,Chr,200,8,DV,1.21038951752821,0.0693182380709384,Inf,17.4613428040327,0
Bulmer effect,1 - 5,CV,20X,Chr,200,8,DV,0.590831687814071,0.0693182380709403,Inf,8.52346661219828,4.64073224293315e-14
Bulmer effect,2 - 4,CV,20X,Chr,200,8,DV,0.435882953431246,0.0693182380709396,Inf,6.28814242198666,3.21088644561485e-09
Bulmer effect,3 - 4,CV,20X,Chr,200,8,DV,0.375456225190072,0.0693182380709409,Inf,5.4164132793714,6.05717070056855e-07
Bulmer effect,3 - 5,CV,20X,Chr,200,8,DV,-0.244101604524062,0.069318238070942,Inf,-3.5214629124624,0.00392727236401536
Bulmer effect,4 - 5,CV,20X,Chr,200,8,DV,-0.619557829714134,0.0693182380709396,Inf,-8.93787619183402,3.48610029732299e-14
Bulmer effect,1 - 2,GW,20X,Chr,200,8,DV,1.0698431260152,0.0693182380709362,Inf,15.4337899489076,0
Bulmer effect,1 - 3,GW,20X,Chr,200,8,DV,1.29899244180759,0.0693182380709365,Inf,18.7395478875022,0
Bulmer effect,1 - 4,GW,20X,Chr,200,8,DV,1.75236740909982,0.0693182380709363,Inf,25.2800339112276,0
Bulmer effect,1 - 5,GW,20X,Chr,200,8,DV,0.884538707957952,0.0693182380709378,Inf,12.7605480545069,0
Bulmer effect,2 - 3,GW,20X,Chr,200,8,DV,0.229149315792394,0.06931823807094,Inf,3.3057579385945,0.00841273621363325
Bulmer effect,2 - 4,GW,20X,Chr,200,8,DV,0.68252428308462,0.0693182380709401,Inf,9.84624396231949,4.85167461761193e-14
Bulmer effect,3 - 4,GW,20X,Chr,200,8,DV,0.453374967292226,0.0693182380709407,Inf,6.54048602372495,6.13009976113688e-10
Bulmer effect,3 - 5,GW,20X,Chr,200,8,DV,-0.414453733849641,0.0693182380709414,Inf,-5.97899983299463,2.24236254009469e-08
Bulmer effect,4 - 5,GW,20X,Chr,200,8,DV,-0.867828701141867,0.0693182380709399,Inf,-12.5194858567198,0
Bulmer effect,1 - 2,CV,2X,Chr,200,8,DV,0.739930264071387,0.0693182380709408,Inf,10.6743951471204,5.00710584105946e-14
Bulmer effect,1 - 3,CV,2X,Chr,200,8,DV,0.838708317727999,0.0693182380709419,Inf,12.0993888631394,0
Bulmer effect,1 - 4,CV,2X,Chr,200,8,DV,1.1519888235469,0.0693182380709417,Inf,16.6188416729221,0
Bulmer effect,1 - 5,CV,2X,Chr,200,8,DV,0.575824039201277,0.069318238070942,Inf,8.30696300462751,5.48450174164827e-14
Bulmer effect,2 - 4,CV,2X,Chr,200,8,DV,0.412058559475511,0.0693182380709427,Inf,5.94444652580171,2.77026097617039e-08
Bulmer effect,3 - 4,CV,2X,Chr,200,8,DV,0.313280505818899,0.0693182380709423,Inf,4.5194528097826,6.07998744261984e-05
Bulmer effect,3 - 5,CV,2X,Chr,200,8,DV,-0.262884278526722,0.0693182380709438,Inf,-3.79242585851177,0.00140417532058745
Bulmer effect,4 - 5,CV,2X,Chr,200,8,DV,-0.576164784345621,0.0693182380709403,Inf,-8.31187866829468,5.47339951140202e-14
Bulmer effect,1 - 2,GW,2X,Chr,200,8,DV,1.00417319267293,0.0693182380709383,Inf,14.4864211875278,0
Bulmer effect,1 - 3,GW,2X,Chr,200,8,DV,1.09166760912991,0.0693182380709403,Inf,15.748634695716,0
Bulmer effect,1 - 4,GW,2X,Chr,200,8,DV,1.57823142414624,0.069318238070942,Inf,22.7679102652759,0
Bulmer effect,1 - 5,GW,2X,Chr,200,8,DV,0.895939998752731,0.0693182380709406,Inf,12.9250255587256,0
Bulmer effect,2 - 4,GW,2X,Chr,200,8,DV,0.574058231473304,0.0693182380709425,Inf,8.28148907774883,5.67323965583455e-14
Bulmer effect,3 - 4,GW,2X,Chr,200,8,DV,0.486563815016325,0.0693182380709435,Inf,7.01927556956011,2.23359108986188e-11
Bulmer effect,3 - 5,GW,2X,Chr,200,8,DV,-0.195727610377183,0.0693182380709441,Inf,-2.82360913699024,0.0382196825806777
Bulmer effect,4 - 5,GW,2X,Chr,200,8,DV,-0.682291425393508,0.0693182380709414,Inf,-9.84288470655068,4.9515946898282e-14
Bulmer effect,1 - 2,CV,20X,Peri,200,8,DV,0.713479358990925,0.0693182380709403,Inf,10.2928086293935,5.30686605770825e-14
Bulmer effect,1 - 3,CV,20X,Peri,200,8,DV,0.806629101278429,0.0693182380709417,Inf,11.6366070997492,0
Bulmer effect,1 - 4,CV,20X,Peri,200,8,DV,1.18249887241682,0.069318238070942,Inf,17.0589862830417,0
Bulmer effect,1 - 5,CV,20X,Peri,200,8,DV,0.600816351733988,0.0693182380709435,Inf,8.66750754857739,4.22994972382185e-14
Bulmer effect,2 - 4,CV,20X,Peri,200,8,DV,0.469019513425896,0.0693182380709427,Inf,6.76617765364846,1.322385534408e-10
Bulmer effect,3 - 4,CV,20X,Peri,200,8,DV,0.375869771138392,0.0693182380709415,Inf,5.42237918329257,5.85865318813994e-07
Bulmer effect,3 - 5,CV,20X,Peri,200,8,DV,-0.205812749544442,0.0693182380709447,Inf,-2.96909955117151,0.0248976695482519
Bulmer effect,4 - 5,CV,20X,Peri,200,8,DV,-0.581682520682834,0.069318238070943,Inf,-8.39147873446403,5.10702591327572e-14
Bulmer effect,1 - 2,GW,20X,Peri,200,8,DV,1.12579756510912,0.0693182380709399,Inf,16.2410008742141,0
Bulmer effect,1 - 3,GW,20X,Peri,200,8,DV,1.31197184912106,0.0693182380709412,Inf,18.9267916443342,0
Bulmer effect,1 - 4,GW,20X,Peri,200,8,DV,1.79035091766337,0.0693182380709424,Inf,25.8279922786132,0
Bulmer effect,1 - 5,GW,20X,Peri,200,8,DV,0.960177281093718,0.0693182380709431,Inf,13.851726584727,0
Bulmer effect,2 - 4,GW,20X,Peri,200,8,DV,0.664553352554251,0.0693182380709426,Inf,9.58699140439958,3.81916720471054e-14
Bulmer effect,3 - 4,GW,20X,Peri,200,8,DV,0.478379068542314,0.0693182380709412,Inf,6.90120063427946,5.1593729288868e-11
Bulmer effect,3 - 5,GW,20X,Peri,200,8,DV,-0.351794568027338,0.0693182380709438,Inf,-5.07506505960659,3.84514104323497e-06
Bulmer effect,4 - 5,GW,20X,Peri,200,8,DV,-0.830173636569652,0.0693182380709426,Inf,-11.976265693886,0
Bulmer effect,1 - 2,CV,2X,Peri,200,8,DV,0.722432502921194,0.0693182380709436,Inf,10.4219686337356,5.22915044598449e-14
Bulmer effect,1 - 3,CV,2X,Peri,200,8,DV,0.789629859105841,0.0693182380709347,Inf,11.391372329715,0
Bulmer effect,1 - 4,CV,2X,Peri,200,8,DV,1.1598578327548,0.0693182380709434,Inf,16.7323617136337,0
Bulmer effect,1 - 5,CV,2X,Peri,200,8,DV,0.626132628196424,0.0693182380709436,Inf,9.03272566673738,3.28626015289046e-14
Bulmer effect,2 - 4,CV,2X,Peri,200,8,DV,0.437425329833605,0.0693182380709536,Inf,6.3103930798971,2.78164624667454e-09
Bulmer effect,3 - 4,CV,2X,Peri,200,8,DV,0.370227973648958,0.0693182380709443,Inf,5.34098938392008,9.20278001692587e-07
Bulmer effect,4 - 5,CV,2X,Peri,200,8,DV,-0.533725204558375,0.0693182380709404,Inf,-7.69963604689664,1.66200386786386e-13
Bulmer effect,1 - 2,GW,2X,Peri,200,8,DV,0.900898690775125,0.0693182380709422,Inf,12.9965607298489,0
Bulmer effect,1 - 3,GW,2X,Peri,200,8,DV,1.09502170784925,0.0693182380709332,Inf,15.7970216543692,0
Bulmer effect,1 - 4,GW,2X,Peri,200,8,DV,1.49683403951944,0.0693182380709461,Inf,21.5936538662084,0
Bulmer effect,1 - 5,GW,2X,Peri,200,8,DV,0.871671322802009,0.0693182380709426,Inf,12.5749203537157,0
Bulmer effect,2 - 3,GW,2X,Peri,200,8,DV,0.194123017074126,0.0693182380709292,Inf,2.80046092451877,0.0408230045916236
Bulmer effect,2 - 4,GW,2X,Peri,200,8,DV,0.595935348744312,0.0693182380709525,Inf,8.59709313635939,4.40758540776187e-14
Bulmer effect,3 - 4,GW,2X,Peri,200,8,DV,0.401812331670186,0.0693182380709431,Inf,5.79663221184236,6.7538045600557e-08
Bulmer effect,3 - 5,GW,2X,Peri,200,8,DV,-0.223350385047243,0.0693182380709442,Inf,-3.22210130065126,0.0111488306243053
Bulmer effect,4 - 5,GW,2X,Peri,200,8,DV,-0.625162716717429,0.0693182380709425,Inf,-9.01873351249374,3.30846461338297e-14
Bulmer effect,1 - 2,CV,20X,WT,200,8,DV,0.764742453398823,0.0693182380709379,Inf,11.0323411944806,3.10862446895044e-14
Bulmer effect,1 - 3,CV,20X,WT,200,8,DV,0.813386924104724,0.0693182380709397,Inf,11.734096923703,0
Bulmer effect,1 - 4,CV,20X,WT,200,8,DV,1.12629672057667,0.0693182380709389,Inf,16.2482017997058,0
Bulmer effect,1 - 5,CV,20X,WT,200,8,DV,0.629930964383626,0.0693182380709441,Inf,9.08752129185569,6.40598685208715e-14
Bulmer effect,2 - 4,CV,20X,WT,200,8,DV,0.361554267177843,0.069318238070934,Inf,5.21586060522574,1.81929332321307e-06
Bulmer effect,3 - 4,CV,20X,WT,200,8,DV,0.312909796471942,0.0693182380709397,Inf,4.51410487600266,6.23433902259274e-05
Bulmer effect,4 - 5,CV,20X,WT,200,8,DV,-0.49636575619304,0.0693182380709396,Inf,-7.16068050784939,8.06232858252542e-12
Bulmer effect,1 - 2,GW,20X,WT,200,8,DV,0.822077265340401,0.0693182380709367,Inf,11.8594656791353,0
Bulmer effect,1 - 3,GW,20X,WT,200,8,DV,0.958049885511893,0.0693182380709398,Inf,13.8210363127152,0
Bulmer effect,1 - 4,GW,20X,WT,200,8,DV,1.34382578779034,0.0693182380709392,Inf,19.3863235014008,0
Bulmer effect,1 - 5,GW,20X,WT,200,8,DV,0.735067623614327,0.0693182380709442,Inf,10.6042456367979,4.82947015711943e-14
Bulmer effect,2 - 4,GW,20X,WT,200,8,DV,0.521748522449943,0.0693182380709328,Inf,7.52685782226666,5.51336754028853e-13
Bulmer effect,3 - 4,GW,20X,WT,200,8,DV,0.385775902278451,0.0693182380709396,Inf,5.56528718868549,2.6096727723246e-07
Bulmer effect,3 - 5,GW,20X,WT,200,8,DV,-0.222982261897566,0.0693182380709459,Inf,-3.21679067591631,0.0113469119918788
Bulmer effect,4 - 5,GW,20X,WT,200,8,DV,-0.608758164176017,0.0693182380709395,Inf,-8.78207786460211,3.9190872769268e-14
Bulmer effect,1 - 2,CV,2X,WT,200,8,DV,0.777397104058652,0.0693182380709361,Inf,11.2148999410965,1.11022302462516e-14
Bulmer effect,1 - 3,CV,2X,WT,200,8,DV,0.827571759783229,0.069318238070941,Inf,11.9387304526737,0
Bulmer effect,1 - 4,CV,2X,WT,200,8,DV,1.12919652555267,0.0693182380709389,Inf,16.2900350178704,0
Bulmer effect,1 - 5,CV,2X,WT,200,8,DV,0.61463173113644,0.0693182380709427,Inf,8.86681122084212,3.69704267200177e-14
Bulmer effect,2 - 4,CV,2X,WT,200,8,DV,0.351799421494022,0.0693182380709342,Inf,5.07513507677477,3.84372905115615e-06
Bulmer effect,3 - 4,CV,2X,WT,200,8,DV,0.301624765769445,0.069318238070943,Inf,4.35130456519611,0.000131890452177652
Bulmer effect,3 - 5,CV,2X,WT,200,8,DV,-0.212940028646789,0.0693182380709483,Inf,-3.07191923183104,0.0181210075490159
Bulmer effect,4 - 5,CV,2X,WT,200,8,DV,-0.514564794416234,0.0693182380709367,Inf,-7.42322379702806,1.17661436149774e-12
Bulmer effect,1 - 2,GW,2X,WT,200,8,DV,0.857790231392136,0.0693182380709353,Inf,12.3746687057212,0
Bulmer effect,1 - 3,GW,2X,WT,200,8,DV,0.995060465431066,0.0693182380709432,Inf,14.3549589995735,0
Bulmer effect,1 - 4,GW,2X,WT,200,8,DV,1.37721034507519,0.0693182380709412,Inf,19.8679363959848,0
Bulmer effect,1 - 5,GW,2X,WT,200,8,DV,0.750615586366297,0.0693182380709439,Inf,10.8285439338213,4.88498130835069e-14
Bulmer effect,2 - 4,GW,2X,WT,200,8,DV,0.519420113683055,0.0693182380709328,Inf,7.49326769026553,7.03881397612349e-13
Bulmer effect,3 - 4,GW,2X,WT,200,8,DV,0.382149879644124,0.0693182380709442,Inf,5.5129773964106,3.51686340605006e-07
