response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,2 - 200,WT,2X,2,2,GW,positive_QTL,DV,0.0678432164623169,0.00576834677914858,Inf,11.7612929769681,6.17808603579948e-32
QTL fixation,2 - 200,Chr,20X,8,2,GW,positive_QTL,DV,0.0671549467396143,0.00576834677914853,Inf,11.6419746091491,2.52110250826108e-31
QTL fixation,2 - 200,Peri,20X,8,2,GW,positive_QTL,DV,0.0745705599823415,0.00576834677914874,Inf,12.9275445526086,3.14709917474096e-38
QTL fixation,2 - 200,WT,20X,8,2,GW,positive_QTL,DV,0.0869856743124513,0.00576834677914851,Inf,15.0798274866012,2.19842626123858e-51
QTL fixation,2 - 200,Chr,2X,8,2,GW,positive_QTL,DV,0.0874564030435237,0.00576834677914876,Inf,15.1614329706491,6.36649923153586e-52
QTL fixation,2 - 200,Peri,2X,8,2,GW,positive_QTL,DV,0.0796029681790599,0.00576834677914888,Inf,13.7999623162055,2.5498588518664e-43
QTL fixation,2 - 200,WT,2X,8,2,GW,positive_QTL,DV,0.08615276734343,0.00576834677914862,Inf,14.9354348207452,1.93805772862795e-50
QTL fixation,2 - 200,Chr,20X,2,3,GW,positive_QTL,DV,0.10258760488036,0.00576834677914852,Inf,17.7845765534059,9.30637851590127e-71
QTL fixation,2 - 200,Peri,20X,2,3,GW,positive_QTL,DV,0.102482351899768,0.00576834677914852,Inf,17.7663299075955,1.28849831612411e-70
QTL fixation,2 - 200,WT,20X,2,3,GW,positive_QTL,DV,0.118252120700084,0.0057683467791485,Inf,20.5001753929814,2.14518925394203e-93
QTL fixation,2 - 200,Chr,2X,2,3,GW,positive_QTL,DV,0.11984206763852,0.00576834677914854,Inf,20.7758084295011,7.1647764666274e-96
QTL fixation,2 - 200,Peri,2X,2,3,GW,positive_QTL,DV,0.121499881777823,0.00576834677914838,Inf,21.0632069169324,1.73054390459387e-98
QTL fixation,2 - 200,WT,2X,2,3,GW,positive_QTL,DV,0.114006788771278,0.00576834677914863,Inf,19.7642050896435,6.05445291468132e-87
QTL fixation,2 - 200,Chr,20X,8,3,GW,positive_QTL,DV,0.174649875346322,0.00576834677914847,Inf,30.2772842953287,2.28268996587874e-201
QTL fixation,2 - 200,Peri,20X,8,3,GW,positive_QTL,DV,0.173827711538026,0.00576834677914858,Inf,30.1347540627029,1.69921033907574e-199
QTL fixation,2 - 200,WT,20X,8,3,GW,positive_QTL,DV,0.181999891659918,0.00576834677914836,Inf,31.5514823619512,1.71106625187858e-218
QTL fixation,2 - 200,Chr,2X,8,3,GW,positive_QTL,DV,0.188182411644762,0.00576834677914848,Inf,32.6232833859793,1.91796018888834e-233
QTL fixation,2 - 200,Peri,2X,8,3,GW,positive_QTL,DV,0.186415071745472,0.00576834677914871,Inf,32.3168975241435,4.04999922799226e-229
QTL fixation,2 - 200,WT,2X,8,3,GW,positive_QTL,DV,0.172261841317912,0.00576834677914837,Inf,29.8632949635778,5.89995969357343e-196
QTL fixation,2 - 200,Chr,20X,2,4,GW,positive_QTL,DV,0.272643688582873,0.00576834677914852,Inf,47.2654816053065,0
QTL fixation,2 - 200,Peri,20X,2,4,GW,positive_QTL,DV,0.278480539705727,0.00576834677914857,Inf,48.2773575112335,0
QTL fixation,2 - 200,WT,20X,2,4,GW,positive_QTL,DV,0.272149318106814,0.00576834677914848,Inf,47.1797775907968,0
QTL fixation,2 - 200,Chr,2X,2,4,GW,positive_QTL,DV,0.272979765166895,0.00576834677914856,Inf,47.3237438070927,0
QTL fixation,2 - 200,Peri,2X,2,4,GW,positive_QTL,DV,0.27024708359079,0.00576834677914849,Inf,46.8500064121809,0
QTL fixation,2 - 200,WT,2X,2,4,GW,positive_QTL,DV,0.266353122978583,0.00576834677914856,Inf,46.1749498038845,0
QTL fixation,2 - 200,Chr,20X,8,4,GW,positive_QTL,DV,0.428271944707691,0.00576834677914849,Inf,74.2451799631421,0
QTL fixation,2 - 200,Peri,20X,8,4,GW,positive_QTL,DV,0.433515386956377,0.00576834677914838,Inf,75.1541825681256,0
QTL fixation,2 - 200,WT,20X,8,4,GW,positive_QTL,DV,0.433748222644352,0.00576834677914842,Inf,75.1945469388693,0
QTL fixation,2 - 200,Chr,2X,8,4,GW,positive_QTL,DV,0.443087940056942,0.00576834677914849,Inf,76.8136793818679,0
QTL fixation,2 - 200,Peri,2X,8,4,GW,positive_QTL,DV,0.43496415326697,0.00576834677914847,Inf,75.4053405456285,0
QTL fixation,2 - 200,WT,2X,8,4,GW,positive_QTL,DV,0.437501037427411,0.0057683467791482,Inf,75.8451345208507,0
QTL fixation,2 - 200,Chr,20X,2,5,GW,positive_QTL,DV,0.104799333172244,0.00576834677914854,Inf,18.1680015409395,9.25067619747913e-74
QTL fixation,2 - 200,Peri,20X,2,5,GW,positive_QTL,DV,0.118658076776288,0.00576834677914849,Inf,20.5705518962928,5.03893503382093e-94
QTL fixation,2 - 200,WT,20X,2,5,GW,positive_QTL,DV,0.112620436582184,0.00576834677914851,Inf,19.5238672177765,6.88263704878442e-85
QTL fixation,2 - 200,Chr,2X,2,5,GW,positive_QTL,DV,0.12097173486205,0.00576834677914851,Inf,20.9716474223326,1.19068948002698e-97
QTL fixation,2 - 200,Peri,2X,2,5,GW,positive_QTL,DV,0.121218641550461,0.00576834677914851,Inf,21.0144511402545,4.83802833784722e-98
QTL fixation,2 - 200,WT,2X,2,5,GW,positive_QTL,DV,0.116531160066466,0.00576834677914851,Inf,20.2018298358387,9.43361242143376e-91
QTL fixation,2 - 200,Chr,20X,8,5,GW,positive_QTL,DV,0.192004418961849,0.00576834677914846,Inf,33.2858661784882,6.18365307843738e-243
QTL fixation,2 - 200,Peri,20X,8,5,GW,positive_QTL,DV,0.21165832040365,0.00576834677914855,Inf,36.6930644961835,9.42146789025361e-295
QTL fixation,2 - 200,WT,20X,8,5,GW,positive_QTL,DV,0.184845309013277,0.00576834677914842,Inf,32.044763619528,2.59688224877067e-225
QTL fixation,2 - 200,Chr,2X,8,5,GW,positive_QTL,DV,0.210125666509087,0.0057683467791485,Inf,36.4273637758138,1.57050520128414e-290
QTL fixation,2 - 200,Peri,2X,8,5,GW,positive_QTL,DV,0.198455250592792,0.00576834677914879,Inf,34.4041816816841,2.18336650326045e-259
QTL fixation,2 - 200,WT,2X,8,5,GW,positive_QTL,DV,0.206932580145651,0.00576834677914843,Inf,35.8738106546708,7.82462935015587e-282
QTL fixation,2 - 200,Chr,20X,2,1,CV,negative_QTL,R,0.0119317112993799,0.0057683467791483,Inf,2.06848023466813,0.0385948873321632
QTL fixation,2 - 200,Peri,20X,2,1,CV,negative_QTL,R,0.0117477077204051,0.00576834677914852,Inf,2.0365813932808,0.0416920089541887
QTL fixation,2 - 200,Chr,20X,2,2,CV,negative_QTL,R,-0.0308861501814923,0.00576834677914856,Inf,-5.35441979548451,8.58313814303911e-08
QTL fixation,2 - 200,Peri,20X,2,2,CV,negative_QTL,R,-0.0363084362923711,0.00576834677914853,Inf,-6.29442675388712,3.08537921539981e-10
QTL fixation,2 - 200,WT,20X,2,2,CV,negative_QTL,R,-0.0460965778919353,0.00576834677914854,Inf,-7.99129796748101,1.33525395873519e-15
QTL fixation,2 - 200,Chr,2X,2,2,CV,negative_QTL,R,-0.0411572729404303,0.00576834677914853,Inf,-7.13502057282789,9.67726847034066e-13
QTL fixation,2 - 200,Peri,2X,2,2,CV,negative_QTL,R,-0.0363013347194668,0.00576834677914853,Inf,-6.2931956259442,3.10995995380425e-10
QTL fixation,2 - 200,WT,2X,2,2,CV,negative_QTL,R,-0.042608827169191,0.00576834677914848,Inf,-7.38666186353673,1.50560836492646e-13
QTL fixation,2 - 200,Chr,20X,8,2,CV,negative_QTL,R,0.026377900364565,0.00576834677914849,Inf,4.5728700743021,4.81088477943417e-06
QTL fixation,2 - 200,Peri,20X,8,2,CV,negative_QTL,R,0.018322803318566,0.00576834677914851,Inf,3.17643928496107,0.00149094994928104
QTL fixation,2 - 200,WT,20X,8,2,CV,negative_QTL,R,0.0143191127464103,0.00576834677914856,Inf,2.48235990217701,0.0130515378868414
QTL fixation,2 - 200,Chr,2X,8,2,CV,negative_QTL,R,0.0204493693391118,0.00576834677914847,Inf,3.54510054995872,0.000392463342025999
QTL fixation,2 - 200,Peri,2X,8,2,CV,negative_QTL,R,0.0152454800131036,0.00576834677914853,Inf,2.64295483555411,0.00821859973351977
QTL fixation,2 - 200,Chr,20X,2,3,CV,negative_QTL,R,-0.0683686118159823,0.0057683467791485,Inf,-11.8523754610458,2.09175874176286e-32
QTL fixation,2 - 200,Peri,20X,2,3,CV,negative_QTL,R,-0.070815077778901,0.00576834677914855,Inf,-12.2764945469096,1.2113405894759e-34
QTL fixation,2 - 200,WT,20X,2,3,CV,negative_QTL,R,-0.0771078407782395,0.00576834677914851,Inf,-13.3674072885094,9.37521081232346e-41
QTL fixation,2 - 200,Chr,2X,2,3,CV,negative_QTL,R,-0.0757906409136932,0.00576834677914857,Inf,-13.1390576564608,1.96660545606804e-39
QTL fixation,2 - 200,Peri,2X,2,3,CV,negative_QTL,R,-0.0718625104562744,0.00576834677914861,Inf,-12.458077367339,1.26380794771636e-35
QTL fixation,2 - 200,WT,2X,2,3,CV,negative_QTL,R,-0.0790633374089102,0.00576834677914857,Inf,-13.7064119818019,9.29415101130169e-43
QTL fixation,2 - 200,Peri,20X,8,3,CV,negative_QTL,R,-0.0143983214185804,0.00576834677914857,Inf,-2.49609150937795,0.0125570203009104
QTL fixation,2 - 200,WT,20X,8,3,CV,negative_QTL,R,-0.0224072900887977,0.00576834677914848,Inf,-3.88452548827264,0.000102529936832688
QTL fixation,2 - 200,Chr,2X,8,3,CV,negative_QTL,R,-0.0154074744816831,0.00576834677914847,Inf,-2.67103817984354,0.00756170453686094
QTL fixation,2 - 200,Peri,2X,8,3,CV,negative_QTL,R,-0.0285627328724829,0.00576834677914864,Inf,-4.95163241151367,7.35935185746621e-07
QTL fixation,2 - 200,WT,2X,8,3,CV,negative_QTL,R,-0.0135840886979675,0.00576834677914843,Inf,-2.35493620929166,0.0185258856890622
QTL fixation,2 - 200,Chr,20X,2,4,CV,negative_QTL,R,-0.210440943529963,0.00576834677914862,Inf,-36.4820201674878,2.13828364729118e-291
QTL fixation,2 - 200,Peri,20X,2,4,CV,negative_QTL,R,-0.203854930467053,0.00576834677914853,Inf,-35.3402696252503,1.41451718343016e-273
QTL fixation,2 - 200,WT,20X,2,4,CV,negative_QTL,R,-0.215935517325926,0.00576834677914851,Inf,-37.4345589114879,1.07126480478929e-306
QTL fixation,2 - 200,Chr,2X,2,4,CV,negative_QTL,R,-0.223778901253081,0.00576834677914853,Inf,-38.7942871364807,0
QTL fixation,2 - 200,Peri,2X,2,4,CV,negative_QTL,R,-0.213200938913653,0.00576834677914857,Inf,-36.9604926812536,4.94096950238175e-299
QTL fixation,2 - 200,WT,2X,2,4,CV,negative_QTL,R,-0.229154801294164,0.00576834677914852,Inf,-39.7262526106293,0
QTL fixation,2 - 200,Chr,20X,8,4,CV,negative_QTL,R,-0.260095925167925,0.0057683467791485,Inf,-45.0902026397102,0
QTL fixation,2 - 200,Peri,20X,8,4,CV,negative_QTL,R,-0.2654576431163,0.00576834677914845,Inf,-46.0197095077367,0
QTL fixation,2 - 200,WT,20X,8,4,CV,negative_QTL,R,-0.275352843889724,0.00576834677914852,Inf,-47.7351404886184,0
QTL fixation,2 - 200,Chr,2X,8,4,CV,negative_QTL,R,-0.271217585677337,0.00576834677914851,Inf,-47.0182525533552,0
QTL fixation,2 - 200,Peri,2X,8,4,CV,negative_QTL,R,-0.267163232901005,0.00576834677914854,Inf,-46.3153903761037,0
QTL fixation,2 - 200,WT,2X,8,4,CV,negative_QTL,R,-0.267621446051363,0.00576834677914851,Inf,-46.3948261603765,0
QTL fixation,2 - 200,Chr,20X,2,5,CV,negative_QTL,R,-0.0816902001237346,0.0057683467791486,Inf,-14.161804629886,1.57886885284499e-45
QTL fixation,2 - 200,Peri,20X,2,5,CV,negative_QTL,R,-0.0913410464734896,0.00576834677914853,Inf,-15.8348743531977,1.78815985682557e-56
QTL fixation,2 - 200,WT,20X,2,5,CV,negative_QTL,R,-0.0962938494020687,0.00576834677914853,Inf,-16.6934917557579,1.46166351655171e-62
QTL fixation,2 - 200,Chr,2X,2,5,CV,negative_QTL,R,-0.0812495525479504,0.00576834677914855,Inf,-14.0854140118017,4.66914388502341e-45
QTL fixation,2 - 200,Peri,2X,2,5,CV,negative_QTL,R,-0.0844731914450064,0.00576834677914847,Inf,-14.6442637170084,1.4658051097317e-48
QTL fixation,2 - 200,WT,2X,2,5,CV,negative_QTL,R,-0.0944119167444609,0.00576834677914846,Inf,-16.367240105214,3.27742942069017e-60
QTL fixation,2 - 200,Chr,20X,8,5,CV,negative_QTL,R,-0.064381499443907,0.00576834677914855,Inf,-11.16117007331,6.31548405179183e-29
QTL fixation,2 - 200,Peri,20X,8,5,CV,negative_QTL,R,-0.0735748163607385,0.00576834677914852,Inf,-12.7549225415326,2.92665539301465e-37
QTL fixation,2 - 200,WT,20X,8,5,CV,negative_QTL,R,-0.0732180071908798,0.00576834677914854,Inf,-12.6930661408133,6.46061094475497e-37
QTL fixation,2 - 200,Chr,2X,8,5,CV,negative_QTL,R,-0.0606157020970402,0.00576834677914853,Inf,-10.508331835415,7.90799385773588e-26
QTL fixation,2 - 200,Peri,2X,8,5,CV,negative_QTL,R,-0.06961072631188,0.0057683467791485,Inf,-12.0677083013646,1.56430099844099e-33
QTL fixation,2 - 200,WT,2X,8,5,CV,negative_QTL,R,-0.0782320826383277,0.00576834677914837,Inf,-13.5623057408968,6.69964845619872e-42
QTL fixation,2 - 200,Chr,20X,2,1,GW,negative_QTL,R,-0.022606315419202,0.00576834677914855,Inf,-3.91902849893134,8.89066028984558e-05
QTL fixation,2 - 200,Peri,20X,2,1,GW,negative_QTL,R,-0.0227608901435585,0.00576834677914856,Inf,-3.94582555713096,7.952549767257e-05
QTL fixation,2 - 200,WT,20X,2,1,GW,negative_QTL,R,-0.0246838470142102,0.00576834677914849,Inf,-4.27918916099805,1.87575398294728e-05
QTL fixation,2 - 200,Chr,2X,2,1,GW,negative_QTL,R,-0.0227696754706036,0.00576834677914855,Inf,-3.9473485805173,7.90214638886658e-05
QTL fixation,2 - 200,Peri,2X,2,1,GW,negative_QTL,R,-0.0203059659474422,0.00576834677914854,Inf,-3.52024015283622,0.000431156224837918
QTL fixation,2 - 200,WT,2X,2,1,GW,negative_QTL,R,-0.024247030231858,0.00576834677914846,Inf,-4.20346264886615,2.62862544476644e-05
QTL fixation,2 - 200,Chr,20X,8,1,GW,negative_QTL,R,-0.0129441768747939,0.00576834677914848,Inf,-2.24400116192471,0.0248323265844493
QTL fixation,2 - 200,Peri,20X,8,1,GW,negative_QTL,R,-0.012629466171415,0.00576834677914855,Inf,-2.18944294699272,0.0285646610381629
QTL fixation,2 - 200,WT,20X,8,1,GW,negative_QTL,R,-0.0124285501507256,0.00576834677914853,Inf,-2.15461216646206,0.0311921961711801
QTL fixation,2 - 200,Chr,2X,8,1,GW,negative_QTL,R,-0.0119323142859591,0.00576834677914852,Inf,-2.06858476835896,0.0385850684752307
QTL fixation,2 - 200,Peri,2X,8,1,GW,negative_QTL,R,-0.0115787637302854,0.00576834677914864,Inf,-2.00729328065715,0.0447184442017886
QTL fixation,2 - 200,WT,2X,8,1,GW,negative_QTL,R,-0.013566576943757,0.00576834677914853,Inf,-2.35190037339599,0.018677776763354
QTL fixation,2 - 200,Chr,20X,2,2,GW,negative_QTL,R,-0.0278288196655262,0.00576834677914852,Inf,-4.82440129399329,1.40424437699221e-06
QTL fixation,2 - 200,Peri,20X,2,2,GW,negative_QTL,R,-0.021696040456185,0.00576834677914856,Inf,-3.76122332565232,0.000169084379440867
QTL fixation,2 - 200,WT,20X,2,2,GW,negative_QTL,R,-0.0349044385593779,0.00576834677914851,Inf,-6.05102985235752,1.43922772238282e-09
QTL fixation,2 - 200,Chr,2X,2,2,GW,negative_QTL,R,-0.0258569430001001,0.00576834677914855,Inf,-4.48255695957252,7.37539478697246e-06
QTL fixation,2 - 200,Peri,2X,2,2,GW,negative_QTL,R,-0.0194740646089169,0.00576834677914845,Inf,-3.3760218229792,0.000735420857417701
QTL fixation,2 - 200,WT,2X,2,2,GW,negative_QTL,R,-0.0387982137266298,0.00576834677914848,Inf,-6.72605431193532,1.74325518034906e-11
QTL fixation,2 - 200,Chr,20X,8,2,GW,negative_QTL,R,0.0290242650085425,0.00576834677914848,Inf,5.03164357480377,4.86292722434881e-07
QTL fixation,2 - 200,Peri,20X,8,2,GW,negative_QTL,R,0.0371711226436501,0.00576834677914861,Inf,6.44398197036558,1.16378916250694e-10
QTL fixation,2 - 200,WT,20X,8,2,GW,negative_QTL,R,0.0340269879442781,0.00576834677914851,Inf,5.89891510463263,3.65899428344786e-09
QTL fixation,2 - 200,Chr,2X,8,2,GW,negative_QTL,R,0.0333352956989961,0.00576834677914858,Inf,5.77900340865369,7.51444043055481e-09
QTL fixation,2 - 200,Peri,2X,8,2,GW,negative_QTL,R,0.0259843292741995,0.00576834677914835,Inf,4.50464063085262,6.64853574021569e-06
QTL fixation,2 - 200,WT,2X,8,2,GW,negative_QTL,R,0.0301654962057995,0.00576834677914863,Inf,5.22948729692213,1.69980780248901e-07
QTL fixation,2 - 200,Chr,20X,2,3,GW,negative_QTL,R,-0.0408645107009894,0.00576834677914849,Inf,-7.08426734133029,1.39781833309224e-12
QTL fixation,2 - 200,Peri,20X,2,3,GW,negative_QTL,R,-0.0330590642226192,0.00576834677914859,Inf,-5.7311159485281,9.97720330150641e-09
QTL fixation,2 - 200,WT,20X,2,3,GW,negative_QTL,R,-0.0514564058327598,0.00576834677914849,Inf,-8.92047718399408,4.64283380019566e-19
QTL fixation,2 - 200,Chr,2X,2,3,GW,negative_QTL,R,-0.0478599051602429,0.00576834677914854,Inf,-8.29698820002419,1.06783980587147e-16
QTL fixation,2 - 200,Peri,2X,2,3,GW,negative_QTL,R,-0.036276430346798,0.00576834677914859,Inf,-6.2888782064785,3.19768212512948e-10
QTL fixation,2 - 200,WT,2X,2,3,GW,negative_QTL,R,-0.0441700142796271,0.00576834677914863,Inf,-7.65730909925396,1.89869274483242e-14
QTL fixation,2 - 200,Chr,20X,2,4,GW,negative_QTL,R,-0.199905956019276,0.00576834677914853,Inf,-34.6556758241197,3.66879133941707e-263
QTL fixation,2 - 200,Peri,20X,2,4,GW,negative_QTL,R,-0.206472533402261,0.00576834677914852,Inf,-35.7940569988997,1.36644926660821e-280
QTL fixation,2 - 200,WT,20X,2,4,GW,negative_QTL,R,-0.205673092459836,0.0057683467791485,Inf,-35.6554659999475,1.93876109049207e-278
QTL fixation,2 - 200,Chr,2X,2,4,GW,negative_QTL,R,-0.195800578508043,0.00576834677914853,Inf,-33.9439680041125,1.49719438908634e-252
QTL fixation,2 - 200,Peri,2X,2,4,GW,negative_QTL,R,-0.197320750631216,0.00576834677914864,Inf,-34.2075048858867,1.87011394672298e-256
QTL fixation,2 - 200,WT,2X,2,4,GW,negative_QTL,R,-0.216115707814128,0.0057683467791485,Inf,-37.4657967158539,3.3225442998172e-307
QTL fixation,2 - 200,Chr,20X,8,4,GW,negative_QTL,R,-0.254669253267002,0.00576834677914849,Inf,-44.1494353611999,0
QTL fixation,2 - 200,Peri,20X,8,4,GW,negative_QTL,R,-0.247356494951547,0.00576834677914845,Inf,-42.8816963372758,0
QTL fixation,2 - 200,WT,20X,8,4,GW,negative_QTL,R,-0.248783743356542,0.00576834677914854,Inf,-43.1291239728941,0
QTL fixation,2 - 200,Chr,2X,8,4,GW,negative_QTL,R,-0.2500034998938,0.00576834677914842,Inf,-43.3405808398204,0
QTL fixation,2 - 200,Peri,2X,8,4,GW,negative_QTL,R,-0.239416308102425,0.00576834677914846,Inf,-41.5051863677601,0
QTL fixation,2 - 200,WT,2X,8,4,GW,negative_QTL,R,-0.248001446166473,0.00576834677914806,Inf,-42.9935050130778,0
QTL fixation,2 - 200,Chr,20X,2,5,GW,negative_QTL,R,-0.0614135216503127,0.00576834677914853,Inf,-10.6466417505118,1.80769167963509e-26
QTL fixation,2 - 200,Peri,20X,2,5,GW,negative_QTL,R,-0.0497276991189485,0.00576834677914852,Inf,-8.62078876719144,6.64944726517684e-18
QTL fixation,2 - 200,WT,20X,2,5,GW,negative_QTL,R,-0.0675549463716426,0.00576834677914852,Inf,-11.7113185039154,1.11531574193395e-31
QTL fixation,2 - 200,Chr,2X,2,5,GW,negative_QTL,R,-0.0475404384111162,0.00576834677914851,Inf,-8.24160547749418,1.69915045733483e-16
QTL fixation,2 - 200,Peri,2X,2,5,GW,negative_QTL,R,-0.0480914770466164,0.0057683467791484,Inf,-8.33713347825394,7.61131275726026e-17
QTL fixation,2 - 200,WT,2X,2,5,GW,negative_QTL,R,-0.0646953746710125,0.00576834677914842,Inf,-11.215583450162,3.41924039324478e-29
QTL fixation,2 - 200,Chr,20X,8,5,GW,negative_QTL,R,-0.0380716235479794,0.00576834677914855,Inf,-6.60009271384323,4.10900731671099e-11
QTL fixation,2 - 200,Peri,20X,8,5,GW,negative_QTL,R,-0.0422701145801771,0.00576834677914857,Inf,-7.32794268419771,2.33712625701005e-13
QTL fixation,2 - 200,WT,20X,8,5,GW,negative_QTL,R,-0.0336360334161842,0.00576834677914852,Inf,-5.83113926814735,5.50502133124956e-09
QTL fixation,2 - 200,Chr,2X,8,5,GW,negative_QTL,R,-0.0270524046712304,0.00576834677914851,Inf,-4.68980207102316,2.73469447186955e-06
QTL fixation,2 - 200,Peri,2X,8,5,GW,negative_QTL,R,-0.0281879998525261,0.00576834677914872,Inf,-4.88666873399834,1.02556435904191e-06
QTL fixation,2 - 200,WT,2X,8,5,GW,negative_QTL,R,-0.0463154424320976,0.00576834677914855,Inf,-8.02924030148793,9.80780864597462e-16
QTL fixation,2 - 200,Chr,20X,2,1,CV,positive_QTL,R,0.189814532560813,0.00576834677914856,Inf,32.9062276988886,1.79029726812932e-237
QTL fixation,2 - 200,Peri,20X,2,1,CV,positive_QTL,R,0.184739055816196,0.00576834677914853,Inf,32.0263435762899,4.68788605004259e-225
QTL fixation,2 - 200,WT,20X,2,1,CV,positive_QTL,R,0.17064527841519,0.00576834677914846,Inf,29.5830477862465,2.46908453069781e-192
QTL fixation,2 - 200,Chr,2X,2,1,CV,positive_QTL,R,0.183640534016454,0.00576834677914859,Inf,31.8359039508993,2.06293590528111e-222
QTL fixation,2 - 200,Peri,2X,2,1,CV,positive_QTL,R,0.182096255026816,0.00576834677914855,Inf,31.5681879052519,1.00940823304363e-218
QTL fixation,2 - 200,WT,2X,2,1,CV,positive_QTL,R,0.176587347955107,0.0057683467791485,Inf,30.6131643460545,8.17702036432438e-206
QTL fixation,2 - 200,Chr,20X,8,1,CV,positive_QTL,R,0.16070998211814,0.00576834677914853,Inf,27.8606658495422,7.9997373879867e-171
QTL fixation,2 - 200,Peri,20X,8,1,CV,positive_QTL,R,0.157496055331739,0.00576834677914855,Inf,27.3034998348324,3.85457380065923e-164
QTL fixation,2 - 200,WT,20X,8,1,CV,positive_QTL,R,0.148874916196767,0.00576834677914846,Inf,25.8089400475926,7.03788361629637e-147
QTL fixation,2 - 200,Chr,2X,8,1,CV,positive_QTL,R,0.152470715618833,0.00576834677914857,Inf,26.4323074628565,5.82908955073531e-154
QTL fixation,2 - 200,Peri,2X,8,1,CV,positive_QTL,R,0.153749564615861,0.00576834677914863,Inf,26.654008592485,1.60810088461079e-156
QTL fixation,2 - 200,WT,2X,8,1,CV,positive_QTL,R,0.147983626861146,0.00576834677914841,Inf,25.6544262207122,3.77358309386519e-145
QTL fixation,2 - 200,Chr,20X,2,2,CV,positive_QTL,R,0.241768870398575,0.00576834677914859,Inf,41.913026323681,0
QTL fixation,2 - 200,Peri,20X,2,2,CV,positive_QTL,R,0.245961997460676,0.0057683467791486,Inf,42.6399463967352,0
QTL fixation,2 - 200,WT,20X,2,2,CV,positive_QTL,R,0.23425637835603,0.00576834677914855,Inf,40.610661481522,0
QTL fixation,2 - 200,Chr,2X,2,2,CV,positive_QTL,R,0.238276530234848,0.00576834677914863,Inf,41.3075945947231,0
QTL fixation,2 - 200,Peri,2X,2,2,CV,positive_QTL,R,0.238887609763895,0.00576834677914862,Inf,41.4135312785675,0
QTL fixation,2 - 200,WT,2X,2,2,CV,positive_QTL,R,0.226550202498919,0.00576834677914844,Inf,39.2747196333373,0
QTL fixation,2 - 200,Chr,20X,8,2,CV,positive_QTL,R,0.18649607413714,0.00576834677914856,Inf,32.3309400903716,2.5711989685675e-229
QTL fixation,2 - 200,Peri,20X,8,2,CV,positive_QTL,R,0.194457800718406,0.00576834677914872,Inf,33.7111841856193,3.96386491054538e-249
QTL fixation,2 - 200,WT,20X,8,2,CV,positive_QTL,R,0.183572231709167,0.00576834677914855,Inf,31.8240630699849,3.00836421961695e-222
QTL fixation,2 - 200,Chr,2X,8,2,CV,positive_QTL,R,0.185420147655174,0.00576834677914856,Inf,32.1444175869301,1.05701023158916e-226
QTL fixation,2 - 200,Peri,2X,8,2,CV,positive_QTL,R,0.186705869208572,0.00576834677914886,Inf,32.3673101422175,7.91924514087966e-230
QTL fixation,2 - 200,WT,2X,8,2,CV,positive_QTL,R,0.188247464498894,0.00576834677914871,Inf,32.6345609420305,1.32702916952819e-233
QTL fixation,2 - 200,Chr,20X,2,3,CV,positive_QTL,R,0.311166452907154,0.00576834677914848,Inf,53.943784037389,0
QTL fixation,2 - 200,Peri,20X,2,3,CV,positive_QTL,R,0.315900088989752,0.00576834677914855,Inf,54.7644066982362,0
QTL fixation,2 - 200,WT,20X,2,3,CV,positive_QTL,R,0.286654110991305,0.00576834677914847,Inf,49.6943269824741,0
QTL fixation,2 - 200,Chr,2X,2,3,CV,positive_QTL,R,0.291309188097559,0.00576834677914854,Inf,50.5013306673213,0
QTL fixation,2 - 200,Peri,2X,2,3,CV,positive_QTL,R,0.291548845845252,0.00576834677914859,Inf,50.5428777096312,0
QTL fixation,2 - 200,WT,2X,2,3,CV,positive_QTL,R,0.294484791739107,0.00576834677914848,Inf,51.0518529856103,0
QTL fixation,2 - 200,Chr,20X,8,3,CV,positive_QTL,R,0.309517038494588,0.00576834677914849,Inf,53.657841725715,0
QTL fixation,2 - 200,Peri,20X,8,3,CV,positive_QTL,R,0.330258270369712,0.0057683467791485,Inf,57.2535395346782,0
QTL fixation,2 - 200,WT,20X,8,3,CV,positive_QTL,R,0.315632330621502,0.00576834677914835,Inf,54.7179881352595,0
QTL fixation,2 - 200,Chr,2X,8,3,CV,positive_QTL,R,0.319683025204342,0.00576834677914848,Inf,55.4202161284648,0
QTL fixation,2 - 200,Peri,2X,8,3,CV,positive_QTL,R,0.329598495583768,0.00576834677914902,Inf,57.1391610461382,0
QTL fixation,2 - 200,WT,2X,8,3,CV,positive_QTL,R,0.298190257352126,0.00576834677914791,Inf,51.6942321203812,0
QTL fixation,2 - 200,Chr,20X,2,4,CV,positive_QTL,R,0.466812007368558,0.00576834677914852,Inf,80.9264812330622,0
QTL fixation,2 - 200,Peri,20X,2,4,CV,positive_QTL,R,0.471665779083871,0.0057683467791485,Inf,81.7679305947513,0
QTL fixation,2 - 200,WT,20X,2,4,CV,positive_QTL,R,0.457582383062608,0.00576834677914845,Inf,79.3264345196248,0
QTL fixation,2 - 200,Chr,2X,2,4,CV,positive_QTL,R,0.469972929438973,0.00576834677914855,Inf,81.4744583556998,0
QTL fixation,2 - 200,Peri,2X,2,4,CV,positive_QTL,R,0.461020293662553,0.0057683467791485,Inf,79.9224303450437,0
QTL fixation,2 - 200,WT,2X,2,4,CV,positive_QTL,R,0.463120793904652,0.00576834677914843,Inf,80.2865728493913,0
