response,contrast,Recombination,Map_type,QTL,H2,Repulsion,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic gain,CV - GW,20X,Chr,2,8,2,DV,0.690681712934083,0.119201821214887,Inf,5.7942211443983,6.8638966062762e-09
Genetic gain,CV - GW,2X,Chr,2,8,2,DV,0.863483818672161,0.119201821214887,Inf,7.24388109067182,4.3602373595426e-13
Genetic gain,CV - GW,20X,Peri,2,8,2,DV,0.723841490303521,0.119201821214887,Inf,6.0724029459134,1.26010257776823e-09
Genetic gain,CV - GW,2X,Peri,2,8,2,DV,0.531045293648635,0.119201821214888,Inf,4.45500990032112,8.38893234887406e-06
Genetic gain,CV - GW,20X,WT,2,8,2,DV,0.630287629458834,0.119201821214887,Inf,5.28756711126588,1.23953890648224e-07
Genetic gain,CV - GW,2X,WT,2,8,2,DV,0.826009789586799,0.119201821214888,Inf,6.92950645525569,4.22311357160049e-12
Genetic gain,CV - GW,20X,Chr,200,8,2,DV,1.24990894949204,0.119201821214887,Inf,10.4856531280576,1.00548519583266e-25
Genetic gain,CV - GW,2X,Chr,200,8,2,DV,0.673115996486498,0.119201821214887,Inf,5.64686000286069,1.63404786454667e-08
Genetic gain,CV - GW,20X,Peri,200,8,2,DV,1.05787344765457,0.119201821214887,Inf,8.87464165289491,7.0158939947563e-19
Genetic gain,CV - GW,2X,Peri,200,8,2,DV,0.957625551737386,0.119201821214888,Inf,8.03364866389961,9.4615885798274e-16
Genetic gain,CV - GW,20X,WT,200,8,2,DV,0.686234987548814,0.119201821214887,Inf,5.75691697119063,8.56640175177383e-09
Genetic gain,CV - GW,2X,WT,200,8,2,DV,0.653875525206361,0.119201821214888,Inf,5.4854491193352,4.12420253601822e-08
Genetic gain,CV - GW,20X,Chr,2,2,3,DV,1.96720501507982,0.119201821214884,Inf,16.5031456317565,3.48267910489603e-61
Genetic gain,CV - GW,2X,Chr,2,2,3,DV,1.69164034211939,0.119201821214888,Inf,14.1913967830225,1.03574959895409e-45
Genetic gain,CV - GW,20X,Peri,2,2,3,DV,1.86568142315303,0.119201821214887,Inf,15.651450658541,3.24731978518087e-55
Genetic gain,CV - GW,2X,Peri,2,2,3,DV,1.77289968651685,0.119201821214887,Inf,14.8730922770116,4.9283391035464e-50
Genetic gain,CV - GW,20X,WT,2,2,3,DV,1.47893262760141,0.119201821214886,Inf,12.4069633544888,2.39567520991005e-35
Genetic gain,CV - GW,2X,WT,2,2,3,DV,1.71082537038275,0.119201821214887,Inf,14.3523425476749,1.02998515832825e-46
Genetic gain,CV - GW,20X,Chr,200,2,3,DV,0.907789922648963,0.119201821214887,Inf,7.61557091491474,2.62528455622551e-14
Genetic gain,CV - GW,2X,Chr,200,2,3,DV,0.77643197364255,0.119201821214886,Inf,6.51359153517355,7.33748569802243e-11
Genetic gain,CV - GW,20X,Peri,200,2,3,DV,1.0319118262844,0.119201821214887,Inf,8.65684614351785,4.8499664150602e-18
Genetic gain,CV - GW,2X,Peri,200,2,3,DV,0.574454167216796,0.119201821214884,Inf,4.81917273882277,1.44154703242066e-06
Genetic gain,CV - GW,20X,WT,200,2,3,DV,0.849316969729632,0.119201821214886,Inf,7.12503350262209,1.04055374539842e-12
Genetic gain,CV - GW,2X,WT,200,2,3,DV,0.608205185976751,0.119201821214886,Inf,5.10231454333515,3.355244847612e-07
Genetic gain,CV - GW,20X,Chr,2,8,3,DV,0.906900323291465,0.119201821214888,Inf,7.60810794708057,2.78137498182433e-14
Genetic gain,CV - GW,2X,Chr,2,8,3,DV,0.913848573036791,0.119201821214886,Inf,7.66639774227431,1.7689407053532e-14
Genetic gain,CV - GW,20X,Peri,2,8,3,DV,1.31875981417586,0.119201821214886,Inf,11.0632522283239,1.89113580004163e-28
Genetic gain,CV - GW,2X,Peri,2,8,3,DV,0.887820845945666,0.119201821214886,Inf,7.44804766317443,9.4731599755587e-14
Genetic gain,CV - GW,20X,WT,2,8,3,DV,0.885889300796732,0.119201821214886,Inf,7.43184367292285,1.07094326984554e-13
Genetic gain,CV - GW,2X,WT,2,8,3,DV,0.565099235012234,0.119201821214887,Inf,4.74069296301709,2.12988493150212e-06
Genetic gain,CV - GW,20X,Chr,200,8,3,DV,1.44773523893727,0.119201821214887,Inf,12.1452442939392,6.08007202833567e-34
Genetic gain,CV - GW,2X,Chr,200,8,3,DV,0.693919900690426,0.119201821214885,Inf,5.82138673401219,5.83613506610828e-09
Genetic gain,CV - GW,20X,Peri,200,8,3,DV,1.33939896114522,0.119201821214887,Inf,11.2363967890278,2.70186525825688e-29
Genetic gain,CV - GW,2X,Peri,200,8,3,DV,0.785858235609335,0.119201821214885,Inf,6.59266970588201,4.31986936049713e-11
Genetic gain,CV - GW,20X,WT,200,8,3,DV,0.778285678190175,0.119201821214886,Inf,6.52914251022351,6.61472910548639e-11
Genetic gain,CV - GW,2X,WT,200,8,3,DV,0.780884905887793,0.119201821214887,Inf,6.55094777855851,5.71730510800774e-11
Genetic gain,CV - GW,20X,Chr,2,2,4,DV,0.987843733923577,0.119201821214879,Inf,8.28715303051323,1.15991359931575e-16
Genetic gain,CV - GW,2X,Chr,2,2,4,DV,0.897732494236126,0.119201821214886,Inf,7.53119780458536,5.02769561234977e-14
Genetic gain,CV - GW,20X,Peri,2,2,4,DV,1.09474506383344,0.119201821214887,Inf,9.18396256597396,4.15513088455885e-20
Genetic gain,CV - GW,2X,Peri,2,2,4,DV,0.988686201403041,0.119201821214887,Inf,8.29422060272656,1.09299451521117e-16
Genetic gain,CV - GW,20X,WT,2,2,4,DV,0.970866697729839,0.119201821214888,Inf,8.14473040625477,3.80127883106472e-16
Genetic gain,CV - GW,2X,WT,2,2,4,DV,0.712427026916882,0.119201821214887,Inf,5.97664548792906,2.27779134211908e-09
Genetic gain,CV - GW,20X,Chr,200,2,4,DV,0.856535676022477,0.119201821214886,Inf,7.18559219391785,6.69165019929375e-13
Genetic gain,CV - GW,2X,Chr,200,2,4,DV,0.60356012125478,0.119201821214886,Inf,5.06334647493964,4.11960157045748e-07
Genetic gain,CV - GW,20X,Peri,200,2,4,DV,1.05945722417388,0.119201821214887,Inf,8.88792816566104,6.22589095704758e-19
Genetic gain,CV - GW,2X,Peri,200,2,4,DV,0.496765816614336,0.119201821214885,Inf,4.16743478875895,3.08046596546816e-05
Genetic gain,CV - GW,2X,WT,200,2,4,DV,0.293028846891769,0.119201821214888,Inf,2.45825813653904,0.0139612782044603
Genetic gain,CV - GW,20X,Chr,2,8,4,DV,0.357570648547526,0.119201821214887,Inf,2.99970793149987,0.00270238600435496
Genetic gain,CV - GW,2X,Chr,2,8,4,DV,0.331122860692637,0.119201821214887,Inf,2.77783390654507,0.00547225826548508
Genetic gain,CV - GW,20X,Peri,2,8,4,DV,0.305648279163121,0.119201821214887,Inf,2.56412423944534,0.010343651202358
Genetic gain,CV - GW,2X,Peri,2,8,4,DV,0.324300243466669,0.119201821214887,Inf,2.7205980593371,0.00651639415929832
Genetic gain,CV - GW,20X,WT,2,8,4,DV,0.254150083345565,0.119201821214887,Inf,2.13209899610011,0.0329987091509845
Genetic gain,CV - GW,20X,Chr,200,8,4,DV,1.8041655205704,0.119201821214887,Inf,15.1353855350749,9.46245416750904e-52
Genetic gain,CV - GW,2X,Chr,200,8,4,DV,1.12568908287064,0.119201821214887,Inf,9.44355607488026,3.60338021229856e-21
Genetic gain,CV - GW,20X,Peri,200,8,4,DV,1.58526349992506,0.119201821214888,Inf,13.298987245063,2.34624762360454e-40
Genetic gain,CV - GW,2X,Peri,200,8,4,DV,1.14301705731075,0.119201821214885,Inf,9.58892276696198,8.90094463500348e-22
Genetic gain,CV - GW,20X,WT,200,8,4,DV,0.720689021478315,0.119201821214888,Inf,6.04595646386236,1.48526202564923e-09
Genetic gain,CV - GW,2X,WT,200,8,4,DV,0.812689232161813,0.119201821214889,Inf,6.81775851978598,9.24719040200843e-12
Genetic gain,CV - GW,20X,Chr,2,2,5,DV,1.97238308850916,0.119201821214882,Inf,16.5465851813925,1.69445188046235e-61
Genetic gain,CV - GW,2X,Chr,2,2,5,DV,1.50198672113671,0.119201821214888,Inf,12.6003672244994,2.10163732147361e-36
Genetic gain,CV - GW,20X,Peri,2,2,5,DV,1.63036348714633,0.119201821214889,Inf,13.6773370618828,1.38679008457566e-42
Genetic gain,CV - GW,2X,Peri,2,2,5,DV,1.52591284932569,0.119201821214887,Inf,12.8010867096981,1.61672820634015e-37
Genetic gain,CV - GW,20X,WT,2,2,5,DV,1.53751093502988,0.119201821214888,Inf,12.8983845998307,4.59631297170123e-38
Genetic gain,CV - GW,2X,WT,2,2,5,DV,1.65085431372561,0.119201821214887,Inf,13.8492373430233,1.28569899249563e-43
Genetic gain,CV - GW,20X,Chr,200,2,5,DV,0.934930158076611,0.119201821214886,Inf,7.84325397504793,4.39018796829249e-15
Genetic gain,CV - GW,2X,Chr,200,2,5,DV,0.589583827068654,0.119201821214887,Inf,4.94609747619377,7.57160551312167e-07
Genetic gain,CV - GW,20X,Peri,200,2,5,DV,0.948778341306611,0.119201821214887,Inf,7.95942823387099,1.72836081883952e-15
Genetic gain,CV - GW,2X,Peri,200,2,5,DV,0.869874397608551,0.119201821214885,Inf,7.29749251096114,2.93180042432831e-13
Genetic gain,CV - GW,20X,WT,200,2,5,DV,0.739920752460816,0.119201821214887,Inf,6.20729402386352,5.39046899669998e-10
Genetic gain,CV - GW,2X,WT,200,2,5,DV,0.718073536089982,0.119201821214887,Inf,6.02401480758837,1.70142789749253e-09
Genetic gain,CV - GW,20X,Chr,2,8,5,DV,1.48375013798206,0.119201821214887,Inf,12.4473780925485,1.44514975256113e-35
Genetic gain,CV - GW,2X,Chr,2,8,5,DV,1.07863643645815,0.119201821214887,Inf,9.0488251392877,1.44514788156263e-19
Genetic gain,CV - GW,20X,Peri,2,8,5,DV,0.881554088628295,0.119201821214887,Inf,7.39547499898598,1.40903669740361e-13
Genetic gain,CV - GW,2X,Peri,2,8,5,DV,0.804482552166865,0.119201821214886,Inf,6.74891158513943,1.48958320672528e-11
Genetic gain,CV - GW,20X,WT,2,8,5,DV,0.683364652089797,0.119201821214887,Inf,5.73283734363324,9.87643383969825e-09
Genetic gain,CV - GW,2X,WT,2,8,5,DV,0.738301594721162,0.119201821214886,Inf,6.19371069331414,5.87640456192586e-10
Genetic gain,CV - GW,20X,Chr,200,8,5,DV,1.34718282796533,0.119201821214887,Inf,11.3016966874755,1.28706957306591e-29
Genetic gain,CV - GW,2X,Chr,200,8,5,DV,0.691562251955085,0.119201821214886,Inf,5.80160810385941,6.56819293105175e-09
Genetic gain,CV - GW,20X,Peri,200,8,5,DV,1.06518000056372,0.119201821214886,Inf,8.93593730118868,4.03740890276375e-19
Genetic gain,CV - GW,2X,Peri,200,8,5,DV,0.722168789385822,0.119201821214883,Inf,6.05837043449176,1.3750744064369e-09
Genetic gain,CV - GW,20X,WT,200,8,5,DV,0.712185656381728,0.119201821214887,Inf,5.97462059826973,2.3062627539683e-09
Genetic gain,CV - GW,2X,WT,200,8,5,DV,0.669227480480665,0.119201821214887,Inf,5.61423872269733,1.97429495302428e-08
Genetic gain,CV - GW,20X,Chr,200,8,1,R,0.744693982001826,0.119201821214889,Inf,6.24733728404487,4.17508855404456e-10
Genetic gain,CV - GW,2X,Chr,200,8,1,R,0.467374944107329,0.119201821214887,Inf,3.92087083354865,8.82295481592326e-05
Genetic gain,CV - GW,20X,Peri,200,8,1,R,0.63424875826096,0.119201821214887,Inf,5.32079754987627,1.03313322155226e-07
Genetic gain,CV - GW,2X,Peri,200,8,1,R,0.522654376805216,0.119201821214883,Inf,4.38461737814421,1.16189819807341e-05
Genetic gain,CV - GW,20X,WT,200,8,1,R,0.397380739761242,0.119201821214887,Inf,3.33368010413933,0.000857051649712536
Genetic gain,CV - GW,2X,WT,200,8,1,R,0.435638417847545,0.119201821214887,Inf,3.65462887569657,0.000257554265567876
Genetic gain,CV - GW,20X,Chr,2,2,2,R,1.72318114117264,0.119201821214886,Inf,14.4559967591959,2.29779101962295e-47
Genetic gain,CV - GW,2X,Chr,2,2,2,R,1.71760311052859,0.119201821214886,Inf,14.4092019150635,4.52913678860103e-47
Genetic gain,CV - GW,20X,Peri,2,2,2,R,1.59485971470733,0.119201821214887,Inf,13.3794911726411,7.96910433894214e-41
Genetic gain,CV - GW,2X,Peri,2,2,2,R,1.61019358997824,0.119201821214888,Inf,13.5081291004397,1.40035064869608e-41
Genetic gain,CV - GW,20X,WT,2,2,2,R,1.67554432456397,0.119201821214886,Inf,14.0563651417997,7.04109216225515e-45
Genetic gain,CV - GW,2X,WT,2,2,2,R,1.2129770069118,0.119201821214888,Inf,10.1758261287396,2.54233413405474e-24
Genetic gain,CV - GW,20X,Chr,200,2,2,R,0.427056074610022,0.119201821214887,Inf,3.58263045193045,0.000340151653518656
Genetic gain,CV - GW,2X,Chr,200,2,2,R,0.383341440131414,0.119201821214887,Inf,3.21590254431062,0.00130034982675757
Genetic gain,CV - GW,2X,Peri,200,2,2,R,0.323414409787743,0.119201821214886,Inf,2.71316668228351,0.00666435754961417
Genetic gain,CV - GW,20X,WT,200,2,2,R,0.244638860167823,0.119201821214887,Inf,2.05230807444467,0.0401397317955878
Genetic gain,CV - GW,2X,WT,200,2,2,R,0.269054651689239,0.119201821214886,Inf,2.25713541074354,0.0239996148115042
Genetic gain,CV - GW,20X,Chr,2,8,2,R,1.20362950734054,0.119201821214887,Inf,10.0974087062876,5.67211675620403e-24
Genetic gain,CV - GW,2X,Chr,2,8,2,R,0.978557937660722,0.119201821214888,Inf,8.20925324535649,2.225683579038e-16
Genetic gain,CV - GW,20X,Peri,2,8,2,R,0.915694532826578,0.119201821214887,Inf,7.68188374551626,1.5676607247078e-14
Genetic gain,CV - GW,2X,Peri,2,8,2,R,0.630426577363171,0.11920182121489,Inf,5.28873276379457,1.23166682914009e-07
Genetic gain,CV - GW,20X,WT,2,8,2,R,0.994348640491508,0.119201821214887,Inf,8.34172356057365,7.32154512167057e-17
Genetic gain,CV - GW,2X,WT,2,8,2,R,0.910552202603503,0.119201821214889,Inf,7.63874405041196,2.19350859138018e-14
Genetic gain,CV - GW,20X,Chr,200,8,2,R,0.932097159960627,0.119201821214888,Inf,7.8194875754483,5.3038796357751e-15
Genetic gain,CV - GW,2X,Chr,200,8,2,R,0.687519865717185,0.119201821214889,Inf,5.7676959857666,8.03626046159176e-09
Genetic gain,CV - GW,20X,Peri,200,8,2,R,0.743024228455618,0.119201821214889,Inf,6.23332949851615,4.56624305477965e-10
Genetic gain,CV - GW,2X,Peri,200,8,2,R,0.543109813214171,0.119201821214889,Inf,4.55622076641842,5.20821967310776e-06
Genetic gain,CV - GW,20X,WT,200,8,2,R,0.414980630137824,0.119201821214886,Inf,3.48132793533192,0.000498934227162984
Genetic gain,CV - GW,2X,WT,200,8,2,R,0.494031060257296,0.119201821214891,Inf,4.14449255239717,3.40567023920512e-05
Genetic gain,CV - GW,20X,Chr,2,2,3,R,2.22107824418207,0.119201821214886,Inf,18.6329220606295,1.73772828882898e-77
Genetic gain,CV - GW,2X,Chr,2,2,3,R,1.93074520264256,0.119201821214887,Inf,16.1972793952702,5.27078823964009e-59
Genetic gain,CV - GW,20X,Peri,2,2,3,R,1.76962526024134,0.119201821214887,Inf,14.8456226776201,7.42620450904287e-50
Genetic gain,CV - GW,2X,Peri,2,2,3,R,1.74018689827201,0.119201821214886,Inf,14.5986603269673,2.86418347427161e-48
Genetic gain,CV - GW,20X,WT,2,2,3,R,1.89185069449911,0.119201821214887,Inf,15.8709881713019,1.00643755931433e-56
Genetic gain,CV - GW,2X,WT,2,2,3,R,1.77403862902059,0.119201821214887,Inf,14.8826470178044,4.27255202040724e-50
Genetic gain,CV - GW,20X,Chr,200,2,3,R,0.584924718614305,0.119201821214887,Inf,4.90701159305153,9.24745690387813e-07
Genetic gain,CV - GW,2X,Chr,200,2,3,R,0.454704822004616,0.119201821214886,Inf,3.81457948687644,0.00013641502449435
Genetic gain,CV - GW,20X,Peri,200,2,3,R,0.455389318153038,0.119201821214885,Inf,3.82032181649394,0.000133277660923293
Genetic gain,CV - GW,2X,Peri,200,2,3,R,0.570642127422824,0.119201821214883,Inf,4.78719302781573,1.69130148073969e-06
Genetic gain,CV - GW,20X,WT,200,2,3,R,0.480293256423307,0.119201821214886,Inf,4.02924428107082,5.59564482754483e-05
Genetic gain,CV - GW,2X,WT,200,2,3,R,0.544845823286239,0.119201821214884,Inf,4.57078438679264,4.85902024528637e-06
Genetic gain,CV - GW,20X,Chr,2,8,3,R,1.40689855931513,0.119201821214887,Inf,11.8026599340197,3.78165528864666e-32
Genetic gain,CV - GW,2X,Chr,2,8,3,R,1.3427435123262,0.119201821214886,Inf,11.264454675618,1.96565042542651e-29
Genetic gain,CV - GW,20X,Peri,2,8,3,R,1.18037035886994,0.119201821214887,Inf,9.90228460303527,4.06872458999094e-23
Genetic gain,CV - GW,2X,Peri,2,8,3,R,1.15368346227339,0.119201821214884,Inf,9.6784046629091,3.72482756821916e-22
Genetic gain,CV - GW,20X,WT,2,8,3,R,1.20388172056197,0.119201821214887,Inf,10.0995245566904,5.55106570409018e-24
Genetic gain,CV - GW,2X,WT,2,8,3,R,0.721014158250775,0.119201821214888,Inf,6.04868407967514,1.46033700423156e-09
Genetic gain,CV - GW,20X,Chr,200,8,3,R,0.844002474553356,0.119201821214887,Inf,7.08044949272929,1.43687627823211e-12
Genetic gain,CV - GW,2X,Chr,200,8,3,R,0.468382030126239,0.119201821214884,Inf,3.92931941267821,8.51866232745204e-05
Genetic gain,CV - GW,20X,Peri,200,8,3,R,0.716025851954933,0.119201821214886,Inf,6.00683651186963,1.8917810112632e-09
Genetic gain,CV - GW,2X,Peri,200,8,3,R,0.446924254399008,0.119201821214885,Inf,3.74930726597993,0.000177323715475382
Genetic gain,CV - GW,20X,WT,200,8,3,R,0.429496110101176,0.119201821214887,Inf,3.60310023558211,0.000314444200097296
Genetic gain,CV - GW,2X,WT,200,8,3,R,0.318107424291732,0.119201821214886,Inf,2.66864567210158,0.00761577453739814
Genetic gain,CV - GW,20X,Chr,2,2,4,R,0.995591836790982,0.119201821214885,Inf,8.35215290038418,6.7029812266342e-17
Genetic gain,CV - GW,2X,Chr,2,2,4,R,1.13527585353425,0.119201821214887,Inf,9.52398077448555,1.66669346755416e-21
Genetic gain,CV - GW,20X,Peri,2,2,4,R,0.933049165202011,0.119201821214887,Inf,7.82747407457801,4.97769243749931e-15
Genetic gain,CV - GW,2X,Peri,2,2,4,R,0.998810555252408,0.119201821214887,Inf,8.37915515948229,5.33089606579665e-17
Genetic gain,CV - GW,20X,WT,2,2,4,R,0.791720390302903,0.119201821214887,Inf,6.64184810461624,3.09774119020844e-11
Genetic gain,CV - GW,2X,WT,2,2,4,R,1.08748410535891,0.119201821214889,Inf,9.12304941548227,7.30396493118667e-20
Genetic gain,CV - GW,20X,Chr,200,2,4,R,0.499225516922124,0.119201821214887,Inf,4.18806954318394,2.8133731608724e-05
Genetic gain,CV - GW,2X,Chr,200,2,4,R,0.353058532352477,0.119201821214887,Inf,2.96185518605469,0.00305791569214093
Genetic gain,CV - GW,20X,Peri,200,2,4,R,0.405403385903142,0.119201821214887,Inf,3.40098315421135,0.000671439653886788
Genetic gain,CV - GW,2X,Peri,200,2,4,R,0.582700746914934,0.119201821214886,Inf,4.88835439740887,1.01682360496807e-06
Genetic gain,CV - GW,20X,WT,200,2,4,R,0.256408072678745,0.119201821214887,Inf,2.15104157021657,0.0314729186866431
Genetic gain,CV - GW,2X,WT,200,2,4,R,0.428169122284862,0.11920182121489,Inf,3.59196795754475,0.000328190210405215
Genetic gain,CV - GW,2X,Peri,2,8,4,R,0.23873025294541,0.119201821214887,Inf,2.00273997924115,0.0452052052042184
Genetic gain,CV - GW,20X,Chr,200,8,4,R,1.16174016773577,0.119201821214887,Inf,9.74599344116965,1.9189266535857e-22
Genetic gain,CV - GW,2X,Chr,200,8,4,R,0.742326950642073,0.119201821214887,Inf,6.22747994180281,4.73997401358914e-10
Genetic gain,CV - GW,20X,Peri,200,8,4,R,0.921623571473951,0.119201821214887,Inf,7.73162324267282,1.06183808867246e-14
Genetic gain,CV - GW,2X,Peri,200,8,4,R,0.553853706496259,0.119201821214892,Inf,4.64635272222726,3.37855137899221e-06
Genetic gain,CV - GW,20X,WT,200,8,4,R,0.443157780664899,0.119201821214888,Inf,3.71770981473518,0.000201037003234532
Genetic gain,CV - GW,2X,WT,200,8,4,R,0.541609617266012,0.119201821214882,Inf,4.54363542222789,5.52922553082692e-06
Genetic gain,CV - GW,20X,Chr,2,2,5,R,1.91774101857151,0.119201821214887,Inf,16.0881855581248,3.08754000650104e-58
Genetic gain,CV - GW,2X,Chr,2,2,5,R,1.82859778994456,0.119201821214887,Inf,15.3403511062815,4.10966151134846e-53
Genetic gain,CV - GW,20X,Peri,2,2,5,R,2.01032196863825,0.119201821214888,Inf,16.8648595143038,8.15958849766601e-64
Genetic gain,CV - GW,2X,Peri,2,2,5,R,1.77367299274818,0.119201821214887,Inf,14.879579646277,4.4730098167152e-50
Genetic gain,CV - GW,20X,WT,2,2,5,R,1.64157641281049,0.119201821214887,Inf,13.771403792994,3.78780658509939e-43
Genetic gain,CV - GW,2X,WT,2,2,5,R,1.67535804342562,0.119201821214887,Inf,14.0548024044484,7.19825449338368e-45
Genetic gain,CV - GW,20X,Chr,200,2,5,R,0.656674904611568,0.119201821214887,Inf,5.50893348707961,3.61014272758703e-08
Genetic gain,CV - GW,2X,Chr,200,2,5,R,0.541197779976414,0.119201821214887,Inf,4.54018046419599,5.62060998659299e-06
Genetic gain,CV - GW,20X,Peri,200,2,5,R,0.678190111334701,0.119201821214887,Inf,5.68942743007355,1.2746604512387e-08
Genetic gain,CV - GW,2X,Peri,200,2,5,R,0.446940773561635,0.119201821214885,Inf,3.74944584744169,0.000177225760300095
Genetic gain,CV - GW,20X,WT,200,2,5,R,0.534012552975753,0.119201821214887,Inf,4.4799026351542,7.46770960996339e-06
Genetic gain,CV - GW,2X,WT,200,2,5,R,0.437725527632071,0.119201821214888,Inf,3.67213791845489,0.000240529806285157
Genetic gain,CV - GW,20X,Chr,2,8,5,R,1.22973942568259,0.119201821214887,Inf,10.3164482987699,5.9379197617471e-25
Genetic gain,CV - GW,2X,Chr,2,8,5,R,1.09643812276413,0.119201821214887,Inf,9.19816586348592,3.64111430582451e-20
Genetic gain,CV - GW,20X,Peri,2,8,5,R,1.40527998506631,0.119201821214887,Inf,11.7890814984528,4.4436069740961e-32
Genetic gain,CV - GW,2X,Peri,2,8,5,R,1.2303086621142,0.119201821214886,Inf,10.3212236992279,5.64984332711803e-25
Genetic gain,CV - GW,20X,WT,2,8,5,R,1.2385351885296,0.119201821214887,Inf,10.3902371281465,2.74669374123986e-25
Genetic gain,CV - GW,2X,WT,2,8,5,R,1.07302197441492,0.119201821214888,Inf,9.00172466728141,2.22199222523718e-19
Genetic gain,CV - GW,20X,Chr,200,8,5,R,0.904798918994143,0.119201821214887,Inf,7.5904789857451,3.18725076978851e-14
Genetic gain,CV - GW,2X,Chr,200,8,5,R,0.556189533658663,0.119201821214885,Inf,4.66594828829017,3.07196958130689e-06
Genetic gain,CV - GW,20X,Peri,200,8,5,R,0.762336059009758,0.119201821214887,Inf,6.39533902452283,1.60191526707065e-10
Genetic gain,CV - GW,2X,Peri,200,8,5,R,0.458990766228862,0.119201821214878,Inf,3.85053484544896,0.000117860159319686
Genetic gain,CV - GW,20X,WT,200,8,5,R,0.399230795178464,0.119201821214884,Inf,3.34920046614702,0.000810451339466545
Genetic gain,CV - GW,2X,WT,200,8,5,R,0.458976486617198,0.119201821214878,Inf,3.85041505187935,0.000117917824600742
