response,contrast,Matrix,Recombination,Map_type,QTL,H2,Repulsion,Allele,estimate,SE,df,z.ratio,p.value
QTL fixation,DV - R,GW,20X,Peri,200,2,2,positive_QTL,0.0276972610193032,0.00576834677914865,Inf,4.80159430071419,1.57407351256694e-06
QTL fixation,DV - R,CV,2X,Peri,200,2,2,positive_QTL,0.0351479814162836,0.00576834677914863,Inf,6.09325041679815,1.10640778860172e-09
QTL fixation,DV - R,GW,2X,Peri,200,2,2,positive_QTL,0.0303718259108029,0.00576834677914869,Inf,5.26525659320455,1.39993688711799e-07
QTL fixation,DV - R,CV,20X,WT,200,2,2,positive_QTL,0.0403615650982907,0.00576834677914852,Inf,6.9970767437544,2.61358143435497e-12
QTL fixation,DV - R,GW,20X,WT,200,2,2,positive_QTL,0.0285691804808213,0.00576834677914854,Inf,4.95275016822729,7.31718940893436e-07
QTL fixation,DV - R,CV,2X,WT,200,2,2,positive_QTL,0.0341978104437831,0.00576834677914849,Inf,5.92852887544865,3.05660669101882e-09
QTL fixation,DV - R,GW,2X,WT,200,2,2,positive_QTL,0.0287070082623968,0.00576834677914855,Inf,4.97664397816148,6.46961581068088e-07
QTL fixation,DV - R,CV,2X,Chr,2,8,2,positive_QTL,-0.0119047619046701,0.00576834677914853,Inf,-2.06380829039328,0.0390358967189737
QTL fixation,DV - R,CV,20X,Peri,2,8,2,positive_QTL,-0.0188095238096993,0.00576834677914853,Inf,-3.26081709887695,0.0011109167374562
QTL fixation,DV - R,CV,2X,Peri,2,8,2,positive_QTL,-0.0126190476190447,0.00576834677914866,Inf,-2.18763678783319,0.0286960699130991
QTL fixation,DV - R,GW,20X,WT,2,8,2,positive_QTL,0.0121428571428569,0.00576834677914847,Inf,2.10508445621736,0.0352839570314847
QTL fixation,DV - R,CV,2X,WT,2,8,2,positive_QTL,-0.025476190476182,0.00576834677914862,Inf,-4.41654974147414,1.00288830728785e-05
QTL fixation,DV - R,CV,20X,Chr,200,8,2,positive_QTL,0.0353770086355629,0.00576834677914854,Inf,6.13295455180398,8.6261797553637e-10
QTL fixation,DV - R,GW,20X,Chr,200,8,2,positive_QTL,0.0366598818046462,0.00576834677914842,Inf,6.35535331148351,2.07948105222568e-10
QTL fixation,DV - R,CV,2X,Chr,200,8,2,positive_QTL,0.0403678323814888,0.0057683467791485,Inf,6.99816323932033,2.59339831076739e-12
QTL fixation,DV - R,GW,2X,Chr,200,8,2,positive_QTL,0.0354051187295225,0.00576834677914838,Inf,6.13782771478064,8.36575164278419e-10
QTL fixation,DV - R,CV,20X,Peri,200,8,2,positive_QTL,0.0350340592348627,0.00576834677914856,Inf,6.07350087923006,1.2515131387293e-09
QTL fixation,DV - R,GW,20X,Peri,200,8,2,positive_QTL,0.0380188699882144,0.00576834677914831,Inf,6.59094736218822,4.37028825615982e-11
QTL fixation,DV - R,CV,2X,Peri,200,8,2,positive_QTL,0.0412526847589485,0.00576834677914898,Inf,7.15156115580045,8.5796480989247e-13
QTL fixation,DV - R,GW,2X,Peri,200,8,2,positive_QTL,0.034441742812011,0.00576834677914854,Inf,5.97081696553184,2.36068468169227e-09
QTL fixation,DV - R,CV,20X,WT,200,8,2,positive_QTL,0.0385590501596426,0.00576834677914866,Inf,6.68459294074089,2.31567401073196e-11
QTL fixation,DV - R,GW,20X,WT,200,8,2,positive_QTL,0.0383321761412232,0.00576834677914854,Inf,6.64526208441327,3.02678006614226e-11
QTL fixation,DV - R,CV,2X,WT,200,8,2,positive_QTL,0.0382371964403375,0.00576834677914862,Inf,6.62879641330807,3.38434965094037e-11
QTL fixation,DV - R,GW,2X,WT,200,8,2,positive_QTL,0.0385356335079239,0.00576834677914912,Inf,6.6805334324245,2.38074059621061e-11
QTL fixation,DV - R,CV,20X,Peri,2,2,3,positive_QTL,-0.0169047619045335,0.00576834677914851,Inf,-2.93060777234147,0.0033829962419886
QTL fixation,DV - R,GW,20X,WT,2,2,3,positive_QTL,0.0171428571428325,0.00576834677914851,Inf,2.97188393818497,0.00295978547882811
QTL fixation,DV - R,CV,20X,Chr,200,2,3,positive_QTL,0.0171091966092959,0.00576834677914848,Inf,2.96604855157851,0.00301652864631652
QTL fixation,DV - R,CV,2X,Chr,200,2,3,positive_QTL,0.0187646870937781,0.00576834677914851,Inf,3.2530442104502,0.00114175731587336
QTL fixation,DV - R,CV,20X,Peri,200,2,3,positive_QTL,0.0155528469677448,0.00576834677914854,Inf,2.69623993896576,0.00701271326730564
QTL fixation,DV - R,CV,2X,Peri,200,2,3,positive_QTL,0.0214776065422356,0.00576834677914862,Inf,3.723355644961,0.000196592285588013
QTL fixation,DV - R,GW,2X,Peri,200,2,3,positive_QTL,0.0149508301438263,0.00576834677914873,Inf,2.59187436474349,0.00954546234865028
QTL fixation,DV - R,CV,20X,WT,200,2,3,positive_QTL,0.0251349494657172,0.00576834677914844,Inf,4.35739223525458,1.3162126792701e-05
QTL fixation,DV - R,GW,20X,WT,200,2,3,positive_QTL,0.0139048762663597,0.00576834677914836,Inf,2.41054790891276,0.0159285791617528
QTL fixation,DV - R,CV,2X,WT,200,2,3,positive_QTL,0.0286447245166293,0.00576834677914848,Inf,4.96584647444823,6.8402052836084e-07
QTL fixation,DV - R,GW,2X,WT,200,2,3,positive_QTL,0.0157138508151617,0.00576834677914859,Inf,2.72415154927303,0.00644669172704889
QTL fixation,DV - R,CV,2X,Chr,2,8,3,positive_QTL,-0.028809523809527,0.00576834677914846,Inf,-4.99441606279085,5.90140506929452e-07
QTL fixation,DV - R,GW,2X,Chr,2,8,3,positive_QTL,-0.0145238095238604,0.00576834677914848,Inf,-2.51784611430807,0.011807489598888
QTL fixation,DV - R,CV,20X,Peri,2,8,3,positive_QTL,-0.0347619047619956,0.0057683467791485,Inf,-6.02632020801063,1.67734709528899e-09
QTL fixation,DV - R,GW,20X,Peri,2,8,3,positive_QTL,-0.0119047619047793,0.00576834677914843,Inf,-2.06380829041225,0.0390358967171744
QTL fixation,DV - R,CV,2X,Peri,2,8,3,positive_QTL,-0.0204761904761893,0.00576834677914854,Inf,-3.54975025950361,0.000385596765808835
QTL fixation,DV - R,CV,20X,WT,2,8,3,positive_QTL,-0.027142857142963,0.00576834677914846,Inf,-4.70548290215136,2.53265732133353e-06
QTL fixation,DV - R,GW,2X,WT,2,8,3,positive_QTL,-0.0173809523809507,0.00576834677914849,Inf,-3.01316010399715,0.00258542478724532
QTL fixation,DV - R,CV,20X,Chr,200,8,3,positive_QTL,0.0171572446386279,0.00576834677914846,Inf,2.97437815296547,0.00293583026937777
QTL fixation,DV - R,GW,20X,Chr,200,8,3,positive_QTL,0.0185855680124236,0.00576834677914828,Inf,3.22199214506445,0.00127302625103202
QTL fixation,DV - R,CV,2X,Chr,200,8,3,positive_QTL,0.0300119734451054,0.00576834677914843,Inf,5.20287260703422,1.96231390902085e-07
QTL fixation,DV - R,GW,2X,Chr,200,8,3,positive_QTL,0.0259773978905049,0.00576834677914817,Inf,4.5034390068936,6.6862563627506e-06
QTL fixation,DV - R,CV,20X,Peri,200,8,3,positive_QTL,0.0204430566564017,0.00576834677914852,Inf,3.5440061839381,0.000394096001781527
QTL fixation,DV - R,GW,20X,Peri,200,8,3,positive_QTL,0.0216192868410892,0.00576834677914853,Inf,3.74791732689144,0.000178309002610512
QTL fixation,DV - R,CV,2X,Peri,200,8,3,positive_QTL,0.0301100729598513,0.00576834677914867,Inf,5.21987912874668,1.79039942123716e-07
QTL fixation,DV - R,GW,2X,Peri,200,8,3,positive_QTL,0.0251747462982041,0.00576834677914885,Inf,4.36429141001102,1.27535474844677e-05
QTL fixation,DV - R,CV,20X,WT,200,8,3,positive_QTL,0.0270670780965378,0.0057683467791485,Inf,4.6923458545142,2.70090024642673e-06
QTL fixation,DV - R,GW,20X,WT,200,8,3,positive_QTL,0.0270235247987899,0.00576834677914835,Inf,4.68479545932911,2.80239646555234e-06
QTL fixation,DV - R,CV,2X,WT,200,8,3,positive_QTL,0.0295969797834098,0.00576834677914825,Inf,5.13092934883851,2.8831512041273e-07
QTL fixation,DV - R,GW,2X,WT,200,8,3,positive_QTL,0.0246467297430463,0.00576834677914716,Inf,4.27275451471561,1.93072979034342e-05
QTL fixation,DV - R,CV,20X,Chr,2,2,4,positive_QTL,-0.0378571428555365,0.00576834677914865,Inf,-6.56291036322262,5.27675708401807e-11
QTL fixation,DV - R,CV,2X,Chr,2,2,4,positive_QTL,-0.0402380952387605,0.0057683467791485,Inf,-6.97567202169845,3.04412146611041e-12
QTL fixation,DV - R,CV,20X,Peri,2,2,4,positive_QTL,-0.0295238095239623,0.00576834677914849,Inf,-5.11824456024132,3.08392551622798e-07
QTL fixation,DV - R,GW,20X,Peri,2,2,4,positive_QTL,-0.0116666666667452,0.00576834677914849,Inf,-2.02253212461464,0.0431214083062166
QTL fixation,DV - R,CV,2X,Peri,2,2,4,positive_QTL,-0.0235714285714438,0.0057683467791485,Inf,-4.08634041501287,4.38230666817327e-05
QTL fixation,DV - R,CV,20X,WT,2,2,4,positive_QTL,-0.0278571428573386,0.00576834677914849,Inf,-4.82931139959149,1.37006009467073e-06
QTL fixation,DV - R,GW,20X,WT,2,2,4,positive_QTL,-0.012619047619136,0.00576834677914851,Inf,-2.18763678784907,0.0286960699119413
QTL fixation,DV - R,CV,2X,WT,2,2,4,positive_QTL,-0.0447619047619186,0.00576834677914849,Inf,-7.75991917194102,8.49835298212065e-15
QTL fixation,DV - R,CV,2X,Chr,200,2,4,positive_QTL,0.0224235079427623,0.00576834677914841,Inf,3.88733701375574,0.000101349995240315
QTL fixation,DV - R,CV,20X,Peri,200,2,4,positive_QTL,0.0159107758826147,0.00576834677914848,Inf,2.75829045856419,0.00581045436790143
QTL fixation,DV - R,CV,2X,Peri,200,2,4,positive_QTL,0.0206249771327908,0.00576834677914843,Inf,3.57554389887697,0.000349500520761835
QTL fixation,DV - R,CV,20X,WT,200,2,4,positive_QTL,0.0213138355414236,0.00576834677914851,Inf,3.6949643212279,0.00021991766621947
QTL fixation,DV - R,GW,20X,WT,200,2,4,positive_QTL,0.0126757317323866,0.0057683467791485,Inf,2.1974635398494,0.0279873576576052
QTL fixation,DV - R,CV,2X,WT,200,2,4,positive_QTL,0.0171199882887335,0.00576834677914844,Inf,2.96791939600776,0.00299822943412447
QTL fixation,DV - R,CV,20X,Chr,2,8,4,positive_QTL,-0.0457142857145515,0.00576834677914846,Inf,-7.92502383521747,2.28102575101366e-15
QTL fixation,DV - R,GW,20X,Chr,2,8,4,positive_QTL,-0.0271428571431272,0.00576834677914855,Inf,-4.70548290217977,2.53265732098086e-06
QTL fixation,DV - R,CV,2X,Chr,2,8,4,positive_QTL,-0.0435714285717071,0.00576834677914844,Inf,-7.55353834294606,4.23589731502523e-14
QTL fixation,DV - R,GW,2X,Chr,2,8,4,positive_QTL,-0.0135714285713322,0.00576834677914854,Inf,-2.35274145104977,0.0186355866490792
QTL fixation,DV - R,CV,20X,Peri,2,8,4,positive_QTL,-0.056190476190399,0.0057683467791485,Inf,-9.74117513071806,2.01213875250356e-22
QTL fixation,DV - R,GW,20X,Peri,2,8,4,positive_QTL,-0.0326190476190485,0.00576834677914857,Inf,-5.65483471572131,1.55996316266232e-08
QTL fixation,DV - R,CV,2X,Peri,2,8,4,positive_QTL,-0.0366666666666491,0.00576834677914858,Inf,-6.35652953445721,2.0636278011053e-10
QTL fixation,DV - R,GW,2X,Peri,2,8,4,positive_QTL,-0.0190476190476181,0.00576834677914873,Inf,-3.30209326465442,0.000959661555401609
QTL fixation,DV - R,CV,20X,WT,2,8,4,positive_QTL,-0.0502380952380348,0.0057683467791485,Inf,-8.70927098551636,3.05835336417446e-18
QTL fixation,DV - R,GW,20X,WT,2,8,4,positive_QTL,-0.0207142857142718,0.0057683467791485,Inf,-3.59102642530961,0.000329378234656678
QTL fixation,DV - R,CV,2X,WT,2,8,4,positive_QTL,-0.0404761904761686,0.0057683467791485,Inf,-7.01694818738751,2.26766651451113e-12
QTL fixation,DV - R,GW,2X,WT,2,8,4,positive_QTL,-0.0114285714285731,0.00576834677914886,Inf,-1.981255958793,0.0475625766302216
QTL fixation,DV - R,GW,20X,Chr,200,8,4,positive_QTL,0.0130686744221917,0.00576834677914846,Inf,2.26558404384297,0.0234768629402601
QTL fixation,DV - R,CV,2X,Chr,200,8,4,positive_QTL,0.0199835517558427,0.00576834677914828,Inf,3.46434646198462,0.000531521462616694
QTL fixation,DV - R,GW,2X,Chr,200,8,4,positive_QTL,0.0177302124534658,0.00576834677914847,Inf,3.07370779398306,0.00211416397426927
QTL fixation,DV - R,GW,20X,Peri,200,8,4,positive_QTL,0.0158141157802433,0.00576834677914827,Inf,2.74153347323171,0.00611531294720411
QTL fixation,DV - R,CV,2X,Peri,200,8,4,positive_QTL,0.0185796709941103,0.0057683467791481,Inf,3.22096983858072,0.00127757592592099
QTL fixation,DV - R,GW,2X,Peri,200,8,4,positive_QTL,0.0182529432909534,0.00576834677914917,Inf,3.16432835781167,0.00155441317209313
QTL fixation,DV - R,CV,20X,WT,200,8,4,positive_QTL,0.0227474003621236,0.00576834677914855,Inf,3.94348697001904,8.03053565313643e-05
QTL fixation,DV - R,GW,20X,WT,200,8,4,positive_QTL,0.0206071183605176,0.00576834677914856,Inf,3.57244790396589,0.000353659853195715
QTL fixation,DV - R,CV,2X,WT,200,8,4,positive_QTL,0.0175285050160903,0.00576834677914855,Inf,3.03873981353763,0.00237569936882301
QTL fixation,DV - R,GW,2X,WT,200,8,4,positive_QTL,0.0218350303882406,0.00576834677914796,Inf,3.78531860587374,0.000153511775467261
QTL fixation,DV - R,GW,2X,Chr,2,2,5,positive_QTL,0.0240476190476165,0.0057683467791485,Inf,4.16889274662615,3.06082970853603e-05
QTL fixation,DV - R,GW,20X,Peri,2,2,5,positive_QTL,-0.0121428571428476,0.00576834677914852,Inf,-2.10508445621573,0.0352839570316265
QTL fixation,DV - R,GW,2X,Peri,2,2,5,positive_QTL,0.0145238095238189,0.00576834677914839,Inf,2.5178461143009,0.0118074895991283
QTL fixation,DV - R,CV,20X,Chr,200,2,5,positive_QTL,0.0253924748561046,0.00576834677914857,Inf,4.40203681025097,1.07239356611435e-05
QTL fixation,DV - R,GW,20X,Chr,200,2,5,positive_QTL,0.022107152893935,0.00576834677914853,Inf,3.83249373526712,0.000126850830636432
QTL fixation,DV - R,CV,2X,Chr,200,2,5,positive_QTL,0.0350163612630127,0.00576834677914857,Inf,6.07043276066376,1.27566019672195e-09
QTL fixation,DV - R,GW,2X,Chr,200,2,5,positive_QTL,0.0220756134549849,0.00576834677914856,Inf,3.82702606139837,0.000129700787289122
QTL fixation,DV - R,CV,20X,Peri,200,2,5,positive_QTL,0.0299191112765719,0.00576834677914853,Inf,5.1867740311182,2.13968091186845e-07
QTL fixation,DV - R,GW,20X,Peri,200,2,5,positive_QTL,0.0142919537643999,0.00576834677914858,Inf,2.4776516238695,0.013225020380408
QTL fixation,DV - R,CV,2X,Peri,200,2,5,positive_QTL,0.0377866339242647,0.00576834677914865,Inf,6.55068694220246,5.7273010447829e-11
QTL fixation,DV - R,GW,2X,Peri,200,2,5,positive_QTL,0.0113174575530573,0.00576834677914906,Inf,1.96199326884554,0.0497632679290278
QTL fixation,DV - R,CV,20X,WT,200,2,5,positive_QTL,0.0356889952996473,0.00576834677914852,Inf,6.18704052756611,6.13042084498192e-10
QTL fixation,DV - R,GW,20X,WT,200,2,5,positive_QTL,0.0181697664305757,0.00576834677914846,Inf,3.14990882591459,0.00163321422674197
QTL fixation,DV - R,CV,2X,WT,200,2,5,positive_QTL,0.0323364915193284,0.00576834677914852,Inf,5.60585081954827,2.07234402821648e-08
QTL fixation,DV - R,GW,2X,WT,200,2,5,positive_QTL,0.0191324705401245,0.00576834677914848,Inf,3.31680311060439,0.000910537587421941
QTL fixation,DV - R,CV,20X,Chr,2,8,5,positive_QTL,-0.0323809523800765,0.00576834677914857,Inf,-5.61355854976113,1.98207492577271e-08
QTL fixation,DV - R,CV,2X,Chr,2,8,5,positive_QTL,-0.0233333333333858,0.00576834677914852,Inf,-4.04506424921112,5.23087764029734e-05
QTL fixation,DV - R,CV,20X,Peri,2,8,5,positive_QTL,-0.0338095238096151,0.00576834677914854,Inf,-5.86121554477792,4.59491067580414e-09
QTL fixation,DV - R,CV,20X,WT,2,8,5,positive_QTL,-0.02119047619059,0.00576834677914858,Inf,-3.67357875694807,0.000239176912215263
QTL fixation,DV - R,CV,2X,WT,2,8,5,positive_QTL,-0.021904761904756,0.00576834677914851,Inf,-3.79740725435191,0.00014621745667849
QTL fixation,DV - R,GW,2X,WT,2,8,5,positive_QTL,-0.0114285714285709,0.00576834677914824,Inf,-1.98125595879284,0.0475625766302395
QTL fixation,DV - R,CV,20X,Chr,200,8,5,positive_QTL,0.0236200794783918,0.00576834677914854,Inf,4.09477453120082,4.22579423481643e-05
QTL fixation,DV - R,GW,20X,Chr,200,8,5,positive_QTL,0.029088762885388,0.0057683467791486,Inf,5.04282492005126,4.58708925696435e-07
QTL fixation,DV - R,CV,2X,Chr,200,8,5,positive_QTL,0.0414906089913241,0.0057683467791485,Inf,7.1928076760754,6.34723222269668e-13
QTL fixation,DV - R,GW,2X,Chr,200,8,5,positive_QTL,0.0327140380775837,0.00576834677914902,Inf,5.67130225177099,1.41716116552434e-08
QTL fixation,DV - R,CV,20X,Peri,200,8,5,positive_QTL,0.0211179136617157,0.00576834677914852,Inf,3.66099932446034,0.000251233421332964
QTL fixation,DV - R,GW,20X,Peri,200,8,5,positive_QTL,0.0227595213281627,0.00576834677914844,Inf,3.94558825943585,7.96043027877273e-05
QTL fixation,DV - R,CV,2X,Peri,200,8,5,positive_QTL,0.03667213024239,0.00576834677914854,Inf,6.35747669938164,2.05094769027021e-10
QTL fixation,DV - R,GW,2X,Peri,200,8,5,positive_QTL,0.034645928724667,0.0057683467791516,Inf,6.00621461419187,1.89904784502006e-09
QTL fixation,DV - R,CV,20X,WT,200,8,5,positive_QTL,0.037933438967888,0.00576834677914857,Inf,6.57613704935527,4.82827552620319e-11
QTL fixation,DV - R,GW,20X,WT,200,8,5,positive_QTL,0.0358117020449988,0.00576834677914897,Inf,6.20831295622665,5.35564159465879e-10
QTL fixation,DV - R,CV,2X,WT,200,8,5,positive_QTL,0.0379956766092423,0.00576834677914911,Inf,6.58692656041165,4.49024238747658e-11
QTL fixation,DV - R,GW,2X,WT,200,8,5,positive_QTL,0.0375882165272676,0.00576834677914931,Inf,6.51628932281547,7.20679089111117e-11
