response,contrast,Recombination,Map_type,QTL,H2,Repulsion,estimate,SE,df,z.ratio,p.value
Bulmer effect,CV - GW,20X,WT,200,2,3,0.109146604906163,0.0553911609385065,Inf,1.97046971135583,0.0487845629804095
