response,contrast,Recombination,Map_type,QTL,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,2 - 8,20X,Chr,2,2,GW,small_neg,DV,0.097072727272711,0.00754599282974149,Inf,12.8641425274236,7.1632428014743e-38
QTL AF,2 - 8,2X,Chr,2,2,GW,small_neg,DV,0.0970863636363716,0.0075459928297415,Inf,12.8659496274259,6.99765813731349e-38
QTL AF,2 - 8,20X,Peri,2,2,GW,small_neg,DV,0.0888227272727351,0.00754599282974157,Inf,11.7708470279287,5.5167792242824e-32
QTL AF,2 - 8,2X,Peri,2,2,GW,small_neg,DV,0.0758386363636336,0.00754599282974124,Inf,10.0501866453846,9.16935866606818e-24
QTL AF,2 - 8,20X,WT,2,2,GW,small_neg,DV,0.0987113636363703,0.00754599282974148,Inf,13.0812957106603,4.2119861588195e-39
QTL AF,2 - 8,2X,WT,2,2,GW,small_neg,DV,0.101388636363634,0.00754599282974137,Inf,13.436089677163,3.71558304156905e-41
QTL AF,2 - 8,20X,Chr,2,3,GW,small_neg,DV,0.115831818181799,0.00754599282974136,Inf,15.3501097596151,3.53587655497891e-53
QTL AF,2 - 8,2X,Chr,2,3,GW,small_neg,DV,0.12981818181819,0.00754599282974156,Inf,17.2035919921005,2.49569476351701e-66
QTL AF,2 - 8,20X,Peri,2,3,GW,small_neg,DV,0.144438636363645,0.00754599282974162,Inf,19.141104374544,1.14810613121654e-81
QTL AF,2 - 8,2X,Peri,2,3,GW,small_neg,DV,0.135322727272724,0.00754599282974167,Inf,17.9330580250972,6.50986523699199e-72
QTL AF,2 - 8,20X,WT,2,3,GW,small_neg,DV,0.147413636363644,0.0075459928297416,Inf,19.5353533576962,5.49641982174468e-85
QTL AF,2 - 8,2X,WT,2,3,GW,small_neg,DV,0.107604545454543,0.00754599282974167,Inf,14.2598260934508,3.89423726008257e-46
QTL AF,2 - 8,20X,Chr,2,4,GW,small_neg,DV,0.136579545454523,0.00754599282974166,Inf,18.0996124083515,3.20918065390392e-73
QTL AF,2 - 8,2X,Chr,2,4,GW,small_neg,DV,0.142211363636371,0.00754599282974148,Inf,18.8459447080131,3.17250425471675e-79
QTL AF,2 - 8,20X,Peri,2,4,GW,small_neg,DV,0.123081818181829,0.00754599282974148,Inf,16.310884592511,8.25880083893844e-60
QTL AF,2 - 8,2X,Peri,2,4,GW,small_neg,DV,0.122381818181814,0.00754599282974124,Inf,16.2181201258855,3.75513175554727e-59
QTL AF,2 - 8,20X,WT,2,4,GW,small_neg,DV,0.111322727272737,0.00754599282974137,Inf,14.7525620265601,2.96203076788015e-49
QTL AF,2 - 8,2X,WT,2,4,GW,small_neg,DV,0.129247727272725,0.00754599282974146,Inf,17.1279949754674,9.17630366365578e-66
QTL AF,2 - 8,20X,Chr,2,5,GW,small_neg,DV,0.127509090909067,0.00754599282974157,Inf,16.8975897255701,4.68676327607413e-64
QTL AF,2 - 8,2X,Chr,2,5,GW,small_neg,DV,0.13316818181819,0.0075459928297415,Inf,17.6475362252302,1.06293176812956e-69
QTL AF,2 - 8,20X,Peri,2,5,GW,small_neg,DV,0.112047727272734,0.00754599282974152,Inf,14.8486395098486,7.099484682762e-50
QTL AF,2 - 8,2X,Peri,2,5,GW,small_neg,DV,0.108195454545452,0.00754599282974158,Inf,14.3381337600817,1.26409180329493e-46
QTL AF,2 - 8,20X,WT,2,5,GW,small_neg,DV,0.132770454545461,0.0075459928297415,Inf,17.5948291419208,2.69868390814026e-69
QTL AF,2 - 8,2X,WT,2,5,GW,small_neg,DV,0.134911363636361,0.0075459928297415,Inf,17.8785438417893,1.73304430386888e-71
QTL AF,2 - 8,20X,Chr,200,1,CV,large_neg,R,0.0234852848498227,0.00754599282973864,Inf,3.11228560372699,0.00185644802879136
QTL AF,2 - 8,2X,Chr,200,1,CV,large_neg,R,0.0180388616902383,0.00754599282974101,Inf,2.39052197600053,0.0168244422335921
QTL AF,2 - 8,20X,Peri,200,1,CV,large_neg,R,0.0202189782595258,0.00754599282974113,Inf,2.67943247704085,0.00737470754287074
QTL AF,2 - 8,2X,Peri,200,1,CV,large_neg,R,0.0173242997780372,0.00754599282974146,Inf,2.29582775506438,0.0216857318136809
QTL AF,2 - 8,20X,WT,200,1,CV,large_neg,R,0.0155716004009871,0.00754599282974133,Inf,2.06355886525814,0.0390595611356001
QTL AF,2 - 8,2X,WT,200,1,CV,large_neg,R,0.0159874380686819,0.00754599282974144,Inf,2.11866595018083,0.0341187078768575
QTL AF,2 - 8,20X,Chr,2,2,CV,large_neg,R,-0.138529545454475,0.00754599282974219,Inf,-18.3580277082251,2.84763118438016e-75
QTL AF,2 - 8,2X,Chr,2,2,CV,large_neg,R,-0.152538636363635,0.00754599282974183,Inf,-20.2145217740492,7.29488313184908e-91
QTL AF,2 - 8,20X,Peri,2,2,CV,large_neg,R,-0.148040909090942,0.0075459928297416,Inf,-19.6184799576614,1.07520370203916e-85
QTL AF,2 - 8,2X,Peri,2,2,CV,large_neg,R,-0.151384090909084,0.00754599282974153,Inf,-20.0615206407862,1.6011204845553e-89
QTL AF,2 - 8,20X,WT,2,2,CV,large_neg,R,-0.166225000000015,0.00754599282974142,Inf,-22.0282478065528,1.54432505026213e-107
QTL AF,2 - 8,2X,WT,2,2,CV,large_neg,R,-0.145402272727272,0.00754599282974151,Inf,-19.2688061078177,9.81747533042411e-83
QTL AF,2 - 8,20X,Chr,200,2,CV,large_neg,R,0.0296833660972056,0.00754599282974157,Inf,3.93365946230592,8.36622910070196e-05
QTL AF,2 - 8,2X,Chr,200,2,CV,large_neg,R,0.0278959756684421,0.00754599282974161,Inf,3.69679329120133,0.000218339981242615
QTL AF,2 - 8,20X,Peri,200,2,CV,large_neg,R,0.0276374901736569,0.00754599282974153,Inf,3.6625386211245,0.000249728087413711
QTL AF,2 - 8,2X,Peri,200,2,CV,large_neg,R,0.0275058118118988,0.00754599282974154,Inf,3.64508851684675,0.000267299783720917
QTL AF,2 - 8,20X,WT,200,2,CV,large_neg,R,0.0274924278779062,0.00754599282974142,Inf,3.6433148689923,0.00026914925704177
QTL AF,2 - 8,2X,WT,200,2,CV,large_neg,R,0.0278301392959648,0.00754599282974165,Inf,3.68806861123371,0.000225962726841348
QTL AF,2 - 8,20X,Chr,2,3,CV,large_neg,R,-0.202920454545407,0.00754599282974061,Inf,-26.8911539043144,2.78705025012886e-159
QTL AF,2 - 8,2X,Chr,2,3,CV,large_neg,R,-0.181540909090925,0.00754599282974116,Inf,-24.057922288955,6.8971163720182e-128
QTL AF,2 - 8,20X,Peri,2,3,CV,large_neg,R,-0.165795454545475,0.00754599282974136,Inf,-21.9713241565798,5.41661971858696e-107
QTL AF,2 - 8,2X,Peri,2,3,CV,large_neg,R,-0.187506818181809,0.00754599282974141,Inf,-24.848528538588,2.68232627395318e-136
QTL AF,2 - 8,20X,WT,2,3,CV,large_neg,R,-0.192652272727286,0.00754599282974126,Inf,-25.5304076049449,9.06306384706481e-144
QTL AF,2 - 8,2X,WT,2,3,CV,large_neg,R,-0.187800000000001,0.00754599282974135,Inf,-24.8873811885716,1.01912165991485e-136
QTL AF,2 - 8,20X,Chr,200,3,CV,large_neg,R,0.0388878914509793,0.00754599282974114,Inf,5.15344929797838,2.55738242144026e-07
QTL AF,2 - 8,2X,Chr,200,3,CV,large_neg,R,0.0332593116676893,0.0075459928297413,Inf,4.40754615305267,1.04548327643661e-05
QTL AF,2 - 8,20X,Peri,200,3,CV,large_neg,R,0.0378260618743703,0.00754599282974137,Inf,5.01273493466423,5.36617952091244e-07
QTL AF,2 - 8,2X,Peri,200,3,CV,large_neg,R,0.0356339271189578,0.00754599282974137,Inf,4.72223177558719,2.33270624501606e-06
QTL AF,2 - 8,20X,WT,200,3,CV,large_neg,R,0.0336040257768868,0.0075459928297414,Inf,4.4532278965919,8.45888877322757e-06
QTL AF,2 - 8,2X,WT,200,3,CV,large_neg,R,0.0308016315788639,0.00754599282974147,Inf,4.0818527493776,4.4678101832298e-05
QTL AF,2 - 8,20X,Chr,2,4,CV,large_neg,R,-0.0961613636363569,0.00754599282974103,Inf,-12.7433680108144,3.39419334806517e-37
QTL AF,2 - 8,2X,Chr,2,4,CV,large_neg,R,-0.0936886363636378,0.00754599282974118,Inf,-12.4156805442991,2.14852110068275e-35
QTL AF,2 - 8,20X,Peri,2,4,CV,large_neg,R,-0.0951068181818431,0.00754599282974148,Inf,-12.6036189442154,2.01674270583424e-36
QTL AF,2 - 8,2X,Peri,2,4,CV,large_neg,R,-0.0890068181818121,0.00754599282974132,Inf,-11.7952428779161,4.13007349668493e-32
QTL AF,2 - 8,20X,WT,2,4,CV,large_neg,R,-0.0939318181818411,0.00754599282974151,Inf,-12.4479071609533,1.43560350959902e-35
QTL AF,2 - 8,2X,WT,2,4,CV,large_neg,R,-0.0971113636363601,0.00754599282974146,Inf,-12.8692626440897,6.70390705002279e-38
QTL AF,2 - 8,20X,Chr,200,4,CV,large_neg,R,0.0356424675229352,0.0075459928297411,Inf,4.72336355561554,2.31975615049625e-06
QTL AF,2 - 8,2X,Chr,200,4,CV,large_neg,R,0.0262743626965496,0.00754599282974129,Inf,3.48189605918965,0.000497876907377793
QTL AF,2 - 8,20X,Peri,200,4,CV,large_neg,R,0.0314076512315909,0.00754599282974132,Inf,4.16216287773329,3.15247353894523e-05
QTL AF,2 - 8,2X,Peri,200,4,CV,large_neg,R,0.0257921623775291,0.00754599282974118,Inf,3.41799455147558,0.000630843697767366
QTL AF,2 - 8,20X,WT,200,4,CV,large_neg,R,0.0266506867172546,0.00754599282974148,Inf,3.53176676927317,0.000412793260174632
QTL AF,2 - 8,2X,WT,200,4,CV,large_neg,R,0.0255652247807294,0.00754599282974149,Inf,3.38792062986962,0.000704246404416922
QTL AF,2 - 8,20X,Chr,2,5,CV,large_neg,R,-0.192349999999935,0.00754599282974238,Inf,-25.4903502216159,2.5220362722681e-143
QTL AF,2 - 8,2X,Chr,2,5,CV,large_neg,R,-0.196379545454569,0.00754599282974141,Inf,-26.0243482713856,2.62618531925007e-149
QTL AF,2 - 8,20X,Peri,2,5,CV,large_neg,R,-0.175656818181823,0.00754599282974152,Inf,-23.2781586393105,7.37969603746809e-120
QTL AF,2 - 8,2X,Peri,2,5,CV,large_neg,R,-0.179202272727268,0.00754599282974143,Inf,-23.7480046390938,1.15215504258825e-124
QTL AF,2 - 8,20X,WT,2,5,CV,large_neg,R,-0.171090909090947,0.00754599282974162,Inf,-22.6730813229258,8.26051256642325e-114
QTL AF,2 - 8,2X,WT,2,5,CV,large_neg,R,-0.176470454545446,0.00754599282974153,Inf,-23.3859822725926,5.93557845233731e-121
QTL AF,2 - 8,20X,Chr,200,5,CV,large_neg,R,0.0366111866864717,0.00754599282974158,Inf,4.8517388649209,1.22383695467199e-06
QTL AF,2 - 8,2X,Chr,200,5,CV,large_neg,R,0.0298435601647686,0.00754599282974153,Inf,3.9548884869257,7.65703575921891e-05
QTL AF,2 - 8,20X,Peri,200,5,CV,large_neg,R,0.0323181764489779,0.0075459928297414,Inf,4.28282628650277,1.84534239340702e-05
QTL AF,2 - 8,2X,Peri,200,5,CV,large_neg,R,0.0273565522963909,0.00754599282974149,Inf,3.6253085463544,0.000288616651840745
QTL AF,2 - 8,20X,WT,200,5,CV,large_neg,R,0.0288164937069516,0.0075459928297415,Inf,3.81878095528733,0.000134112781101173
QTL AF,2 - 8,2X,WT,200,5,CV,large_neg,R,0.0289667982110235,0.00754599282974149,Inf,3.8386994083608,0.000123687740990205
QTL AF,2 - 8,20X,Chr,200,1,GW,large_neg,R,0.0157330491471533,0.00754599282974101,Inf,2.08495416072284,0.03707346165742
QTL AF,2 - 8,20X,Chr,2,2,GW,large_neg,R,-0.125568181818184,0.0075459928297415,Inf,-16.6403791590252,3.5536085121516e-62
QTL AF,2 - 8,2X,Chr,2,2,GW,large_neg,R,-0.125425000000004,0.00754599282974148,Inf,-16.6214046090341,4.87763307370567e-62
QTL AF,2 - 8,20X,Peri,2,2,GW,large_neg,R,-0.113445454545444,0.00754599282974134,Inf,-15.0338672597616,4.40519261732171e-51
QTL AF,2 - 8,2X,Peri,2,2,GW,large_neg,R,-0.121402272727273,0.00754599282974132,Inf,-16.0883101092789,3.08133568381401e-58
QTL AF,2 - 8,20X,WT,2,2,GW,large_neg,R,-0.127274999999993,0.00754599282974152,Inf,-16.8665678422534,7.92705013494176e-64
QTL AF,2 - 8,2X,WT,2,2,GW,large_neg,R,-0.120545454545453,0.00754599282974166,Inf,-15.9747639926634,1.91578119817626e-57
QTL AF,2 - 8,20X,Chr,200,2,GW,large_neg,R,0.0235244230806093,0.00754599282974135,Inf,3.11747222815949,0.0018240913181721
QTL AF,2 - 8,2X,Chr,200,2,GW,large_neg,R,0.0248995047635202,0.00754599282974137,Inf,3.29969896941627,0.000967885891912982
QTL AF,2 - 8,20X,Peri,200,2,GW,large_neg,R,0.0240976891328246,0.00754599282974131,Inf,3.19344182754157,0.0014058766027029
QTL AF,2 - 8,2X,Peri,200,2,GW,large_neg,R,0.0262513668027062,0.00754599282974176,Inf,3.47884862800812,0.000503572948546032
QTL AF,2 - 8,20X,WT,200,2,GW,large_neg,R,0.0227395655475652,0.00754599282974153,Inf,3.01346238468982,0.0025828505780403
QTL AF,2 - 8,2X,WT,200,2,GW,large_neg,R,0.0247199887619609,0.00754599282974153,Inf,3.27590938922316,0.00105322345716158
QTL AF,2 - 8,20X,Chr,2,3,GW,large_neg,R,-0.134690909090916,0.00754599282974121,Inf,-17.8493290584713,2.92529672912876e-71
QTL AF,2 - 8,2X,Chr,2,3,GW,large_neg,R,-0.134947727272728,0.00754599282974133,Inf,-17.8833627751212,1.58953991458719e-71
QTL AF,2 - 8,20X,Peri,2,3,GW,large_neg,R,-0.151338636363627,0.00754599282974151,Inf,-20.055496974122,1.80728964279873e-89
QTL AF,2 - 8,2X,Peri,2,3,GW,large_neg,R,-0.142336363636366,0.0075459928297416,Inf,-18.8625097913378,2.31943983011963e-79
QTL AF,2 - 8,20X,WT,2,3,GW,large_neg,R,-0.145279545454543,0.00754599282974154,Inf,-19.2525422078249,1.34402991153914e-82
QTL AF,2 - 8,2X,WT,2,3,GW,large_neg,R,-0.149604545454546,0.00754599282974155,Inf,-19.8256940908953,1.78698831383552e-87
QTL AF,2 - 8,20X,Chr,200,3,GW,large_neg,R,0.0331997083626614,0.00754599282974142,Inf,4.39964748333839,1.08426867335441e-05
QTL AF,2 - 8,2X,Chr,200,3,GW,large_neg,R,0.0324220001338066,0.00754599282974162,Inf,4.29658507042562,1.73449422507128e-05
QTL AF,2 - 8,20X,Peri,200,3,GW,large_neg,R,0.0331247631206859,0.00754599282974149,Inf,4.38971568991283,1.13498953626515e-05
QTL AF,2 - 8,2X,Peri,200,3,GW,large_neg,R,0.0347888622862115,0.00754599282974126,Inf,4.61024322062658,4.02198143129391e-06
QTL AF,2 - 8,20X,WT,200,3,GW,large_neg,R,0.0334068878006384,0.00754599282974162,Inf,4.427103040566,9.55071155050304e-06
QTL AF,2 - 8,2X,WT,200,3,GW,large_neg,R,0.0319857579947234,0.00754599282974209,Inf,4.23877397135251,2.24743792878649e-05
QTL AF,2 - 8,20X,Chr,2,4,GW,large_neg,R,-0.0873227272727328,0.0075459928297413,Inf,-11.5720660280201,5.70911111371133e-31
QTL AF,2 - 8,2X,Chr,2,4,GW,large_neg,R,-0.0985295454545547,0.00754599282974152,Inf,-13.0572010440049,5.78145930474669e-39
QTL AF,2 - 8,20X,Peri,2,4,GW,large_neg,R,-0.0835999999999921,0.00754599282974137,Inf,-11.0787277282448,1.59117475799853e-28
QTL AF,2 - 8,2X,Peri,2,4,GW,large_neg,R,-0.0925477272727274,0.00754599282974134,Inf,-12.2644865110347,1.40500124018668e-34
QTL AF,2 - 8,20X,WT,2,4,GW,large_neg,R,-0.0870272727272677,0.00754599282974149,Inf,-11.5329121947031,9.00453016122616e-31
QTL AF,2 - 8,2X,WT,2,4,GW,large_neg,R,-0.0951068181818159,0.00754599282974168,Inf,-12.6036189442114,2.0167427059351e-36
QTL AF,2 - 8,20X,Chr,200,4,GW,large_neg,R,0.0267582468651855,0.00754599282974144,Inf,3.54602071177721,0.000391095466936436
QTL AF,2 - 8,2X,Chr,200,4,GW,large_neg,R,0.0252718328966585,0.00754599282974166,Inf,3.34904014181573,0.000810920459826281
QTL AF,2 - 8,20X,Peri,200,4,GW,large_neg,R,0.0270638734049537,0.00754599282974154,Inf,3.58652254455968,0.000335117104094671
QTL AF,2 - 8,2X,Peri,200,4,GW,large_neg,R,0.0247217657732361,0.00754599282974124,Inf,3.27614487994204,0.00105234562224139
QTL AF,2 - 8,20X,WT,200,4,GW,large_neg,R,0.0235680908490671,0.00754599282974162,Inf,3.12325910994459,0.00178860210637388
QTL AF,2 - 8,2X,WT,200,4,GW,large_neg,R,0.0238855084446424,0.00754599282974189,Inf,3.16532350130254,0.00154910613137753
QTL AF,2 - 8,20X,Chr,2,5,GW,large_neg,R,-0.14060681818182,0.00754599282974156,Inf,-18.6333092747764,1.72520004201877e-77
QTL AF,2 - 8,2X,Chr,2,5,GW,large_neg,R,-0.134725000000007,0.00754599282974138,Inf,-17.8538468084689,2.69795856832682e-71
QTL AF,2 - 8,20X,Peri,2,5,GW,large_neg,R,-0.133163636363632,0.00754599282974143,Inf,-17.6469338585623,1.07432755265877e-69
QTL AF,2 - 8,2X,Peri,2,5,GW,large_neg,R,-0.157384090909091,0.00754599282974122,Inf,-20.8566446404228,1.3265828800782e-96
QTL AF,2 - 8,20X,WT,2,5,GW,large_neg,R,-0.159168181818174,0.00754599282974146,Inf,-21.0930735569792,9.2080396700637e-99
QTL AF,2 - 8,2X,WT,2,5,GW,large_neg,R,-0.150620454545454,0.00754599282974145,Inf,-19.9603230408337,1.21921601024703e-88
QTL AF,2 - 8,20X,Chr,200,5,GW,large_neg,R,0.0291633070247158,0.00754599282974154,Inf,3.8647408873452,0.000111207191432463
QTL AF,2 - 8,2X,Chr,200,5,GW,large_neg,R,0.0284807585027382,0.0075459928297414,Inf,3.77428910222199,0.000160464589802368
QTL AF,2 - 8,20X,Peri,200,5,GW,large_neg,R,0.0325493946438889,0.00754599282974148,Inf,4.31346747582372,1.60713792227495e-05
QTL AF,2 - 8,2X,Peri,200,5,GW,large_neg,R,0.0271475205967066,0.00754599282974139,Inf,3.59760752617055,0.000321157741433687
QTL AF,2 - 8,20X,WT,200,5,GW,large_neg,R,0.0284880899704805,0.00754599282974155,Inf,3.77526067321432,0.00015984042398747
QTL AF,2 - 8,2X,WT,200,5,GW,large_neg,R,0.0269704262415298,0.0075459928297417,Inf,3.57413886417024,0.000351382419903169
QTL AF,2 - 8,20X,Chr,2,1,CV,med_neg,R,-0.0373762499999592,0.00754599282974183,Inf,-4.95312556521976,7.30308148650161e-07
QTL AF,2 - 8,2X,Chr,2,1,CV,med_neg,R,-0.03778250000005,0.00754599282974133,Inf,-5.00696208604072,5.52958134842248e-07
QTL AF,2 - 8,20X,Peri,2,1,CV,med_neg,R,-0.0354962500000057,0.00754599282974137,Inf,-4.70398671200729,2.55129859892614e-06
QTL AF,2 - 8,2X,Peri,2,1,CV,med_neg,R,-0.0395812499999974,0.00754599282974159,Inf,-5.24533363509078,1.55999770379854e-07
QTL AF,2 - 8,20X,WT,2,1,CV,med_neg,R,-0.0399049999999678,0.00754599282974147,Inf,-5.28823720090057,1.23500761767397e-07
QTL AF,2 - 8,2X,WT,2,1,CV,med_neg,R,-0.0414349999999982,0.0075459928297413,Inf,-5.49099382081161,3.99678338871984e-08
QTL AF,2 - 8,20X,Chr,200,1,CV,med_neg,R,0.0217976219275787,0.00754599282974131,Inf,2.8886353882642,0.0038691742588483
QTL AF,2 - 8,2X,Chr,200,1,CV,med_neg,R,0.0170521328478334,0.0075459928297414,Inf,2.25976001204573,0.0238361494567473
QTL AF,2 - 8,20X,Peri,200,1,CV,med_neg,R,0.0187773101340248,0.00754599282974134,Inf,2.48838165602503,0.0128325938084737
QTL AF,2 - 8,2X,Peri,200,1,CV,med_neg,R,0.0170993361523574,0.00754599282974156,Inf,2.2660154254272,0.0234504388129685
QTL AF,2 - 8,20X,WT,200,1,CV,med_neg,R,0.0166953270842207,0.00754599282974144,Inf,2.21247587440296,0.0269338013789086
QTL AF,2 - 8,2X,WT,200,1,CV,med_neg,R,0.0163792384249148,0.00754599282974149,Inf,2.1705875945652,0.0299623606690374
QTL AF,2 - 8,20X,Chr,2,2,CV,med_neg,R,-0.0507350000000333,0.00754599282974167,Inf,-6.72343602024999,1.77488437591026e-11
QTL AF,2 - 8,2X,Chr,2,2,CV,med_neg,R,-0.0411524999999917,0.00754599282974162,Inf,-5.45355673249438,4.93721843577735e-08
QTL AF,2 - 8,20X,Peri,2,2,CV,med_neg,R,-0.0327362499999883,0.00754599282974144,Inf,-4.33822967217291,1.43635012992994e-05
QTL AF,2 - 8,2X,Peri,2,2,CV,med_neg,R,-0.0453900000000021,0.0075459928297416,Inf,-6.01511305723788,1.79761196979104e-09
QTL AF,2 - 8,20X,WT,2,2,CV,med_neg,R,-0.0601899999999898,0.00754599282974132,Inf,-7.9764189230025,1.50640042237374e-15
QTL AF,2 - 8,2X,WT,2,2,CV,med_neg,R,-0.0371725000000021,0.00754599282974127,Inf,-4.92612447940488,8.38765747963392e-07
QTL AF,2 - 8,20X,Chr,200,2,CV,med_neg,R,0.0183762124221887,0.0075459928297414,Inf,2.43522791987843,0.0148824122048149
QTL AF,2 - 8,2X,Chr,200,2,CV,med_neg,R,0.014911672494329,0.00754599282974164,Inf,1.97610477915596,0.048142911264188
QTL AF,2 - 8,20X,Peri,200,2,CV,med_neg,R,0.0169037459803412,0.00754599282974137,Inf,2.24009568545013,0.0250847115873168
QTL AF,2 - 8,2X,Peri,200,2,CV,med_neg,R,0.0157983394857412,0.00754599282974154,Inf,2.09360647991529,0.0362950498541746
QTL AF,2 - 8,20X,WT,200,2,CV,med_neg,R,0.0150373999265923,0.00754599282974134,Inf,1.99276626229021,0.0462870477048771
QTL AF,2 - 8,20X,Chr,2,3,CV,med_neg,R,-0.0386562500000334,0.00754599282974141,Inf,-5.1227520184853,3.01108242486336e-07
QTL AF,2 - 8,2X,Chr,2,3,CV,med_neg,R,-0.0286937499999927,0.00754599282974141,Inf,-3.80251487741952,0.000143234662136397
QTL AF,2 - 8,20X,Peri,2,3,CV,med_neg,R,-0.0497574999999887,0.00754599282974145,Inf,-6.59389706863709,4.28428799037529e-11
QTL AF,2 - 8,2X,Peri,2,3,CV,med_neg,R,-0.0442525000000031,0.00754599282974139,Inf,-5.86437079897407,4.50838981920272e-09
QTL AF,2 - 8,20X,WT,2,3,CV,med_neg,R,-0.0526137499999933,0.00754599282974127,Inf,-6.97240922263072,3.1155869814851e-12
QTL AF,2 - 8,2X,WT,2,3,CV,med_neg,R,-0.0426012500000012,0.0075459928297411,Inf,-5.64554604824119,1.64657790118719e-08
QTL AF,2 - 8,20X,Chr,200,3,CV,med_neg,R,0.016146691877113,0.00754599282974143,Inf,2.13977037103364,0.032373328794228
QTL AF,2 - 8,2X,Chr,200,3,CV,med_neg,R,0.0161586729555148,0.00754599282974167,Inf,2.14135811153003,0.0322451701888778
QTL AF,2 - 8,20X,Peri,200,3,CV,med_neg,R,0.016685255637698,0.00754599282974149,Inf,2.21114119959607,0.027026060706036
QTL AF,2 - 8,2X,Peri,200,3,CV,med_neg,R,0.0154847239944055,0.00754599282974152,Inf,2.05204594594557,0.0401651973887695
QTL AF,2 - 8,2X,WT,200,3,CV,med_neg,R,0.0149464518617791,0.00754599282974111,Inf,1.9807137641147,0.0476233823156248
QTL AF,2 - 8,20X,Chr,2,4,CV,med_neg,R,-0.103692500000017,0.00754599282974138,Inf,-13.7413992220254,5.73564785931114e-43
QTL AF,2 - 8,2X,Chr,2,4,CV,med_neg,R,-0.112632499999994,0.00754599282974135,Inf,-14.9261339814783,2.22815210558055e-50
QTL AF,2 - 8,20X,Peri,2,4,CV,med_neg,R,-0.106243749999993,0.00754599282974155,Inf,-14.0794925726999,5.07730428525125e-45
QTL AF,2 - 8,2X,Peri,2,4,CV,med_neg,R,-0.104346250000002,0.00754599282974157,Inf,-13.8280346078166,1.72674133362455e-43
QTL AF,2 - 8,20X,WT,2,4,CV,med_neg,R,-0.100333749999993,0.00754599282974128,Inf,-13.29629543306,2.43223903582366e-40
QTL AF,2 - 8,2X,WT,2,4,CV,med_neg,R,-0.126581250000003,0.00754599282974111,Inf,-16.7746316297978,3.74172169081671e-63
QTL AF,2 - 8,20X,Chr,2,5,CV,med_neg,R,-0.037793750000024,0.00754599282974157,Inf,-5.00845294353643,5.48692864295184e-07
QTL AF,2 - 8,2X,Chr,2,5,CV,med_neg,R,-0.0205949999999884,0.00754599282974142,Inf,-2.72926312874513,0.00634760327300845
QTL AF,2 - 8,20X,Peri,2,5,CV,med_neg,R,-0.0427149999999944,0.00754599282974151,Inf,-5.6606202740664,1.50826835683316e-08
QTL AF,2 - 8,2X,Peri,2,5,CV,med_neg,R,-0.0330937500000021,0.00754599282974159,Inf,-4.38560581048622,1.15663416265047e-05
QTL AF,2 - 8,20X,WT,2,5,CV,med_neg,R,-0.0465374999999913,0.00754599282974143,Inf,-6.16718052216676,6.95183779911269e-10
QTL AF,2 - 8,2X,WT,2,5,CV,med_neg,R,-0.0269775000000021,0.00754599282974127,Inf,-3.57507628335861,0.00035012579436948
QTL AF,2 - 8,20X,Chr,2,1,GW,med_neg,R,-0.0447662500000185,0.00754599282974168,Inf,-5.93245329144463,2.98441306817068e-09
QTL AF,2 - 8,2X,Chr,2,1,GW,med_neg,R,-0.0413762500000104,0.00754599282974142,Inf,-5.48320823165005,4.17680889682357e-08
QTL AF,2 - 8,20X,Peri,2,1,GW,med_neg,R,-0.0462162499999965,0.00754599282974141,Inf,-6.12460825802034,9.0906987844303e-10
QTL AF,2 - 8,2X,Peri,2,1,GW,med_neg,R,-0.0439524999999972,0.00754599282974155,Inf,-5.82461459899141,5.7244546560424e-09
QTL AF,2 - 8,20X,WT,2,1,GW,med_neg,R,-0.0460950000000039,0.00754599282974144,Inf,-6.10854012719535,1.00546581941744e-09
QTL AF,2 - 8,2X,WT,2,1,GW,med_neg,R,-0.0426587499999969,0.00754599282974144,Inf,-5.6531659865702,1.57519054609125e-08
QTL AF,2 - 8,20X,WT,2,2,GW,med_neg,R,-0.0169725000000021,0.00754599282974142,Inf,-2.2492070139674,0.024499328439874
QTL AF,2 - 8,2X,WT,2,2,GW,med_neg,R,-0.0184512500000004,0.00754599282974122,Inf,-2.44517194971058,0.0144783095939108
QTL AF,2 - 8,2X,Chr,200,2,GW,med_neg,R,0.0163109558549856,0.00754599282974139,Inf,2.16153874288065,0.0306537475552695
QTL AF,2 - 8,20X,Chr,2,3,GW,med_neg,R,0.0174962500000063,0.00754599282974137,Inf,2.31861471310276,0.0204159366198629
QTL AF,2 - 8,20X,Peri,2,3,GW,med_neg,R,0.0281862499999963,0.00754599282974162,Inf,3.73526063911744,0.000187520868149945
QTL AF,2 - 8,2X,WT,2,3,GW,med_neg,R,0.0212599999999992,0.00754599282974141,Inf,2.81738937203943,0.00484157906588224
QTL AF,2 - 8,20X,Peri,200,3,GW,med_neg,R,0.0151581483623903,0.00754599282974139,Inf,2.00876792549375,0.044561751288805
QTL AF,2 - 8,2X,Peri,200,3,GW,med_neg,R,0.0155980192354774,0.00754599282974135,Inf,2.06705990681575,0.0387285093959905
QTL AF,2 - 8,20X,WT,200,3,GW,med_neg,R,0.0153885299887258,0.00754599282974124,Inf,2.03929825218949,0.0414202699844088
QTL AF,2 - 8,2X,WT,200,3,GW,med_neg,R,0.0166351945607864,0.00754599282974047,Inf,2.20450707231304,0.0274887031287603
