response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic gain,4 - 5,GW,20X,Chr,200,2,DV,0.778041596230507,0.134862247914549,Inf,5.7691578500418,7.95168623168863e-08
Genetic gain,1 - 2,CV,2X,Chr,200,2,DV,-0.988949975867189,0.13486224791455,Inf,-7.33303790467588,2.28406182856133e-12
Genetic gain,1 - 3,CV,2X,Chr,200,2,DV,-2.57532237860787,0.13486224791455,Inf,-19.0959472975685,0
Genetic gain,1 - 4,CV,2X,Chr,200,2,DV,-2.36784982084078,0.134862247914551,Inf,-17.5575437711898,0
Genetic gain,1 - 5,CV,2X,Chr,200,2,DV,-1.94853128739262,0.13486224791455,Inf,-14.4483079403157,0
Genetic gain,2 - 3,CV,2X,Chr,200,2,DV,-1.58637240274068,0.13486224791455,Inf,-11.7629093928927,0
Genetic gain,2 - 4,CV,2X,Chr,200,2,DV,-1.37889984497359,0.13486224791455,Inf,-10.2245058665141,4.22994972382185e-14
Genetic gain,2 - 5,CV,2X,Chr,200,2,DV,-0.95958131152543,0.13486224791455,Inf,-7.11527003563987,1.1204592809122e-11
Genetic gain,3 - 5,CV,2X,Chr,200,2,DV,0.626791091215253,0.13486224791455,Inf,4.64763935725284,3.30510185055921e-05
Genetic gain,4 - 5,CV,2X,Chr,200,2,DV,0.419318533448159,0.13486224791455,Inf,3.1092358308742,0.0160991794815549
Genetic gain,1 - 2,GW,2X,Chr,200,2,DV,-0.616545873376084,0.134862247914551,Inf,-4.57167133805101,4.75262604098248e-05
Genetic gain,1 - 3,GW,2X,Chr,200,2,DV,-1.74076455508918,0.134862247914551,Inf,-12.9077231175335,0
Genetic gain,1 - 4,GW,2X,Chr,200,2,DV,-1.76061050321,0.134862247914552,Inf,-13.0548802977503,0
Genetic gain,1 - 5,GW,2X,Chr,200,2,DV,-1.36370289799347,0.134862247914551,Inf,-10.1118209067486,5.12923037376822e-14
Genetic gain,2 - 3,GW,2X,Chr,200,2,DV,-1.1242186817131,0.13486224791455,Inf,-8.33605177948256,5.38458166943201e-14
Genetic gain,2 - 4,GW,2X,Chr,200,2,DV,-1.14406462983391,0.13486224791455,Inf,-8.48320895969942,4.85167461761193e-14
Genetic gain,2 - 5,GW,2X,Chr,200,2,DV,-0.747157024617385,0.13486224791455,Inf,-5.54014956869762,3.01298448079912e-07
Genetic gain,3 - 5,GW,2X,Chr,200,2,DV,0.377061657095714,0.13486224791455,Inf,2.79590221078493,0.0413531292867746
Genetic gain,4 - 5,GW,2X,Chr,200,2,DV,0.396907605216528,0.134862247914551,Inf,2.94305939100178,0.0269315269598244
Genetic gain,1 - 2,CV,20X,Peri,200,2,DV,-1.14756363908923,0.134862247914552,Inf,-8.50915402074807,4.72955008490317e-14
Genetic gain,1 - 3,CV,20X,Peri,200,2,DV,-2.92684030536831,0.134862247914551,Inf,-21.7024434237724,0
Genetic gain,1 - 4,CV,20X,Peri,200,2,DV,-3.11724723426373,0.134862247914551,Inf,-23.1143057636028,0
Genetic gain,1 - 5,CV,20X,Peri,200,2,DV,-2.07284928043044,0.134862247914552,Inf,-15.3701225693924,0
Genetic gain,2 - 3,CV,20X,Peri,200,2,DV,-1.77927666627908,0.13486224791455,Inf,-13.1932894030244,0
Genetic gain,2 - 4,CV,20X,Peri,200,2,DV,-1.9696835951745,0.13486224791455,Inf,-14.6051517428548,0
Genetic gain,2 - 5,CV,20X,Peri,200,2,DV,-0.925285641341212,0.13486224791455,Inf,-6.86096854864441,6.84203804723893e-11
Genetic gain,3 - 5,CV,20X,Peri,200,2,DV,0.853991024937872,0.13486224791455,Inf,6.33232085438,2.41366471254167e-09
Genetic gain,4 - 5,CV,20X,Peri,200,2,DV,1.04439795383329,0.13486224791455,Inf,7.74418319421037,1.26010313294955e-13
Genetic gain,1 - 2,GW,20X,Peri,200,2,DV,-0.747048451563684,0.13486224791455,Inf,-5.53934450237712,3.02685227770994e-07
Genetic gain,1 - 3,GW,20X,Peri,200,2,DV,-1.6179227918685,0.134862247914551,Inf,-11.9968546934915,0
Genetic gain,1 - 4,GW,20X,Peri,200,2,DV,-1.92395707079353,0.13486224791455,Inf,-14.2660907744365,0
Genetic gain,1 - 5,GW,20X,Peri,200,2,DV,-1.20789177553904,0.134862247914551,Inf,-8.95648555631645,3.47499806707674e-14
Genetic gain,2 - 3,GW,20X,Peri,200,2,DV,-0.870874340304814,0.13486224791455,Inf,-6.45751019111447,1.06397313182072e-09
Genetic gain,2 - 4,GW,20X,Peri,200,2,DV,-1.17690861922985,0.13486224791455,Inf,-8.72674627205941,3.97459842815806e-14
Genetic gain,2 - 5,GW,20X,Peri,200,2,DV,-0.460843323975358,0.13486224791455,Inf,-3.41714105393937,0.00571310075457454
Genetic gain,3 - 5,GW,20X,Peri,200,2,DV,0.410031016329457,0.13486224791455,Inf,3.04036913717511,0.0200023902711926
Genetic gain,4 - 5,GW,20X,Peri,200,2,DV,0.716065295254489,0.13486224791455,Inf,5.30960521812001,1.09341873677504e-06
Genetic gain,1 - 2,CV,2X,Peri,200,2,DV,-1.20263764118698,0.13486224791455,Inf,-8.91752628911376,3.530509218308e-14
Genetic gain,1 - 3,CV,2X,Peri,200,2,DV,-2.61675895856723,0.134862247914551,Inf,-19.4031984416071,0
Genetic gain,1 - 4,CV,2X,Peri,200,2,DV,-2.35725470524607,0.134862247914551,Inf,-17.4789812693885,0
Genetic gain,1 - 5,CV,2X,Peri,200,2,DV,-2.0367183809431,0.134862247914551,Inf,-15.1022129056722,0
Genetic gain,2 - 3,CV,2X,Peri,200,2,DV,-1.41412131738025,0.134862247914549,Inf,-10.4856721524934,4.48530101948563e-14
Genetic gain,2 - 4,CV,2X,Peri,200,2,DV,-1.15461706405909,0.134862247914549,Inf,-8.56145498027496,4.49640324973188e-14
Genetic gain,2 - 5,CV,2X,Peri,200,2,DV,-0.834080739756124,0.13486224791455,Inf,-6.1846866165586,6.21772078268634e-09
Genetic gain,3 - 5,CV,2X,Peri,200,2,DV,0.58004057762413,0.13486224791455,Inf,4.30098553593477,0.000165359802011822
Genetic gain,1 - 2,GW,2X,Peri,200,2,DV,-0.710093564787216,0.134862247914548,Inf,-5.26532499470976,1.39219513917155e-06
Genetic gain,1 - 3,GW,2X,Peri,200,2,DV,-2.0573398921863,0.13486224791455,Inf,-15.2551208659212,0
Genetic gain,1 - 4,GW,2X,Peri,200,2,DV,-1.94904437301232,0.13486224791455,Inf,-14.4521124566102,0
Genetic gain,1 - 5,GW,2X,Peri,200,2,DV,-1.33237789961234,0.13486224791455,Inf,-9.87954687257286,4.64073224293315e-14
Genetic gain,2 - 3,GW,2X,Peri,200,2,DV,-1.34724632739908,0.134862247914549,Inf,-9.98979587121168,4.06341627012807e-14
Genetic gain,2 - 4,GW,2X,Peri,200,2,DV,-1.2389508082251,0.13486224791455,Inf,-9.1867874619005,5.76205749780456e-14
Genetic gain,2 - 5,GW,2X,Peri,200,2,DV,-0.62228433482512,0.134862247914547,Inf,-4.61422187786324,3.88049609859609e-05
Genetic gain,3 - 5,GW,2X,Peri,200,2,DV,0.724961992573965,0.13486224791455,Inf,5.37557399334846,7.60201017580009e-07
Genetic gain,4 - 5,GW,2X,Peri,200,2,DV,0.616666473399984,0.13486224791455,Inf,4.57256558403734,4.73250841379613e-05
Genetic gain,1 - 2,CV,20X,WT,200,2,DV,-1.12513545014824,0.134862247914553,Inf,-8.34284959317234,5.295763827462e-14
Genetic gain,1 - 3,CV,20X,WT,200,2,DV,-2.64124829264174,0.134862247914553,Inf,-19.5847862058121,0
Genetic gain,1 - 4,CV,20X,WT,200,2,DV,-2.19808449096804,0.134862247914552,Inf,-16.2987383419616,0
Genetic gain,1 - 5,CV,20X,WT,200,2,DV,-1.99551006165807,0.134862247914553,Inf,-14.7966543084941,0
Genetic gain,2 - 3,CV,20X,WT,200,2,DV,-1.51611284249351,0.13486224791455,Inf,-11.2419366126399,8.88178419700125e-15
Genetic gain,2 - 4,CV,20X,WT,200,2,DV,-1.07294904081981,0.134862247914551,Inf,-7.95588874878932,8.71525074330748e-14
Genetic gain,2 - 5,CV,20X,WT,200,2,DV,-0.870374611509835,0.134862247914551,Inf,-6.45380471532188,1.09032594064473e-09
Genetic gain,3 - 4,CV,20X,WT,200,2,DV,0.443163801673698,0.134862247914551,Inf,3.28604786385059,0.00899613049244574
Genetic gain,3 - 5,CV,20X,WT,200,2,DV,0.645738230983671,0.13486224791455,Inf,4.78813189731803,1.66274239775666e-05
Genetic gain,1 - 2,GW,20X,WT,200,2,DV,-0.854370893762019,0.134862247914552,Inf,-6.33513757166014,2.36998853875292e-09
Genetic gain,1 - 3,GW,20X,WT,200,2,DV,-1.78880176855751,0.134862247914551,Inf,-13.2639177843965,0
