response,contrast,Matrix,Recombination,Map_type,QTL,H2,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,2 - 3,CV,2X,WT,200,8,negative_QTL,DV,-0.0788643063207879,0.00576834677914841,Inf,-13.6719079729861,0
QTL fixation,2 - 4,CV,2X,WT,200,8,negative_QTL,DV,-0.0763002916895419,0.00576834677914848,Inf,-13.2274106621595,0
QTL fixation,2 - 5,CV,2X,WT,200,8,negative_QTL,DV,-0.0922126379252604,0.00576834677914843,Inf,-15.9859733569752,0
QTL fixation,4 - 5,CV,2X,WT,200,8,negative_QTL,DV,-0.0159123462357185,0.00576834677914859,Inf,-2.75856269481551,0.0459199482744491
QTL fixation,1 - 2,GW,2X,WT,200,8,negative_QTL,DV,-0.272440650977612,0.00576834677914838,Inf,-47.2302830270954,0
QTL fixation,1 - 3,GW,2X,WT,200,8,negative_QTL,DV,-0.35362854216313,0.00576834677914858,Inf,-61.3050074314926,0
QTL fixation,1 - 4,GW,2X,WT,200,8,negative_QTL,DV,-0.353738356715448,0.00576834677914856,Inf,-61.3240448709053,0
QTL fixation,1 - 5,GW,2X,WT,200,8,negative_QTL,DV,-0.37256090165764,0.00576834677914849,Inf,-64.5871193119628,0
QTL fixation,2 - 3,GW,2X,WT,200,8,negative_QTL,DV,-0.081187891185518,0.0057683467791483,Inf,-14.0747244043995,0
QTL fixation,2 - 4,GW,2X,WT,200,8,negative_QTL,DV,-0.0812977057378364,0.00576834677914844,Inf,-14.0937618438117,0
QTL fixation,2 - 5,GW,2X,WT,200,8,negative_QTL,DV,-0.100120250680028,0.00576834677914825,Inf,-17.356836284869,0
QTL fixation,3 - 5,GW,2X,WT,200,8,negative_QTL,DV,-0.0189323594945098,0.00576834677914858,Inf,-3.28211188046919,0.00911691727264574
QTL fixation,4 - 5,GW,2X,WT,200,8,negative_QTL,DV,-0.0188225449421914,0.00576834677914865,Inf,-3.26307444105666,0.00972205081367039
QTL fixation,1 - 2,CV,20X,Chr,2,2,positive_QTL,DV,0.22023809524785,0.00576834677914862,Inf,38.1804533742606,0
QTL fixation,1 - 3,CV,20X,Chr,2,2,positive_QTL,DV,0.305000000009517,0.00576834677914836,Inf,52.874768401935,0
QTL fixation,1 - 4,CV,20X,Chr,2,2,positive_QTL,DV,0.156428571435722,0.00576834677914855,Inf,27.1184409372164,0
QTL fixation,1 - 5,CV,20X,Chr,2,2,positive_QTL,DV,0.344047619055835,0.00576834677914845,Inf,59.6440595942508,0
QTL fixation,2 - 3,CV,20X,Chr,2,2,positive_QTL,DV,0.0847619047616666,0.00576834677914855,Inf,14.6943150276721,0
QTL fixation,2 - 4,CV,20X,Chr,2,2,positive_QTL,DV,-0.0638095238121284,0.00576834677914866,Inf,-11.0620124370446,2.55351295663786e-14
QTL fixation,2 - 5,CV,20X,Chr,2,2,positive_QTL,DV,0.123809523807984,0.00576834677914863,Inf,21.4636062199884,0
QTL fixation,3 - 4,CV,20X,Chr,2,2,positive_QTL,DV,-0.148571428573795,0.00576834677914856,Inf,-25.7563274647169,0
QTL fixation,3 - 5,CV,20X,Chr,2,2,positive_QTL,DV,0.0390476190463179,0.00576834677914857,Inf,6.76929119231654,1.29424471140283e-10
QTL fixation,4 - 5,CV,20X,Chr,2,2,positive_QTL,DV,0.187619047620113,0.00576834677914865,Inf,32.5256186570329,0
QTL fixation,1 - 2,GW,20X,Chr,2,2,positive_QTL,DV,0.354047619049371,0.00576834677914855,Inf,61.3776585570729,0
QTL fixation,1 - 3,GW,20X,Chr,2,2,positive_QTL,DV,0.461666666668628,0.00576834677914851,Inf,80.0344855024088,0
QTL fixation,1 - 4,GW,20X,Chr,2,2,positive_QTL,DV,0.276428571431289,0.00576834677914859,Inf,47.9216285037721,0
QTL fixation,1 - 5,GW,20X,Chr,2,2,positive_QTL,DV,0.523571428573978,0.00576834677914861,Inf,90.7662886126371,0
QTL fixation,2 - 3,GW,20X,Chr,2,2,positive_QTL,DV,0.107619047619257,0.00576834677914852,Inf,18.6568269453354,0
QTL fixation,2 - 4,GW,20X,Chr,2,2,positive_QTL,DV,-0.0776190476180822,0.00576834677914854,Inf,-13.4560300533005,0
QTL fixation,2 - 5,GW,20X,Chr,2,2,positive_QTL,DV,0.169523809524607,0.00576834677914852,Inf,29.3886300555652,0
QTL fixation,3 - 4,GW,20X,Chr,2,2,positive_QTL,DV,-0.185238095237339,0.00576834677914853,Inf,-32.1128569986359,0
QTL fixation,3 - 5,GW,20X,Chr,2,2,positive_QTL,DV,0.0619047619053499,0.00576834677914853,Inf,10.7318031102297,4.9515946898282e-14
QTL fixation,4 - 5,GW,20X,Chr,2,2,positive_QTL,DV,0.247142857142689,0.00576834677914856,Inf,42.8446601088655,0
QTL fixation,1 - 2,CV,2X,Chr,2,2,positive_QTL,DV,0.226190476193223,0.00576834677914846,Inf,39.2123575182513,0
QTL fixation,1 - 3,CV,2X,Chr,2,2,positive_QTL,DV,0.301428571431149,0.00576834677914851,Inf,52.2556259136079,0
QTL fixation,1 - 4,CV,2X,Chr,2,2,positive_QTL,DV,0.149285714289545,0.0057683467791485,Inf,25.8801559623955,0
QTL fixation,1 - 5,CV,2X,Chr,2,2,positive_QTL,DV,0.336190476193368,0.00576834677914852,Inf,58.281946121657,0
QTL fixation,2 - 3,CV,2X,Chr,2,2,positive_QTL,DV,0.0752380952379263,0.00576834677914847,Inf,13.043268395357,0
QTL fixation,2 - 4,CV,2X,Chr,2,2,positive_QTL,DV,-0.0769047619036782,0.00576834677914849,Inf,-13.3322015558556,0
QTL fixation,2 - 5,CV,2X,Chr,2,2,positive_QTL,DV,0.110000000000145,0.00576834677914849,Inf,19.0695886034062,0
QTL fixation,3 - 4,CV,2X,Chr,2,2,positive_QTL,DV,-0.152142857141605,0.0057683467791485,Inf,-26.3754699512125,0
QTL fixation,3 - 5,CV,2X,Chr,2,2,positive_QTL,DV,0.0347619047622184,0.0057683467791485,Inf,6.02632020804925,1.67548704910203e-08
QTL fixation,4 - 5,CV,2X,Chr,2,2,positive_QTL,DV,0.186904761903823,0.00576834677914852,Inf,32.4017901592616,0
QTL fixation,1 - 2,GW,2X,Chr,2,2,positive_QTL,DV,0.345714285713936,0.0057683467791485,Inf,59.9329927534228,0
QTL fixation,1 - 3,GW,2X,Chr,2,2,positive_QTL,DV,0.456190476190356,0.00576834677914851,Inf,79.0851336884597,0
QTL fixation,1 - 4,GW,2X,Chr,2,2,positive_QTL,DV,0.287857142856763,0.00576834677914858,Inf,49.902884462028,0
QTL fixation,1 - 5,GW,2X,Chr,2,2,positive_QTL,DV,0.513571428571258,0.00576834677914852,Inf,89.0326896482232,0
QTL fixation,2 - 3,GW,2X,Chr,2,2,positive_QTL,DV,0.110476190476419,0.00576834677914845,Inf,19.1521409350373,0
QTL fixation,2 - 4,GW,2X,Chr,2,2,positive_QTL,DV,-0.0578571428571736,0.00576834677914852,Inf,-10.030108291394,3.81916720471054e-14
QTL fixation,2 - 5,GW,2X,Chr,2,2,positive_QTL,DV,0.167857142857322,0.00576834677914844,Inf,29.0996968948011,0
QTL fixation,3 - 4,GW,2X,Chr,2,2,positive_QTL,DV,-0.168333333333593,0.00576834677914852,Inf,-29.1822492264311,0
QTL fixation,3 - 5,GW,2X,Chr,2,2,positive_QTL,DV,0.0573809523809022,0.00576834677914847,Inf,9.94755595976372,4.30766533554561e-14
QTL fixation,4 - 5,GW,2X,Chr,2,2,positive_QTL,DV,0.225714285714495,0.00576834677914853,Inf,39.1298051861946,0
QTL fixation,1 - 2,CV,20X,Peri,2,2,positive_QTL,DV,0.223809523809504,0.00576834677914843,Inf,38.7995958596901,0
QTL fixation,1 - 3,CV,20X,Peri,2,2,positive_QTL,DV,0.303571428571905,0.00576834677914842,Inf,52.6271114055181,0
QTL fixation,1 - 4,CV,20X,Peri,2,2,positive_QTL,DV,0.145238095238881,0.00576834677914832,Inf,25.1784611431292,0
QTL fixation,1 - 5,CV,20X,Peri,2,2,positive_QTL,DV,0.331428571429203,0.00576834677914833,Inf,57.4564228051035,0
QTL fixation,2 - 3,CV,20X,Peri,2,2,positive_QTL,DV,0.079761904762401,0.00576834677914852,Inf,13.8275155458277,0
QTL fixation,2 - 4,CV,20X,Peri,2,2,positive_QTL,DV,-0.0785714285706238,0.00576834677914857,Inf,-13.6211347165611,0
QTL fixation,2 - 5,CV,20X,Peri,2,2,positive_QTL,DV,0.107619047619698,0.00576834677914851,Inf,18.656826945412,0
QTL fixation,3 - 4,CV,20X,Peri,2,2,positive_QTL,DV,-0.158333333333025,0.00576834677914852,Inf,-27.4486502623888,0
QTL fixation,3 - 5,CV,20X,Peri,2,2,positive_QTL,DV,0.0278571428572975,0.0057683467791485,Inf,4.82931139958434,1.35440574238199e-05
QTL fixation,4 - 5,CV,20X,Peri,2,2,positive_QTL,DV,0.186190476190322,0.00576834677914853,Inf,32.2779616619731,0
QTL fixation,1 - 2,GW,20X,Peri,2,2,positive_QTL,DV,0.349047619047791,0.00576834677914856,Inf,60.510859074827,0
QTL fixation,1 - 3,GW,20X,Peri,2,2,positive_QTL,DV,0.471904761904766,0.00576834677914852,Inf,81.8093606318213,0
QTL fixation,1 - 4,GW,20X,Peri,2,2,positive_QTL,DV,0.284285714285785,0.00576834677914854,Inf,49.2837419749837,0
QTL fixation,1 - 5,GW,20X,Peri,2,2,positive_QTL,DV,0.524047619047601,0.00576834677914851,Inf,90.8488409438099,0
QTL fixation,2 - 3,GW,20X,Peri,2,2,positive_QTL,DV,0.122857142856975,0.0057683467791486,Inf,21.2985015569936,0
QTL fixation,2 - 4,GW,20X,Peri,2,2,positive_QTL,DV,-0.0647619047620059,0.00576834677914862,Inf,-11.2271170998434,9.99200722162641e-15
QTL fixation,2 - 5,GW,20X,Peri,2,2,positive_QTL,DV,0.17499999999981,0.00576834677914856,Inf,30.3379818689822,0
QTL fixation,3 - 4,GW,20X,Peri,2,2,positive_QTL,DV,-0.187619047618981,0.00576834677914859,Inf,-32.525618656837,0
QTL fixation,3 - 5,GW,20X,Peri,2,2,positive_QTL,DV,0.0521428571428352,0.00576834677914853,Inf,9.03948031198846,3.1863400806742e-14
QTL fixation,4 - 5,GW,20X,Peri,2,2,positive_QTL,DV,0.239761904761816,0.00576834677914857,Inf,41.5650989688255,0
QTL fixation,1 - 2,CV,2X,Peri,2,2,positive_QTL,DV,0.218095238095846,0.00576834677914846,Inf,37.8089678804022,0
QTL fixation,1 - 3,CV,2X,Peri,2,2,positive_QTL,DV,0.305238095238702,0.0057683467791485,Inf,52.9160445661972,0
QTL fixation,1 - 4,CV,2X,Peri,2,2,positive_QTL,DV,0.143809523810054,0.00576834677914849,Inf,24.9308041482351,0
QTL fixation,1 - 5,CV,2X,Peri,2,2,positive_QTL,DV,0.347857142857718,0.00576834677914846,Inf,60.3044782458571,0
QTL fixation,2 - 3,CV,2X,Peri,2,2,positive_QTL,DV,0.0871428571428559,0.00576834677914853,Inf,15.1070766857951,0
QTL fixation,2 - 4,CV,2X,Peri,2,2,positive_QTL,DV,-0.0742857142857921,0.00576834677914857,Inf,-12.8781637321668,0
QTL fixation,2 - 5,CV,2X,Peri,2,2,positive_QTL,DV,0.129761904761872,0.00576834677914849,Inf,22.4955103654548,0
QTL fixation,3 - 4,CV,2X,Peri,2,2,positive_QTL,DV,-0.161428571428648,0.00576834677914855,Inf,-27.9852404179618,0
QTL fixation,3 - 5,CV,2X,Peri,2,2,positive_QTL,DV,0.0426190476190165,0.00576834677914851,Inf,7.38843367965955,1.51934020919953e-12
QTL fixation,4 - 5,CV,2X,Peri,2,2,positive_QTL,DV,0.204047619047665,0.00576834677914853,Inf,35.3736740976215,0
QTL fixation,1 - 2,GW,2X,Peri,2,2,positive_QTL,DV,0.337857142857233,0.0057683467791486,Inf,58.5708792818278,0
QTL fixation,1 - 3,GW,2X,Peri,2,2,positive_QTL,DV,0.447142857142938,0.00576834677914849,Inf,77.5166393877839,0
QTL fixation,1 - 4,GW,2X,Peri,2,2,positive_QTL,DV,0.285000000000079,0.00576834677914856,Inf,49.4075704724095,0
QTL fixation,1 - 5,GW,2X,Peri,2,2,positive_QTL,DV,0.51309523809531,0.00576834677914852,Inf,88.950137316649,0
QTL fixation,2 - 3,GW,2X,Peri,2,2,positive_QTL,DV,0.109285714285705,0.00576834677914859,Inf,18.9457601059547,0
QTL fixation,2 - 4,GW,2X,Peri,2,2,positive_QTL,DV,-0.052857142857154,0.00576834677914864,Inf,-9.16330880941858,5.95079541199084e-14
QTL fixation,2 - 5,GW,2X,Peri,2,2,positive_QTL,DV,0.175238095238077,0.00576834677914859,Inf,30.37925803482,0
QTL fixation,3 - 4,GW,2X,Peri,2,2,positive_QTL,DV,-0.162142857142859,0.00576834677914852,Inf,-28.1090689153737,0
QTL fixation,3 - 5,GW,2X,Peri,2,2,positive_QTL,DV,0.065952380952372,0.00576834677914849,Inf,11.4334979288655,0
QTL fixation,4 - 5,GW,2X,Peri,2,2,positive_QTL,DV,0.228095238095231,0.00576834677914854,Inf,39.5425668442389,0
QTL fixation,1 - 2,CV,20X,WT,2,2,positive_QTL,DV,0.22190476190496,0.00576834677914864,Inf,38.4693865332609,0
QTL fixation,1 - 3,CV,20X,WT,2,2,positive_QTL,DV,0.310714285714913,0.00576834677914855,Inf,53.8653963797885,0
QTL fixation,1 - 4,CV,20X,WT,2,2,positive_QTL,DV,0.143333333334402,0.00576834677914858,Inf,24.8482518167117,0
QTL fixation,1 - 5,CV,20X,WT,2,2,positive_QTL,DV,0.338571428572297,0.00576834677914862,Inf,58.6947077793872,0
QTL fixation,2 - 3,CV,20X,WT,2,2,positive_QTL,DV,0.0888095238099536,0.00576834677914852,Inf,15.3960098465271,0
QTL fixation,2 - 4,CV,20X,WT,2,2,positive_QTL,DV,-0.0785714285705575,0.00576834677914853,Inf,-13.6211347165497,0
QTL fixation,2 - 5,CV,20X,WT,2,2,positive_QTL,DV,0.116666666667338,0.00576834677914853,Inf,20.2253212461264,0
QTL fixation,3 - 4,CV,20X,WT,2,2,positive_QTL,DV,-0.167380952380511,0.00576834677914849,Inf,-29.0171445630769,0
QTL fixation,3 - 5,CV,20X,WT,2,2,positive_QTL,DV,0.0278571428573839,0.00576834677914852,Inf,4.8293113995993,1.35440574223766e-05
QTL fixation,4 - 5,CV,20X,WT,2,2,positive_QTL,DV,0.195238095237895,0.00576834677914854,Inf,33.846455962676,0
QTL fixation,1 - 2,GW,20X,WT,2,2,positive_QTL,DV,0.330476190476661,0.00576834677914854,Inf,57.2913181418406,0
QTL fixation,1 - 3,GW,20X,WT,2,2,positive_QTL,DV,0.446428571428879,0.00576834677914855,Inf,77.3928108903978,0
QTL fixation,1 - 4,GW,20X,WT,2,2,positive_QTL,DV,0.279047619047983,0.00576834677914852,Inf,48.3756663272546,0
QTL fixation,1 - 5,GW,20X,WT,2,2,positive_QTL,DV,0.516428571428839,0.00576834677914859,Inf,89.5280036379963,0
QTL fixation,2 - 3,GW,20X,WT,2,2,positive_QTL,DV,0.115952380952218,0.0057683467791485,Inf,20.1014927485574,0
QTL fixation,2 - 4,GW,20X,WT,2,2,positive_QTL,DV,-0.0514285714286782,0.00576834677914846,Inf,-8.91565181458634,3.574918139293e-14
QTL fixation,2 - 5,GW,20X,WT,2,2,positive_QTL,DV,0.185952380952178,0.00576834677914848,Inf,32.2366854961568,0
QTL fixation,3 - 4,GW,20X,WT,2,2,positive_QTL,DV,-0.167380952380896,0.0057683467791485,Inf,-29.0171445631437,0
QTL fixation,3 - 5,GW,20X,WT,2,2,positive_QTL,DV,0.0699999999999604,0.00576834677914851,Inf,12.1351927475992,0
QTL fixation,4 - 5,GW,20X,WT,2,2,positive_QTL,DV,0.237380952380857,0.00576834677914849,Inf,41.152337310743,0
QTL fixation,1 - 2,CV,2X,WT,2,2,positive_QTL,DV,0.223809523810002,0.00576834677914848,Inf,38.7995958597761,0
QTL fixation,1 - 3,CV,2X,WT,2,2,positive_QTL,DV,0.298571428571862,0.00576834677914849,Inf,51.7603119235381,0
QTL fixation,1 - 4,CV,2X,WT,2,2,positive_QTL,DV,0.153095238095592,0.00576834677914847,Inf,26.5405746147239,0
QTL fixation,1 - 5,CV,2X,WT,2,2,positive_QTL,DV,0.337619047619465,0.00576834677914848,Inf,58.5296031160776,0
QTL fixation,2 - 3,CV,2X,WT,2,2,positive_QTL,DV,0.0747619047618598,0.00576834677914851,Inf,12.960716063762,0
QTL fixation,2 - 4,CV,2X,WT,2,2,positive_QTL,DV,-0.0707142857144101,0.0057683467791485,Inf,-12.2590212450522,0
QTL fixation,2 - 5,CV,2X,WT,2,2,positive_QTL,DV,0.113809523809463,0.00576834677914849,Inf,19.7300072563015,0
QTL fixation,3 - 4,CV,2X,WT,2,2,positive_QTL,DV,-0.14547619047627,0.0057683467791485,Inf,-25.2197373088142,0
QTL fixation,3 - 5,CV,2X,WT,2,2,positive_QTL,DV,0.0390476190476033,0.00576834677914851,Inf,6.76929119253946,1.29424471140283e-10
QTL fixation,4 - 5,CV,2X,WT,2,2,positive_QTL,DV,0.184523809523873,0.00576834677914851,Inf,31.9890285013537,0
QTL fixation,1 - 2,GW,2X,WT,2,2,positive_QTL,DV,0.339047619047686,0.00576834677914848,Inf,58.777260110866,0
QTL fixation,1 - 3,GW,2X,WT,2,2,positive_QTL,DV,0.451190476190542,0.00576834677914849,Inf,78.2183342065204,0
QTL fixation,1 - 4,GW,2X,WT,2,2,positive_QTL,DV,0.287380952381009,0.00576834677914848,Inf,49.8203321304882,0
QTL fixation,1 - 5,GW,2X,WT,2,2,positive_QTL,DV,0.513333333333387,0.00576834677914852,Inf,88.9914134824539,0
QTL fixation,2 - 3,GW,2X,WT,2,2,positive_QTL,DV,0.112142857142856,0.00576834677914846,Inf,19.4410740956547,0
QTL fixation,2 - 4,GW,2X,WT,2,2,positive_QTL,DV,-0.0516666666666772,0.00576834677914846,Inf,-8.95692798037784,3.43058914609173e-14
QTL fixation,2 - 5,GW,2X,WT,2,2,positive_QTL,DV,0.174285714285701,0.00576834677914844,Inf,30.2141533715888,0
QTL fixation,3 - 4,GW,2X,WT,2,2,positive_QTL,DV,-0.163809523809533,0.00576834677914845,Inf,-28.3980020760325,0
QTL fixation,3 - 5,GW,2X,WT,2,2,positive_QTL,DV,0.0621428571428449,0.00576834677914848,Inf,10.773079275934,5.05151476204446e-14
QTL fixation,4 - 5,GW,2X,WT,2,2,positive_QTL,DV,0.225952380952378,0.00576834677914849,Inf,39.1710813519663,0
QTL fixation,1 - 2,CV,20X,Chr,200,2,positive_QTL,DV,0.277438778010211,0.00576834677914845,Inf,48.0967578116321,0
QTL fixation,1 - 3,CV,20X,Chr,200,2,positive_QTL,DV,0.441444231385322,0.00576834677914849,Inf,76.5287262168532,0
QTL fixation,1 - 4,CV,20X,Chr,200,2,positive_QTL,DV,0.427836286946296,0.00576834677914843,Inf,74.1696543787642,0
QTL fixation,1 - 5,CV,20X,Chr,200,2,positive_QTL,DV,0.499635477142981,0.00576834677914853,Inf,86.61675455246,0
QTL fixation,2 - 3,CV,20X,Chr,200,2,positive_QTL,DV,0.164005453375111,0.00576834677914851,Inf,28.4319684052214,0
QTL fixation,2 - 4,CV,20X,Chr,200,2,positive_QTL,DV,0.150397508936086,0.00576834677914849,Inf,26.0728965671317,0
QTL fixation,2 - 5,CV,20X,Chr,200,2,positive_QTL,DV,0.22219669913277,0.00576834677914852,Inf,38.5199967408287,0
QTL fixation,3 - 5,CV,20X,Chr,200,2,positive_QTL,DV,0.0581912457576594,0.00576834677914854,Inf,10.0880283356073,5.40678612992451e-14
QTL fixation,4 - 5,CV,20X,Chr,200,2,positive_QTL,DV,0.0717991901966849,0.00576834677914853,Inf,12.4471001736971,0
QTL fixation,1 - 2,GW,20X,Chr,200,2,positive_QTL,DV,0.277206493353726,0.00576834677914848,Inf,48.0564889676496,0
QTL fixation,1 - 3,GW,20X,Chr,200,2,positive_QTL,DV,0.438800698436648,0.00576834677914854,Inf,76.0704436187554,0
QTL fixation,1 - 4,GW,20X,Chr,200,2,positive_QTL,DV,0.423618686901823,0.00576834677914853,Inf,73.43849167202,0
QTL fixation,1 - 5,GW,20X,Chr,200,2,positive_QTL,DV,0.502917188633882,0.00576834677914852,Inf,87.185671716519,0
QTL fixation,2 - 3,GW,20X,Chr,200,2,positive_QTL,DV,0.161594205082922,0.00576834677914854,Inf,28.0139546511063,0
QTL fixation,2 - 4,GW,20X,Chr,200,2,positive_QTL,DV,0.146412193548097,0.00576834677914851,Inf,25.3820027043709,0
QTL fixation,2 - 5,GW,20X,Chr,200,2,positive_QTL,DV,0.225710695280156,0.00576834677914845,Inf,39.1291827488702,0
QTL fixation,3 - 5,GW,20X,Chr,200,2,positive_QTL,DV,0.0641164901972341,0.00576834677914853,Inf,11.1152280977633,1.88737914186277e-14
QTL fixation,4 - 5,GW,20X,Chr,200,2,positive_QTL,DV,0.0792985017320596,0.00576834677914853,Inf,13.7471800444988,0
QTL fixation,1 - 2,CV,2X,Chr,200,2,positive_QTL,DV,0.282066432368239,0.00576834677914849,Inf,48.8990074916884,0
QTL fixation,1 - 3,CV,2X,Chr,200,2,positive_QTL,DV,0.441745753697714,0.00576834677914853,Inf,76.5809980936896,0
QTL fixation,1 - 4,CV,2X,Chr,200,2,positive_QTL,DV,0.426750674190029,0.00576834677914849,Inf,73.9814526638123,0
QTL fixation,1 - 5,CV,2X,Chr,200,2,positive_QTL,DV,0.494663799594388,0.00576834677914852,Inf,85.7548650477298,0
QTL fixation,2 - 3,CV,2X,Chr,200,2,positive_QTL,DV,0.159679321329475,0.00576834677914849,Inf,27.6819906020017,0
QTL fixation,2 - 4,CV,2X,Chr,200,2,positive_QTL,DV,0.14468424182179,0.00576834677914849,Inf,25.0824451721239,0
QTL fixation,2 - 5,CV,2X,Chr,200,2,positive_QTL,DV,0.212597367226149,0.00576834677914845,Inf,36.855857556042,0
QTL fixation,3 - 5,CV,2X,Chr,200,2,positive_QTL,DV,0.0529180458966734,0.00576834677914848,Inf,9.17386695404002,5.85087533977458e-14
QTL fixation,4 - 5,CV,2X,Chr,200,2,positive_QTL,DV,0.0679131254043592,0.00576834677914848,Inf,11.7734123839178,0
QTL fixation,1 - 2,GW,2X,Chr,200,2,positive_QTL,DV,0.279736930020963,0.00576834677914848,Inf,48.4951652061143,0
QTL fixation,1 - 3,GW,2X,Chr,200,2,positive_QTL,DV,0.445203909882659,0.00576834677914853,Inf,77.1805036916272,0
QTL fixation,1 - 4,GW,2X,Chr,200,2,positive_QTL,DV,0.430008274077441,0.00576834677914858,Inf,74.5461898427874,0
QTL fixation,1 - 5,GW,2X,Chr,200,2,positive_QTL,DV,0.503714529487092,0.0057683467791485,Inf,87.3238986442227,0
QTL fixation,2 - 3,GW,2X,Chr,200,2,positive_QTL,DV,0.165466979861697,0.00576834677914849,Inf,28.6853384855136,0
QTL fixation,2 - 4,GW,2X,Chr,200,2,positive_QTL,DV,0.150271344056479,0.0057683467791485,Inf,26.0510246366744,0
QTL fixation,2 - 5,GW,2X,Chr,200,2,positive_QTL,DV,0.223977599466129,0.00576834677914839,Inf,38.8287334381094,0
QTL fixation,3 - 5,GW,2X,Chr,200,2,positive_QTL,DV,0.0585106196044328,0.00576834677914845,Inf,10.1433949525951,4.84057238736568e-14
QTL fixation,4 - 5,GW,2X,Chr,200,2,positive_QTL,DV,0.0737062554096506,0.00576834677914853,Inf,12.7777088014342,0
QTL fixation,1 - 2,CV,20X,Peri,200,2,positive_QTL,DV,0.276256613664347,0.00576834677914851,Inf,47.8918179231114,0
QTL fixation,1 - 3,CV,20X,Peri,200,2,positive_QTL,DV,0.441357017522887,0.00576834677914852,Inf,76.5136068306968,0
QTL fixation,1 - 4,CV,20X,Peri,200,2,positive_QTL,DV,0.425812397749682,0.00576834677914853,Inf,73.8187931573241,0
QTL fixation,1 - 5,CV,20X,Peri,200,2,positive_QTL,DV,0.496565774285866,0.00576834677914851,Inf,86.0845911831894,0
QTL fixation,2 - 3,CV,20X,Peri,200,2,positive_QTL,DV,0.16510040385854,0.00576834677914856,Inf,28.6217889075854,0
QTL fixation,2 - 4,CV,20X,Peri,200,2,positive_QTL,DV,0.149555784085336,0.00576834677914856,Inf,25.9269752342127,0
QTL fixation,2 - 5,CV,20X,Peri,200,2,positive_QTL,DV,0.22030916062152,0.00576834677914852,Inf,38.1927732600779,0
QTL fixation,3 - 5,CV,20X,Peri,200,2,positive_QTL,DV,0.0552087567629797,0.00576834677914852,Inf,9.57098435249228,3.86357612569555e-14
QTL fixation,4 - 5,CV,20X,Peri,200,2,positive_QTL,DV,0.0707533765361842,0.00576834677914857,Inf,12.2657980258648,0
QTL fixation,1 - 2,GW,20X,Peri,200,2,positive_QTL,DV,0.273441438137076,0.00576834677914856,Inf,47.4037793853714,0
QTL fixation,1 - 3,GW,20X,Peri,200,2,positive_QTL,DV,0.441324187737476,0.00576834677914859,Inf,76.5079154624985,0
QTL fixation,1 - 4,GW,20X,Peri,200,2,positive_QTL,DV,0.429703327924453,0.00576834677914865,Inf,74.4933244092987,0
QTL fixation,1 - 5,GW,20X,Peri,200,2,positive_QTL,DV,0.50964276975683,0.00576834677914854,Inf,88.3516177631848,0
QTL fixation,2 - 3,GW,20X,Peri,200,2,positive_QTL,DV,0.1678827496004,0.00576834677914875,Inf,29.1041360771266,0
QTL fixation,2 - 4,GW,20X,Peri,200,2,positive_QTL,DV,0.156261889787378,0.00576834677914873,Inf,27.0895450239276,0
QTL fixation,2 - 5,GW,20X,Peri,200,2,positive_QTL,DV,0.236201331619754,0.00576834677914856,Inf,40.9478383778132,0
QTL fixation,3 - 5,GW,20X,Peri,200,2,positive_QTL,DV,0.0683185820193545,0.00576834677914858,Inf,11.8437023006856,0
QTL fixation,4 - 5,GW,20X,Peri,200,2,positive_QTL,DV,0.0799394418323769,0.00576834677914864,Inf,13.8582933538845,0
QTL fixation,1 - 2,CV,2X,Peri,200,2,positive_QTL,DV,0.280917572962777,0.00576834677914847,Inf,48.699841344186,0
QTL fixation,1 - 3,CV,2X,Peri,200,2,positive_QTL,DV,0.436058707727694,0.00576834677914854,Inf,75.5950923935368,0
QTL fixation,1 - 4,CV,2X,Peri,200,2,positive_QTL,DV,0.423763737335387,0.00576834677914858,Inf,73.4636376001541,0
QTL fixation,1 - 5,CV,2X,Peri,200,2,positive_QTL,DV,0.489692169427941,0.00576834677914855,Inf,84.892983757163,0
QTL fixation,2 - 3,CV,2X,Peri,200,2,positive_QTL,DV,0.155141134764917,0.00576834677914852,Inf,26.8952510493515,0
QTL fixation,2 - 4,CV,2X,Peri,200,2,positive_QTL,DV,0.14284616437261,0.00576834677914857,Inf,24.7637962559689,0
QTL fixation,2 - 5,CV,2X,Peri,200,2,positive_QTL,DV,0.208774596465164,0.00576834677914848,Inf,36.193142412978,0
QTL fixation,3 - 5,CV,2X,Peri,200,2,positive_QTL,DV,0.0536334617002466,0.00576834677914851,Inf,9.29789136362631,5.15143483426073e-14
QTL fixation,4 - 5,CV,2X,Peri,200,2,positive_QTL,DV,0.065928432092554,0.00576834677914859,Inf,11.4293461570085,0
QTL fixation,1 - 2,GW,2X,Peri,200,2,positive_QTL,DV,0.274622798155569,0.00576834677914855,Inf,47.6085798357819,0
QTL fixation,1 - 3,GW,2X,Peri,200,2,positive_QTL,DV,0.437806653760245,0.00576834677914851,Inf,75.8981161366432,0
QTL fixation,1 - 4,GW,2X,Peri,200,2,positive_QTL,DV,0.424410998430353,0.00576834677914869,Inf,73.5758467165161,0
QTL fixation,1 - 5,GW,2X,Peri,200,2,positive_QTL,DV,0.503477794485255,0.00576834677914866,Inf,87.282858288829,0
QTL fixation,2 - 3,GW,2X,Peri,200,2,positive_QTL,DV,0.163183855604676,0.00576834677914879,Inf,28.2895363008596,0
