response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
Bulmer effect,2 - 200,Peri,2X,2,5,GW,DV,-0.543877595069243,0.0708097880626077,Inf,-7.68082506599743,1.58067207790506e-14
Bulmer effect,2 - 200,WT,2X,2,5,GW,DV,-0.312660481063865,0.0714289252876131,Inf,-4.37722505000485,1.20199846206147e-05
Bulmer effect,2 - 200,Chr,20X,8,5,GW,DV,0.308613287680955,0.0784667996021422,Inf,3.93304288241329,8.38772669949564e-05
Bulmer effect,2 - 200,Peri,20X,8,5,GW,DV,0.452239803635083,0.078845745013306,Inf,5.73575407980181,9.70794367614312e-09
Bulmer effect,2 - 200,WT,20X,8,5,GW,DV,0.760176690221579,0.0843466151084003,Inf,9.01253345193067,2.01350293212392e-19
Bulmer effect,2 - 200,Chr,2X,8,5,GW,DV,0.715206271866115,0.0809045750431197,Inf,8.84012148243695,9.5614582228002e-19
Bulmer effect,2 - 200,Peri,2X,8,5,GW,DV,0.660392244606099,0.0832856842726269,Inf,7.92924078577988,2.20489671227852e-15
Bulmer effect,2 - 200,WT,2X,8,5,GW,DV,0.846122058199674,0.0818141466592047,Inf,10.3420018755947,4.54933307362163e-25
Bulmer effect,2 - 200,Chr,20X,2,1,GW,R,-1.60789218780879,0.0843466146940292,Inf,-19.0629131191748,5.13353758642363e-81
Bulmer effect,2 - 200,Peri,20X,2,1,GW,R,-1.83092094777568,0.0849035333548227,Inf,-21.5647202823,3.85239569541859e-103
Bulmer effect,2 - 200,WT,20X,2,1,GW,R,-1.84451624401692,0.0952789095283346,Inf,-19.3591242085783,1.70763908934716e-83
Bulmer effect,2 - 200,Chr,2X,2,1,GW,R,-1.76285961794632,0.0866917036664264,Inf,-20.3348134064763,6.32797828182167e-92
Bulmer effect,2 - 200,Peri,2X,2,1,GW,R,-1.83434911031212,0.0849035330280777,Inf,-21.6050975134981,1.60848650493151e-103
Bulmer effect,2 - 200,WT,2X,2,1,GW,R,-1.62547796094912,0.0901346990566891,Inf,-18.0338757211227,1.05621847930501e-72
Bulmer effect,2 - 200,WT,20X,2,2,GW,R,0.163916775379782,0.0743167147841043,Inf,2.20565152611997,0.0274084083756374
Bulmer effect,2 - 200,Chr,20X,8,2,GW,R,0.530122589477705,0.0893933696445063,Inf,5.93022269532809,3.02524095061152e-09
Bulmer effect,2 - 200,Peri,20X,8,2,GW,R,0.721054459668037,0.0886799587794937,Inf,8.13097423129129,4.25853875174845e-16
Bulmer effect,2 - 200,WT,20X,8,2,GW,R,0.937859785102073,0.091708263866166,Inf,10.226556970599,1.50785154155302e-24
Bulmer effect,2 - 200,Chr,2X,8,2,GW,R,0.806531876778413,0.0909056934702063,Inf,8.87218221422785,7.17262930728698e-19
Bulmer effect,2 - 200,Peri,2X,8,2,GW,R,0.782870813163904,0.0879928483410766,Inf,8.8969822880304,5.73856546219931e-19
Bulmer effect,2 - 200,WT,2X,8,2,GW,R,0.837819043199677,0.102046060498532,Inf,8.21020467724701,2.20811765915273e-16
Bulmer effect,2 - 200,Chr,20X,2,3,GW,R,0.207429415289371,0.0700369031784977,Inf,2.96171597937036,0.00305929845213984
Bulmer effect,2 - 200,Peri,20X,2,3,GW,R,0.169378233181185,0.0710122244557294,Inf,2.3851982455046,0.0170699198587655
Bulmer effect,2 - 200,WT,20X,2,3,GW,R,0.39223985226417,0.0708097884265155,Inf,5.53934506768405,3.03604903451106e-08
Bulmer effect,2 - 200,Chr,2X,2,3,GW,R,0.234796190377482,0.0710122253670992,Inf,3.30641927025521,0.000944965758294839
Bulmer effect,2 - 200,Peri,2X,2,3,GW,R,0.376338085970059,0.0712185644702178,Inf,5.28426947060182,1.26207363656831e-07
Bulmer effect,2 - 200,WT,2X,2,3,GW,R,0.374048624026988,0.0723130793200592,Inf,5.17262751834203,2.30824866306016e-07
Bulmer effect,2 - 200,Chr,20X,8,3,GW,R,0.606508581788846,0.0796350476792993,Inf,7.61610119493285,2.61452740102204e-14
Bulmer effect,2 - 200,Peri,20X,8,3,GW,R,0.768347460825485,0.0818141471893896,Inf,9.39137651886606,5.9221162609654e-21
Bulmer effect,2 - 200,WT,20X,8,3,GW,R,1.02842383613461,0.0866917033022668,Inf,11.8630018440036,1.84248836676628e-32
Bulmer effect,2 - 200,Chr,2X,8,3,GW,R,0.739974994665156,0.0843466150691718,Inf,8.77302537936241,1.73928815993742e-18
Bulmer effect,2 - 200,Peri,2X,8,3,GW,R,0.955045969245823,0.0854793299787187,Inf,11.1728293785597,5.53879501378223e-29
Bulmer effect,2 - 200,WT,2X,8,3,GW,R,1.01771502769195,0.0893933705391971,Inf,11.3846812303123,4.98502006674253e-30
Bulmer effect,2 - 200,Chr,20X,2,4,GW,R,0.626627118678573,0.0712185651111941,Inf,8.79864846617192,1.38473715443646e-18
Bulmer effect,2 - 200,Peri,20X,2,4,GW,R,0.721201272635097,0.0712185645140278,Inf,10.1265909746474,4.21074353430341e-24
Bulmer effect,2 - 200,WT,20X,2,4,GW,R,0.762065487815949,0.0716434275744348,Inf,10.6369211191661,2.00650324555339e-26
Bulmer effect,2 - 200,Chr,2X,2,4,GW,R,0.681876858750788,0.070809787929236,Inf,9.62969779590674,5.99053969896219e-22
Bulmer effect,2 - 200,Peri,2X,2,4,GW,R,0.792913690970394,0.0723130794191705,Inf,10.9650107192115,5.62938840352285e-28
Bulmer effect,2 - 200,WT,2X,2,4,GW,R,0.795657162745511,0.0714289247958081,Inf,11.1391451715119,8.08920342376625e-29
Bulmer effect,2 - 200,Chr,20X,8,4,GW,R,1.01247137668618,0.0909056945751809,Inf,11.1376012406884,8.23063858321667e-29
Bulmer effect,2 - 200,Peri,20X,8,4,GW,R,1.14013996124369,0.093416635458998,Inf,12.2048921548252,2.92696061964255e-34
Bulmer effect,2 - 200,WT,20X,8,4,GW,R,1.20992477254111,0.102046060500838,Inf,11.8566534230017,1.98761642363491e-32
Bulmer effect,2 - 200,Chr,2X,8,4,GW,R,1.24063361409081,0.0952789036159988,Inf,13.0210735745965,9.28561271677541e-39
Bulmer effect,2 - 200,Peri,2X,8,4,GW,R,1.20164565023271,0.0962747686819806,Inf,12.4814182021256,9.42920372821594e-36
Bulmer effect,2 - 200,WT,2X,8,4,GW,R,1.40865855559223,0.0917082638448811,Inf,15.3602139712828,3.02574354394921e-53
Bulmer effect,2 - 200,Chr,20X,2,5,GW,R,-0.420614631779589,0.0700369031398993,Inf,-6.00561436789129,1.906087473295e-09
Bulmer effect,2 - 200,Peri,20X,2,5,GW,R,-0.337950982111696,0.0696711639441601,Inf,-4.85065790464698,1.23052624110528e-06
Bulmer effect,2 - 200,Chr,2X,2,5,GW,R,-0.238212008398656,0.0698523874810644,Inf,-3.41021999374367,0.000649104980156271
Bulmer effect,2 - 200,Peri,2X,2,5,GW,R,-0.217455364878084,0.0704161830300199,Inf,-3.08814473493086,0.00201410351310176
Bulmer effect,2 - 200,WT,2X,2,5,GW,R,-0.255732095135237,0.0712185639572603,Inf,-3.59080667912241,0.000329656088794956
Bulmer effect,2 - 200,Chr,20X,8,5,GW,R,0.340366124314933,0.0770462218976746,Inf,4.41768740804675,9.97625597002466e-06
Bulmer effect,2 - 200,Peri,20X,8,5,GW,R,0.654553157594738,0.0763880163497497,Inf,8.56879375683491,1.0457463311325e-17
Bulmer effect,2 - 200,WT,20X,8,5,GW,R,0.772812919370092,0.0792350140524881,Inf,9.75342692383639,1.7834407782315e-22
Bulmer effect,2 - 200,Chr,2X,8,5,GW,R,0.649855454371162,0.0822896918110481,Inf,7.89716719152803,2.85313547322296e-15
Bulmer effect,2 - 200,Peri,2X,8,5,GW,R,0.690867826099139,0.0822896912608527,Inf,8.39555739623734,4.63689221226723e-17
Bulmer effect,2 - 200,WT,2X,8,5,GW,R,0.867288325049795,0.0838076270392616,Inf,10.3485608134865,4.24823632204834e-25
