response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Prediction accuracy,2 - 4,CV,20X,Chr,200,2,DV,-0.0668189688792022,0.020376337616323,Inf,-3.27924331336535,0.00920586759909969
Prediction accuracy,3 - 5,CV,20X,Chr,200,2,DV,0.074116053419744,0.0203763376163229,Inf,3.63735892167254,0.00255405130615749
Prediction accuracy,4 - 5,CV,20X,Chr,200,2,DV,0.0772125362507848,0.0203763376163233,Inf,3.78932356268629,0.00142143842730569
Prediction accuracy,1 - 3,GW,20X,Chr,200,2,DV,-0.115429346216984,0.0203763376163231,Inf,-5.66487208793183,1.46787360932876e-07
Prediction accuracy,1 - 4,GW,20X,Chr,200,2,DV,-0.118854270000704,0.0203763376163216,Inf,-5.832955472111,5.43631923921595e-08
Prediction accuracy,1 - 5,GW,20X,Chr,200,2,DV,-0.0933198604673037,0.0203763376163241,Inf,-4.57981518683427,4.57239221064443e-05
Prediction accuracy,2 - 3,GW,20X,Chr,200,2,DV,-0.0686550778234306,0.0203763376163233,Inf,-3.36935317406753,0.00675628591085953
Prediction accuracy,2 - 4,GW,20X,Chr,200,2,DV,-0.0720800016071505,0.020376337616323,Inf,-3.53743655824631,0.00370434460135627
Prediction accuracy,1 - 2,CV,2X,Chr,200,2,DV,-0.17055894677974,0.0203763376163235,Inf,-8.37044173449033,5.20694598549198e-14
Prediction accuracy,1 - 3,CV,2X,Chr,200,2,DV,-0.207888294719708,0.0203763376163228,Inf,-10.2024367005568,4.39648317751562e-14
Prediction accuracy,1 - 4,CV,2X,Chr,200,2,DV,-0.215783560311917,0.0203763376163232,Inf,-10.589908960826,4.76285677564192e-14
Prediction accuracy,1 - 5,CV,2X,Chr,200,2,DV,-0.178495841286385,0.0203763376163237,Inf,-8.7599569975416,3.90798504668055e-14
Prediction accuracy,1 - 3,GW,2X,Chr,200,2,DV,-0.122803252581674,0.020376337616323,Inf,-6.02675784500641,1.67096019243473e-08
Prediction accuracy,1 - 4,GW,2X,Chr,200,2,DV,-0.114742893271554,0.0203763376163226,Inf,-5.63118335748609,1.78525641492122e-07
Prediction accuracy,1 - 5,GW,2X,Chr,200,2,DV,-0.0804728848677181,0.0203763376163235,Inf,-3.94933016830519,0.000746920904302728
Prediction accuracy,2 - 3,GW,2X,Chr,200,2,DV,-0.0917434764394318,0.0203763376163224,Inf,-4.5024517244915,6.58371987884987e-05
Prediction accuracy,2 - 4,GW,2X,Chr,200,2,DV,-0.0836831171293121,0.0203763376163226,Inf,-4.10687723697104,0.000386148341774861
Prediction accuracy,1 - 2,CV,20X,Peri,200,2,DV,-0.132750206133544,0.020376337616322,Inf,-6.51491983658571,7.27045423865036e-10
Prediction accuracy,1 - 3,CV,20X,Peri,200,2,DV,-0.270895610411808,0.0203763376163224,Inf,-13.2946172915199,0
Prediction accuracy,1 - 4,CV,20X,Peri,200,2,DV,-0.231480830877996,0.020376337616322,Inf,-11.3602765735769,0
Prediction accuracy,1 - 5,CV,20X,Peri,200,2,DV,-0.188454520982175,0.0203763376163223,Inf,-9.24869446760712,5.45119505090952e-14
Prediction accuracy,2 - 3,CV,20X,Peri,200,2,DV,-0.138145404278264,0.0203763376163228,Inf,-6.77969745493421,1.20440102335806e-10
Prediction accuracy,2 - 4,CV,20X,Peri,200,2,DV,-0.0987306247444526,0.0203763376163225,Inf,-4.84535673699106,1.24980390613372e-05
Prediction accuracy,2 - 5,CV,20X,Peri,200,2,DV,-0.0557043148486316,0.0203763376163227,Inf,-2.73377463102148,0.0491817380288664
Prediction accuracy,3 - 5,CV,20X,Peri,200,2,DV,0.0824410894296323,0.0203763376163227,Inf,4.04592282391277,0.000499961374497815
Prediction accuracy,1 - 3,GW,20X,Peri,200,2,DV,-0.096989762905855,0.0203763376163226,Inf,-4.75992127398599,1.91171618506569e-05
Prediction accuracy,1 - 4,GW,20X,Peri,200,2,DV,-0.118663728833517,0.0203763376163223,Inf,-5.82360437228242,5.74937806252507e-08
Prediction accuracy,1 - 5,GW,20X,Peri,200,2,DV,-0.0573538809898165,0.0203763376163222,Inf,-2.81472961774416,0.039201012173578
Prediction accuracy,2 - 4,GW,20X,Peri,200,2,DV,-0.0696889871911617,0.0203763376163226,Inf,-3.42009386099575,0.00565373626018162
Prediction accuracy,4 - 5,GW,20X,Peri,200,2,DV,0.0613098478437007,0.0203763376163228,Inf,3.0088747545382,0.0220500997474907
Prediction accuracy,1 - 2,CV,2X,Peri,200,2,DV,-0.131684264896934,0.0203763376163228,Inf,-6.46260713659587,1.02874031515654e-09
Prediction accuracy,1 - 3,CV,2X,Peri,200,2,DV,-0.208902482346411,0.0203763376163226,Inf,-10.2522095128159,4.01900734914307e-14
Prediction accuracy,1 - 4,CV,2X,Peri,200,2,DV,-0.254896148136304,0.0203763376163226,Inf,-12.5094191574505,0
Prediction accuracy,1 - 5,CV,2X,Peri,200,2,DV,-0.180138948471919,0.020376337616323,Inf,-8.8405950011161,3.67483821150927e-14
Prediction accuracy,2 - 3,CV,2X,Peri,200,2,DV,-0.0772182174494765,0.0203763376163227,Inf,-3.78960237621995,0.00141987888573469
Prediction accuracy,2 - 4,CV,2X,Peri,200,2,DV,-0.12321188323937,0.0203763376163224,Inf,-6.0468120208546,1.47583220089231e-08
Prediction accuracy,4 - 5,CV,2X,Peri,200,2,DV,0.0747571996643858,0.0203763376163228,Inf,3.66882415633417,0.00226679867382273
Prediction accuracy,1 - 2,GW,2X,Peri,200,2,DV,-0.0757145579546777,0.0203763376163223,Inf,-3.71580798180469,0.00189314344278846
Prediction accuracy,1 - 3,GW,2X,Peri,200,2,DV,-0.136966850426055,0.0203763376163222,Inf,-6.72185811822922,1.79416259626919e-10
Prediction accuracy,1 - 4,GW,2X,Peri,200,2,DV,-0.134184709517814,0.0203763376163222,Inf,-6.58532028887896,4.53796666910478e-10
Prediction accuracy,1 - 5,GW,2X,Peri,200,2,DV,-0.0877359479900182,0.0203763376163224,Inf,-4.30577612336663,0.000161855557754942
Prediction accuracy,2 - 3,GW,2X,Peri,200,2,DV,-0.061252292471377,0.0203763376163225,Inf,-3.00605013642445,0.0222424500051948
Prediction accuracy,2 - 4,GW,2X,Peri,200,2,DV,-0.0584701515631363,0.0203763376163224,Inf,-2.86951230707422,0.0334753532588157
Prediction accuracy,1 - 2,CV,20X,WT,200,2,DV,-0.0900607393460342,0.0203763376163225,Inf,-4.41986882244683,9.65122748031177e-05
Prediction accuracy,1 - 3,CV,20X,WT,200,2,DV,-0.17042974197026,0.0203763376163229,Inf,-8.36410081042897,5.30686605770825e-14
Prediction accuracy,1 - 4,CV,20X,WT,200,2,DV,-0.211961416713536,0.0203763376163225,Inf,-10.4023314054114,4.16333634234434e-14
Prediction accuracy,1 - 5,CV,20X,WT,200,2,DV,-0.103765983634552,0.0203763376163224,Inf,-5.09247469238195,3.50901999179865e-06
Prediction accuracy,2 - 3,CV,20X,WT,200,2,DV,-0.0803690026242262,0.020376337616323,Inf,-3.94423198798221,0.000762708818912716
Prediction accuracy,2 - 4,CV,20X,WT,200,2,DV,-0.121900677367502,0.0203763376163228,Inf,-5.98246258296443,2.19521260058642e-08
Prediction accuracy,3 - 5,CV,20X,WT,200,2,DV,0.0666637583357084,0.0203763376163226,Inf,3.27162611804719,0.00944588006129043
Prediction accuracy,4 - 5,CV,20X,WT,200,2,DV,0.108195433078984,0.0203763376163227,Inf,5.30985671302939,1.09191351860272e-06
Prediction accuracy,1 - 2,GW,20X,WT,200,2,DV,-0.0619743399166095,0.0203763376163221,Inf,-3.04148572150503,0.0199329743447254
Prediction accuracy,1 - 3,GW,20X,WT,200,2,DV,-0.148169783299398,0.0203763376163226,Inf,-7.27165922008997,3.58502116881709e-12
Prediction accuracy,1 - 4,GW,20X,WT,200,2,DV,-0.167195303342663,0.0203763376163222,Inf,-8.20536577725002,6.01740879346835e-14
Prediction accuracy,1 - 5,GW,20X,WT,200,2,DV,-0.138690766904145,0.0203763376163221,Inf,-6.80646196169468,1.00046193551862e-10
Prediction accuracy,2 - 3,GW,20X,WT,200,2,DV,-0.0861954433827888,0.020376337616323,Inf,-4.23017349858493,0.000226330754213744
Prediction accuracy,2 - 4,GW,20X,WT,200,2,DV,-0.105220963426053,0.0203763376163228,Inf,-5.16388005574487,2.40372701265645e-06
Prediction accuracy,2 - 5,GW,20X,WT,200,2,DV,-0.0767164269875354,0.0203763376163228,Inf,-3.76497624018952,0.00156394748097122
Prediction accuracy,1 - 2,CV,2X,WT,200,2,DV,-0.078495034006486,0.0203763376163229,Inf,-3.85226410577364,0.00110712972090188
Prediction accuracy,1 - 3,CV,2X,WT,200,2,DV,-0.180409432712794,0.0203763376163228,Inf,-8.85386942981716,3.73034936274053e-14
Prediction accuracy,1 - 4,CV,2X,WT,200,2,DV,-0.197488533966903,0.0203763376163226,Inf,-9.69205250155959,6.07291994469961e-14
Prediction accuracy,1 - 5,CV,2X,WT,200,2,DV,-0.133525599910518,0.0203763376163233,Inf,-6.55297347466169,5.63865953928655e-10
Prediction accuracy,2 - 3,CV,2X,WT,200,2,DV,-0.101914398706308,0.0203763376163229,Inf,-5.00160532404345,5.63768441019796e-06
Prediction accuracy,2 - 4,CV,2X,WT,200,2,DV,-0.118993499960417,0.0203763376163229,Inf,-5.83978839578583,5.21811371889669e-08
Prediction accuracy,4 - 5,CV,2X,WT,200,2,DV,0.063962934056385,0.0203763376163228,Inf,3.13907902689767,0.0146291491344992
Prediction accuracy,1 - 3,GW,2X,WT,200,2,DV,-0.104342892427246,0.0203763376163227,Inf,-5.1207873756303,3.02205075608519e-06
Prediction accuracy,1 - 4,GW,2X,WT,200,2,DV,-0.104092192863635,0.0203763376163225,Inf,-5.10848391029074,3.2250756949459e-06
Prediction accuracy,2 - 3,GW,2X,WT,200,2,DV,-0.0975710924651283,0.0203763376163232,Inf,-4.78845091313003,1.66011329405524e-05
Prediction accuracy,2 - 4,GW,2X,WT,200,2,DV,-0.0973203929015173,0.020376337616323,Inf,-4.77614744779042,1.76445515635004e-05
Prediction accuracy,3 - 5,GW,2X,WT,200,2,DV,0.0670766229623009,0.0203763376163231,Inf,3.29188808240825,0.00881956874823853
Prediction accuracy,4 - 5,GW,2X,WT,200,2,DV,0.0668259233986898,0.0203763376163231,Inf,3.27958461706862,0.00919524334253274
Prediction accuracy,1 - 2,CV,20X,Chr,200,8,DV,-0.0951893947356848,0.0203763376163227,Inf,-4.67156544655171,2.94428932009483e-05
Prediction accuracy,1 - 3,CV,20X,Chr,200,8,DV,-0.144009368882845,0.0203763376163216,Inf,-7.06748050579478,1.58121293836189e-11
Prediction accuracy,1 - 4,CV,20X,Chr,200,8,DV,-0.204518431532406,0.0203763376163213,Inf,-10.0370554995412,5.90638649100583e-14
Prediction accuracy,1 - 5,CV,20X,Chr,200,8,DV,-0.101297756479496,0.020376337616323,Inf,-4.97134266161495,6.59003841119166e-06
Prediction accuracy,2 - 4,CV,20X,Chr,200,8,DV,-0.109329036796721,0.0203763376163227,Inf,-5.36549005298882,8.03857639675165e-07
Prediction accuracy,3 - 4,CV,20X,Chr,200,8,DV,-0.0605090626495606,0.0203763376163222,Inf,-2.96957499374621,0.0248618179095735
Prediction accuracy,4 - 5,CV,20X,Chr,200,8,DV,0.10322067505291,0.0203763376163224,Inf,5.06571283792554,4.03830336381805e-06
Prediction accuracy,1 - 3,GW,20X,Chr,200,8,DV,-0.121548780044915,0.0203763376163224,Inf,-5.96519268249407,2.44036694185823e-08
Prediction accuracy,1 - 4,GW,20X,Chr,200,8,DV,-0.177778959507741,0.0203763376163217,Inf,-8.72477492546738,4.04121180963557e-14
Prediction accuracy,1 - 5,GW,20X,Chr,200,8,DV,-0.0831323667267122,0.0203763376163231,Inf,-4.07984831681021,0.000433216755401089
Prediction accuracy,2 - 3,GW,20X,Chr,200,8,DV,-0.0851083972627802,0.020376337616323,Inf,-4.17682504409437,0.000285736147261351
Prediction accuracy,2 - 4,GW,20X,Chr,200,8,DV,-0.141338576725606,0.0203763376163228,Inf,-6.93640728706736,4.02504696239703e-11
Prediction accuracy,3 - 4,GW,20X,Chr,200,8,DV,-0.0562301794628261,0.0203763376163224,Inf,-2.759582242973,0.0457898034242932
Prediction accuracy,4 - 5,GW,20X,Chr,200,8,DV,0.0946465927810291,0.0203763376163225,Inf,4.64492660865671,3.34858467561094e-05
Prediction accuracy,1 - 2,CV,2X,Chr,200,8,DV,-0.0937487965992163,0.0203763376163225,Inf,-4.60086588495268,4.13627040709574e-05
Prediction accuracy,1 - 3,CV,2X,Chr,200,8,DV,-0.131593341674049,0.0203763376163228,Inf,-6.45814494007173,1.05952213669269e-09
Prediction accuracy,1 - 4,CV,2X,Chr,200,8,DV,-0.192049723489175,0.0203763376163222,Inf,-9.42513454112266,4.56301663120939e-14
Prediction accuracy,1 - 5,CV,2X,Chr,200,8,DV,-0.0949600065618262,0.0203763376163228,Inf,-4.6603078703288,3.10909113124813e-05
Prediction accuracy,2 - 4,CV,2X,Chr,200,8,DV,-0.098300926889959,0.0203763376163216,Inf,-4.82426865617004,1.38898108598129e-05
Prediction accuracy,3 - 4,CV,2X,Chr,200,8,DV,-0.0604563818151268,0.0203763376163223,Inf,-2.96698960105071,0.0250573199308665
Prediction accuracy,4 - 5,CV,2X,Chr,200,8,DV,0.0970897169273492,0.0203763376163218,Inf,4.7648266707938,1.86599760333417e-05
Prediction accuracy,1 - 2,GW,2X,Chr,200,8,DV,-0.0751345215113133,0.0203763376163223,Inf,-3.68734180430576,0.00211204363602102
Prediction accuracy,1 - 3,GW,2X,Chr,200,8,DV,-0.140243172619156,0.0203763376163228,Inf,-6.88264865158163,5.87772053251001e-11
Prediction accuracy,1 - 4,GW,2X,Chr,200,8,DV,-0.184706260417305,0.020376337616322,Inf,-9.06474283530472,6.58362253602718e-14
Prediction accuracy,1 - 5,GW,2X,Chr,200,8,DV,-0.0984680763643459,0.0203763376163229,Inf,-4.83247177282074,1.33315964156999e-05
Prediction accuracy,2 - 3,GW,2X,Chr,200,8,DV,-0.0651086511078426,0.0203763376163235,Inf,-3.19530684727584,0.0121808656802009
Prediction accuracy,2 - 4,GW,2X,Chr,200,8,DV,-0.109571738905992,0.0203763376163216,Inf,-5.37740103099903,7.52540674442415e-07
Prediction accuracy,4 - 5,GW,2X,Chr,200,8,DV,0.0862381840529592,0.0203763376163218,Inf,4.23227106248381,0.000224252759259524
Prediction accuracy,1 - 2,CV,20X,Peri,200,8,DV,-0.114320147715567,0.0203763376163223,Inf,-5.6104364713702,2.01285926038075e-07
Prediction accuracy,1 - 3,CV,20X,Peri,200,8,DV,-0.161614906805255,0.0203763376163226,Inf,-7.93149926392034,9.14823772291129e-14
Prediction accuracy,1 - 4,CV,20X,Peri,200,8,DV,-0.208389026874282,0.0203763376163223,Inf,-10.2270108985313,4.22994972382185e-14
Prediction accuracy,1 - 5,CV,20X,Peri,200,8,DV,-0.115271711261484,0.0203763376163227,Inf,-5.65713591087853,1.53551258263995e-07
Prediction accuracy,2 - 4,CV,20X,Peri,200,8,DV,-0.094068879158715,0.0203763376163226,Inf,-4.61657442716107,3.83703919334399e-05
Prediction accuracy,4 - 5,CV,20X,Peri,200,8,DV,0.0931173156127977,0.020376337616323,Inf,4.56987498765252,4.7932852249355e-05
Prediction accuracy,1 - 2,GW,20X,Peri,200,8,DV,-0.0612537618711018,0.0203763376163222,Inf,-3.0061222494682,0.0222375210011883
Prediction accuracy,1 - 3,GW,20X,Peri,200,8,DV,-0.128346481244005,0.0203763376163228,Inf,-6.29880028789821,2.99777536127976e-09
Prediction accuracy,1 - 4,GW,20X,Peri,200,8,DV,-0.211858732241978,0.0203763376163223,Inf,-10.3972920075819,4.19664303308309e-14
Prediction accuracy,1 - 5,GW,20X,Peri,200,8,DV,-0.116596222580678,0.0203763376163228,Inf,-5.72213833398976,1.04970876657617e-07
Prediction accuracy,2 - 3,GW,20X,Peri,200,8,DV,-0.0670927193729034,0.0203763376163223,Inf,-3.29267803843019,0.00879592867375334
Prediction accuracy,2 - 4,GW,20X,Peri,200,8,DV,-0.150604970370876,0.0203763376163224,Inf,-7.39116975811367,1.48847600911495e-12
Prediction accuracy,3 - 4,GW,20X,Peri,200,8,DV,-0.083512250997973,0.0203763376163234,Inf,-4.09849171968331,0.000400208434137905
Prediction accuracy,4 - 5,GW,20X,Peri,200,8,DV,0.0952625096613,0.020376337616323,Inf,4.67515367359185,2.8935417916931e-05
Prediction accuracy,1 - 2,CV,2X,Peri,200,8,DV,-0.127901640845012,0.0203763376163229,Inf,-6.27696906349616,3.45017803216052e-09
Prediction accuracy,1 - 3,CV,2X,Peri,200,8,DV,-0.178288972810432,0.0203763376163228,Inf,-8.74980461001049,3.94129173741931e-14
Prediction accuracy,1 - 4,CV,2X,Peri,200,8,DV,-0.239922177944572,0.0203763376163213,Inf,-11.7745486191982,0
Prediction accuracy,1 - 5,CV,2X,Peri,200,8,DV,-0.146542122131901,0.0203763376163228,Inf,-7.19177925352545,6.42963460251167e-12
Prediction accuracy,2 - 4,CV,2X,Peri,200,8,DV,-0.11202053709956,0.0203763376163223,Inf,-5.49757955570127,3.83771490142237e-07
Prediction accuracy,3 - 4,CV,2X,Peri,200,8,DV,-0.0616332051341402,0.0203763376163226,Inf,-3.02474400918684,0.0209963658222148
Prediction accuracy,4 - 5,CV,2X,Peri,200,8,DV,0.0933800558126709,0.0203763376163206,Inf,4.58276936567234,4.50864123909822e-05
Prediction accuracy,1 - 3,GW,2X,Peri,200,8,DV,-0.104761721369843,0.0203763376163231,Inf,-5.14134204794098,2.71007173913151e-06
Prediction accuracy,1 - 4,GW,2X,Peri,200,8,DV,-0.171089846253822,0.0203763376163216,Inf,-8.39649643990871,5.10702591327572e-14
Prediction accuracy,1 - 5,GW,2X,Peri,200,8,DV,-0.0746038743200069,0.0203763376163226,Inf,-3.66129948005205,0.00233263329857936
Prediction accuracy,2 - 3,GW,2X,Peri,200,8,DV,-0.0694472823829834,0.0203763376163231,Inf,-3.40823182706545,0.00589567766029409
Prediction accuracy,2 - 4,GW,2X,Peri,200,8,DV,-0.135775407266962,0.0203763376163224,Inf,-6.66338621903278,2.67554201016651e-10
Prediction accuracy,3 - 4,GW,2X,Peri,200,8,DV,-0.0663281248839788,0.0203763376163224,Inf,-3.25515439196722,0.00998429235495246
Prediction accuracy,4 - 5,GW,2X,Peri,200,8,DV,0.0964859719338152,0.0203763376163207,Inf,4.73519695985669,2.15898138175019e-05
Prediction accuracy,1 - 2,CV,20X,WT,200,8,DV,-0.111334981987409,0.020376337616323,Inf,-5.46393488779954,4.64055794457963e-07
Prediction accuracy,1 - 3,CV,20X,WT,200,8,DV,-0.16634220538591,0.0203763376163223,Inf,-8.1634986874512,6.25055562863963e-14
Prediction accuracy,1 - 4,CV,20X,WT,200,8,DV,-0.221122680006087,0.0203763376163226,Inf,-10.8519344432611,4.36317648677687e-14
Prediction accuracy,1 - 5,CV,20X,WT,200,8,DV,-0.110841713327483,0.0203763376163231,Inf,-5.43972697226464,5.31654185453867e-07
Prediction accuracy,2 - 4,CV,20X,WT,200,8,DV,-0.109787698018677,0.0203763376163225,Inf,-5.38799955546142,7.09555838640519e-07
Prediction accuracy,4 - 5,CV,20X,WT,200,8,DV,0.110280966678603,0.0203763376163228,Inf,5.41220747099623,6.20101905934867e-07
Prediction accuracy,1 - 2,GW,20X,WT,200,8,DV,-0.0717428691130083,0.0203763376163227,Inf,-3.52089126436233,0.00393547402967009
Prediction accuracy,1 - 3,GW,20X,WT,200,8,DV,-0.110200380041001,0.0203763376163224,Inf,-5.40825255823817,6.33930056892496e-07
Prediction accuracy,1 - 4,GW,20X,WT,200,8,DV,-0.181120447716094,0.0203763376163227,Inf,-8.88876358090012,3.63042929052426e-14
Prediction accuracy,1 - 5,GW,20X,WT,200,8,DV,-0.0749763559277661,0.0203763376163228,Inf,-3.67957958586753,0.00217568148576019
Prediction accuracy,2 - 4,GW,20X,WT,200,8,DV,-0.109377578603086,0.0203763376163229,Inf,-5.36787231653773,7.9333023206285e-07
Prediction accuracy,3 - 4,GW,20X,WT,200,8,DV,-0.0709200676750938,0.0203763376163228,Inf,-3.48051102266199,0.00455624052159676
Prediction accuracy,4 - 5,GW,20X,WT,200,8,DV,0.106144091788328,0.0203763376163226,Inf,5.20918399503258,1.88585001226205e-06
Prediction accuracy,1 - 2,CV,2X,WT,200,8,DV,-0.0954992910630306,0.0203763376163239,Inf,-4.68677408380416,2.73488069943983e-05
Prediction accuracy,1 - 3,CV,2X,WT,200,8,DV,-0.156529667919566,0.0203763376163242,Inf,-7.68193337129263,1.86850535044414e-13
Prediction accuracy,1 - 4,CV,2X,WT,200,8,DV,-0.211292905715629,0.0203763376163223,Inf,-10.3695232035405,4.44089209850063e-14
Prediction accuracy,1 - 5,CV,2X,WT,200,8,DV,-0.103591442140265,0.0203763376163235,Inf,-5.08390880102409,3.67069537676734e-06
Prediction accuracy,2 - 3,CV,2X,WT,200,8,DV,-0.0610303768565354,0.0203763376163263,Inf,-2.99515928748822,0.0229979489674227
Prediction accuracy,2 - 4,CV,2X,WT,200,8,DV,-0.115793614652598,0.0203763376163213,Inf,-5.68274911973624,1.32245266293296e-07
Prediction accuracy,4 - 5,CV,2X,WT,200,8,DV,0.107701463575364,0.0203763376163203,Inf,5.28561440251663,1.24661542166837e-06
Prediction accuracy,1 - 2,GW,2X,WT,200,8,DV,-0.0691491866415746,0.0203763376163234,Inf,-3.39360232165468,0.00620704774321457
Prediction accuracy,1 - 3,GW,2X,WT,200,8,DV,-0.125244533385744,0.0203763376163241,Inf,-6.14656744229674,7.91101373298631e-09
Prediction accuracy,1 - 4,GW,2X,WT,200,8,DV,-0.188447176856834,0.0203763376163225,Inf,-9.24833404339937,5.44009282066327e-14
Prediction accuracy,1 - 5,GW,2X,WT,200,8,DV,-0.0881476395801179,0.0203763376163239,Inf,-4.32598051916361,0.000147836935991186
Prediction accuracy,2 - 3,GW,2X,WT,200,8,DV,-0.0560953467441696,0.0203763376163263,Inf,-2.75296512064189,0.0466400648130605
Prediction accuracy,2 - 4,GW,2X,WT,200,8,DV,-0.11929799021526,0.0203763376163218,Inf,-5.85473172174474,4.77018375910632e-08
Prediction accuracy,3 - 4,GW,2X,WT,200,8,DV,-0.0632026434710901,0.0203763376163231,Inf,-3.10176660110204,0.0164870448262755
Prediction accuracy,4 - 5,GW,2X,WT,200,8,DV,0.100299537276716,0.0203763376163208,Inf,4.92235352423585,8.46806450494064e-06
Prediction accuracy,1 - 3,GW,20X,Chr,2,2,R,-0.0831165525605041,0.0249660072808742,Inf,-3.32918882965228,0.00776386137215857
Prediction accuracy,1 - 5,GW,20X,Chr,2,2,R,-0.0876080746465037,0.0249660072808748,Inf,-3.50909433218085,0.00410828026445598
Prediction accuracy,1 - 5,GW,2X,Chr,2,2,R,-0.0826615815201995,0.0256069338735944,Inf,-3.22809368463436,0.0109290536955895
Prediction accuracy,2 - 5,GW,2X,Chr,2,2,R,-0.0682481499233303,0.0215438079652413,Inf,-3.16787775092693,0.0133252011918477
Prediction accuracy,1 - 3,GW,20X,Peri,2,2,R,-0.0703660541155458,0.0253638390138289,Inf,-2.77426670612366,0.0439497039921467
Prediction accuracy,1 - 5,GW,20X,Peri,2,2,R,-0.0780081892561815,0.0250405548466695,Inf,-3.11527399188429,0.0157915739228928
Prediction accuracy,2 - 3,GW,2X,Peri,2,2,R,0.0634760274164036,0.0218587265136988,Inf,2.90392157002483,0.0302601792877114
Prediction accuracy,1 - 2,GW,20X,WT,2,2,R,-0.161208886470775,0.0290906710052767,Inf,-5.54160082596697,2.9881411078847e-07
Prediction accuracy,1 - 3,GW,20X,WT,2,2,R,-0.116027955077957,0.028325067324645,Inf,-4.09629935731886,0.000403963223429171
Prediction accuracy,1 - 4,GW,20X,WT,2,2,R,-0.144513482219901,0.0285055474557209,Inf,-5.06966170161724,3.95562844945907e-06
Prediction accuracy,1 - 5,GW,20X,WT,2,2,R,-0.178927775307883,0.0281990011227957,Inf,-6.34518132499522,2.2204408312021e-09
Prediction accuracy,3 - 5,GW,20X,WT,2,2,R,-0.0628998202299263,0.0210754189705614,Inf,-2.98451102290237,0.0237582771919125
Prediction accuracy,1 - 2,GW,2X,WT,2,2,R,-0.0795602937404137,0.0273394895204861,Inf,-2.91008702561171,0.0297132542590528
Prediction accuracy,1 - 3,GW,2X,WT,2,2,R,-0.10656186872977,0.0271755837905508,Inf,-3.92123567799203,0.000837891405761848
Prediction accuracy,1 - 5,GW,2X,WT,2,2,R,-0.0753463486680023,0.0269247820029146,Inf,-2.7984014377478,0.0410617770595969
Prediction accuracy,1 - 2,CV,20X,Chr,200,2,R,-0.124374572018616,0.0203763376163226,Inf,-6.10387275478713,1.03431702092038e-08
Prediction accuracy,1 - 3,CV,20X,Chr,200,2,R,-0.201079923156053,0.0203763376163221,Inf,-9.86830543065704,4.80726569662693e-14
Prediction accuracy,1 - 4,CV,20X,Chr,200,2,R,-0.18961407278885,0.0203763376163223,Inf,-9.30560124980269,5.08482145278322e-14
Prediction accuracy,1 - 5,CV,20X,Chr,200,2,R,-0.174703664818321,0.020376337616323,Inf,-8.57385012497881,4.51860771022439e-14
