response,contrast,Recombination,Map_type,QTL,H2,Repulsion,QTL_type,estimate,SE,df,z.ratio,p.value
Bulmer effect,CV - GW,20X,WT,200,8,2,DV,-0.24503358535355,0.0693182380709404,Inf,-3.53490787089514,0.000407917354277113
Bulmer effect,CV - GW,2X,WT,200,8,2,DV,-0.217532339260726,0.0693182380709407,Inf,-3.13816890495835,0.00170006880838715
Bulmer effect,CV - GW,2X,WT,200,2,3,DV,0.137501022608096,0.0693182380709411,Inf,1.98361970001857,0.047298251377258
Bulmer effect,CV - GW,20X,Chr,200,8,3,DV,-0.297174910005812,0.0693182380709409,Inf,-4.28710997676658,1.81012689466446e-05
Bulmer effect,CV - GW,2X,Chr,200,8,3,DV,-0.221596162203033,0.0693182380709411,Inf,-3.19679449982917,0.00138963889903547
Bulmer effect,CV - GW,20X,Peri,200,8,3,DV,-0.246740096504061,0.0693182380709411,Inf,-3.55952637243237,0.000371524225038715
Bulmer effect,CV - GW,2X,Peri,200,8,3,DV,-0.149019012155009,0.069318238070941,Inf,-2.14978072585315,0.0315725634744043
Bulmer effect,CV - GW,20X,WT,200,8,3,DV,-0.15770543588796,0.0693182380709407,Inf,-2.27509296653737,0.0229003535069171
Bulmer effect,CV - GW,2X,Peri,200,2,4,DV,0.153375350451335,0.0693182380709412,Inf,2.21262621093122,0.0269234264325512
Bulmer effect,CV - GW,20X,WT,200,2,4,DV,0.154535512295249,0.0693182380709419,Inf,2.22936295837602,0.0257897647467247
Bulmer effect,CV - GW,20X,Chr,200,8,4,DV,-0.219256167903658,0.0693182380709395,Inf,-3.16303723241312,0.00156132361946299
Bulmer effect,CV - GW,20X,Peri,200,8,4,DV,-0.144230799100139,0.069318238070941,Inf,-2.08070492144551,0.0374609233408764
Bulmer effect,CV - GW,20X,Chr,200,2,5,DV,-0.71573178340148,0.0693182380709438,Inf,-10.3253025945201,5.41478014340633e-25
Bulmer effect,CV - GW,2X,Chr,200,2,5,DV,-0.288132598413609,0.0693182380709429,Inf,-4.15666362031192,3.22928919183949e-05
Bulmer effect,CV - GW,20X,Peri,200,2,5,DV,-0.660630330444735,0.069318238070941,Inf,-9.5303970330094,1.56682834141814e-21
Bulmer effect,CV - GW,2X,Peri,200,2,5,DV,-0.408534048096441,0.0693182380709409,Inf,-5.89360115700494,3.77868597881834e-09
Bulmer effect,CV - GW,20X,WT,200,2,5,DV,-0.468525437324787,0.0693182380709404,Inf,-6.75905000420377,1.38899454619464e-11
Bulmer effect,CV - GW,2X,WT,200,2,5,DV,-0.282292062405245,0.069318238070941,Inf,-4.0724067757802,4.65298257154449e-05
Bulmer effect,CV - GW,20X,Chr,200,8,5,DV,-0.467527039331391,0.0693182380709393,Inf,-6.74464689729896,1.5339962116223e-11
Bulmer effect,CV - GW,2X,Chr,200,8,5,DV,-0.154439494053494,0.0693182380709409,Inf,-2.22797777830763,0.0258819968795999
Bulmer effect,CV - GW,20X,Peri,200,8,5,DV,-0.392721914986957,0.069318238070941,Inf,-5.66549188086751,1.4660336690793e-08
Bulmer effect,CV - GW,2X,Peri,200,8,5,DV,-0.208872166292834,0.0693182380709409,Inf,-3.01323536352833,0.00258478366112531
Bulmer effect,CV - GW,20X,WT,200,8,5,DV,-0.197231738064427,0.0693182380709409,Inf,-2.84530801060723,0.00443684970781774
Bulmer effect,CV - GW,2X,WT,200,8,5,DV,-0.161941611364353,0.0693182380709411,Inf,-2.33620495660349,0.0194805621045169
Bulmer effect,CV - GW,20X,Chr,200,2,1,R,-0.455691261492137,0.0693182380709309,Inf,-6.57390138834522,4.90136991033345e-11
Bulmer effect,CV - GW,2X,Chr,200,2,1,R,-0.624502290522817,0.0693182380709458,Inf,-9.00920606036829,2.07553579001647e-19
Bulmer effect,CV - GW,20X,Peri,200,2,1,R,-0.514261605941501,0.0693182380709373,Inf,-7.41884993405672,1.18141677310728e-13
Bulmer effect,CV - GW,2X,Peri,200,2,1,R,-0.560287541813306,0.0693182380709431,Inf,-8.08283010944227,6.32807521285254e-16
Bulmer effect,CV - GW,20X,WT,200,2,1,R,-0.545904895715048,0.06931823807094,Inf,-7.875342924273,3.39809539267453e-15
Bulmer effect,CV - GW,2X,WT,200,2,1,R,-0.254064957087599,0.0693182380709408,Inf,-3.66519640657322,0.000247148838490629
Bulmer effect,CV - GW,20X,Chr,200,8,1,R,-0.429742699323232,0.069318238070939,Inf,-6.19956177887039,5.66205893054955e-10
Bulmer effect,CV - GW,2X,Chr,200,8,1,R,-0.398078182912488,0.0693182380709408,Inf,-5.74276256856229,9.31442879321158e-09
Bulmer effect,CV - GW,20X,Peri,200,8,1,R,-0.346235897034388,0.0693182380709407,Inf,-4.99487446117786,5.88740521070099e-07
Bulmer effect,CV - GW,2X,Peri,200,8,1,R,-0.303267002281655,0.0693182380709416,Inf,-4.37499582680226,1.21434801386396e-05
Bulmer effect,CV - GW,20X,WT,200,8,1,R,-0.373565656189314,0.0693182380709417,Inf,-5.38913951919839,7.07958305730331e-08
Bulmer effect,CV - GW,2X,WT,200,8,1,R,-0.159751711191039,0.0693182380709413,Inf,-2.30461297974058,0.0211882583815395
Bulmer effect,CV - GW,20X,Chr,200,8,2,R,-0.251073943160322,0.0693182380709402,Inf,-3.62204738821222,0.000292280561123066
Bulmer effect,CV - GW,20X,Peri,200,8,2,R,-0.223106866427803,0.0693182380709406,Inf,-3.21858824800877,0.00128823323726984
Bulmer effect,CV - GW,2X,WT,200,8,2,R,-0.181935397027472,0.0693182380709399,Inf,-2.62463966324823,0.00867407104459421
Bulmer effect,CV - GW,20X,Peri,200,2,3,R,-0.196600649417359,0.0693182380709412,Inf,-2.83620378833281,0.00456533052296964
Bulmer effect,CV - GW,20X,Chr,200,8,3,R,-0.248035489479716,0.0693182380709406,Inf,-3.57821399363722,0.000345950157610926
Bulmer effect,CV - GW,2X,Chr,200,8,3,R,-0.163534617846134,0.069318238070941,Inf,-2.35918601506823,0.018315072560661
Bulmer effect,CV - GW,20X,Peri,200,8,3,R,-0.212191161088924,0.069318238070941,Inf,-3.06111590533743,0.00220513714172842
Bulmer effect,CV - GW,20X,Peri,200,8,4,R,-0.137979980777465,0.0693182380709411,Inf,-1.9905292548875,0.0465326646379118
Bulmer effect,CV - GW,20X,Chr,200,2,5,R,-0.382696012461351,0.0693182380709397,Inf,-5.52085602738061,3.37352112371047e-08
Bulmer effect,CV - GW,2X,Chr,200,2,5,R,-0.223459811635325,0.0693182380709411,Inf,-3.22367991244431,0.00126554772599589
Bulmer effect,CV - GW,20X,Peri,200,2,5,R,-0.300391090497974,0.0693182380709407,Inf,-4.33350729703418,1.46752414116002e-05
Bulmer effect,CV - GW,20X,WT,200,2,5,R,-0.235240251757908,0.0693182380709409,Inf,-3.39362710744553,0.000689735412846158
Bulmer effect,CV - GW,2X,WT,200,2,5,R,-0.306074747289979,0.0693182380709411,Inf,-4.41550096782233,1.0077632898367e-05
Bulmer effect,CV - GW,20X,Chr,200,8,5,R,-0.287875024128645,0.0693182380709401,Inf,-4.15294779757723,3.28219633415547e-05
Bulmer effect,CV - GW,2X,Chr,200,8,5,R,-0.18244450203098,0.0693182380709411,Inf,-2.63198412291241,0.00848878297573868
Bulmer effect,CV - GW,20X,Peri,200,8,5,R,-0.189634218507224,0.069318238070941,Inf,-2.73570453872689,0.00622468881964706
Bulmer effect,CV - GW,2X,Peri,200,8,5,R,-0.169956437399735,0.0693182380709411,Inf,-2.45182858262785,0.0142132352947776
Bulmer effect,CV - GW,20X,WT,200,8,5,R,-0.152586691243764,0.0693182380709416,Inf,-2.20124884143194,0.0277184123739001
Bulmer effect,CV - GW,2X,WT,200,8,5,R,-0.162334694226745,0.0693182380709409,Inf,-2.34187565559023,0.0191871061587297
